,0
7850,COX7A2L
7851,DGKI
7852,BET1
7853,PRSS16
7854,FAM98A
7855,PCSK7
7856,CTDP1
7857,PURA
7858,FSTL3
7859,ZMPSTE24
7860,RAMP2
7861,HGS
7862,CHD3
7863,FAM50A
7864,PDCD5
7865,PRPF3
7866,PKN2
7867,SRRM1
7868,RACGAP1
7869,NDUFC1
7870,PTBP2
7871,CAMK2G
7872,NDUFS5
7873,DAPK2
7874,ZNF473
7875,POLR1A
7876,TOR3A
7877,SMYD2
7878,TFB2M
7879,MRPS22
7880,NT5M
7881,RELA
7882,SLC2A6
7883,MTRNR2L1
7884,P3H1
7885,FLJ45513
7886,ZNF790
7887,BRF1
7888,GPR1
7889,GPM6B
7890,CHST3
7891,LDB1
7892,NHP2L1
7893,WSB2
7894,JARID2
7895,LINC00909
7896,EIF4A3
7897,KIAA0195
7898,ZNF385B
7899,ZNF621
7900,ITM2C
7901,GPC1
7902,TBCE
7903,NSG1
7904,ZDHHC16
7905,COL4A3
7906,WBP11
7907,LCMT1
7908,RORA
7909,SLC12A6
7910,MRPL33
7911,IL1RAP
7912,ATP9A
7913,CCSAP
7914,HPCAL1
7915,MRPL35
7916,CYGB
7917,ASNS
7918,ATP7A
7919,BAIAP2
7920,FOPNL
7921,TRDMT1
7922,DYNC1I1
7923,DDX10
7924,NF2
7925,USP33
7926,ALAD
7927,CACNB1
7928,ADA
7929,PTPN12
7930,C11orf68
7931,DRP2
7932,TCF12
7933,NFE2L1
7934,TBP
7935,HOXC4
7936,BRINP1
7937,WDR47
7938,TMEM63A
7939,GSE1
7940,PSME4
7941,FAF2
7942,FAM120A
7943,ADAL
7944,TPI1
7945,ATP6V1F
7946,ZMYM6
7947,NLGN1
7948,DAD1
7949,SNN
7950,IRF8
7951,MTX1
7952,PDZK1
7953,LATS2
7954,EVL
7955,PARP16
7956,SRRM2
7957,ATAD2B
7958,INPP5F
7959,ENDOD1
7960,PLEKHA6
7961,SPANXD
7962,CARD11
7963,COL27A1
7964,BAZ1B
7965,WNK4
7966,HPS3
7967,MGAT4B
7968,COG8
7969,FAM167A
7970,ELOF1
7971,SNORD22
7972,RPLP1
7973,SLC25A29
7974,GANAB
7975,CHEK1
7976,FGD5-AS1
7977,RPS16P5
7978,CLIP1-AS1
7979,ZNF559
7980,CAB39L
7981,D2HGDH
7982,PPP2R2C
7983,SRPK2
7984,APAF1
7985,ACOT7
7986,ZSCAN22
7987,CHRNA5
7988,CHRNA4
7989,UNC5B
7990,KCNN2
7991,IPMK
7992,PGBD2
7993,AK9
7994,PODXL
7995,MET
7996,ZNF41
7997,ZNF354C
7998,CDR2L
7999,VCP
8000,PIK3R4
8001,KCNIP1
8002,EHD2
8003,SKIDA1
8004,THBD
8005,TGM1
8006,ARHGAP26
8007,CLHC1
8008,IL27RA
8009,REPS2
8010,MED18
8011,CHST12
8012,PRKCA
8013,CDK5R1
8014,TIMP2
8015,PREP
8016,FUK
8017,SKA1
8018,WHSC1
8019,ILF3-AS1
8020,SYNJ1
8021,NT5C2
8022,TCEB3
8023,XRCC6
8024,IL17RA
8025,RGS10
8026,TFPI
8027,MGLL
8028,TEAD3
8029,HDLBP
8030,NPPA
8031,LYSMD2
8032,TMEM81
8033,NSUN6
8034,SHC4
8035,TPTE
8036,SERTAD3
8037,ZNF428
8038,KRT80
8039,C9orf85
8040,USP12
8041,STK16
8042,AASDH
8043,CERS2
8044,YEATS2
8045,RBMXL1
8046,HLA-A
8047,LIME1
8048,RPP25
8049,DUS2
8050,PAIP2B
8051,THAP11
8052,RLF
8053,RSU1
8054,MIR5088
8055,UCA1
8056,COL16A1
8057,ZNF345
8058,PCIF1
8059,ZNF277
8060,ARL15
8061,NPRL3
8062,HADH
8063,ERVMER34-1
8064,PFKP
8065,DHX33
8066,RGS5
8067,BCAR3
8068,APBB3
8069,BRWD1
8070,CNTNAP3
8071,RPL36
8072,FBXW11
8073,SNAP25
8074,RAET1L
8075,ANKRD13C
8076,TXNDC5
8077,FAM49A
8078,HYAL2
8079,TDRD3
8080,MAP3K9
8081,CLPTM1L
8082,SLC25A32
8083,CNP
8084,SIGLEC10
8085,WNT5B
8086,TUBB1
8087,ILKAP
8088,AKNA
8089,NKD1
8090,HMGN5
8091,NRBF2
8092,ZCRB1
8093,TMX1
8094,RRP36
8095,WNT3
8096,B9D2
8097,SEC13
8098,DEDD
8099,CPSF1
8100,NOL7
8101,RSAD1
8102,MTMR2
8103,SPTLC3
8104,PBRM1
8105,LOC641367
8106,POFUT2
8107,CELSR2
8108,TXLNG
8109,DHX36
8110,GPATCH2L
8111,PRPF31-7
8112,DNAJC2
8113,GPR108
8114,DDX17
8115,RPS20
8116,PAPOLA
8117,FBXL7
8118,BACH2
8119,WTIP
8120,TNRC18
8121,MED20
8122,UBE3A
8123,PIPSL
8124,CATSPER2P1
8125,DLEU2L
8126,PMS2CL
8127,COA6
8128,SNORD45B
8129,SNORD47
8130,RRP7B
8131,TOP1P1
8132,MYH16
8133,TPTEP1
8134,ZYG11B
8135,TARDBP
8136,SHOC2
8137,PLA2R1
8138,NID2
8139,CEP350
8140,SWT1
8141,HOXD-AS2
8142,NUP50-AS1
8143,RNASEH1-AS1
8144,PTOV1-AS1
8145,LOC100288181
8146,ERVK13-1
8147,PRR7-AS1
8148,LINC01125
8149,LOC100287792
8150,SLC7A11-AS1
8151,MGC39584
8152,MIF-AS1
8153,APTR
8154,SPTY2D1-AS1
8155,ZSWIM8-AS1
8156,LOC100506314
8157,ENO1-AS1
8158,MAGI2-AS3
8159,OSER1-AS1
8160,ARG2
8161,TM9SF4
8162,ALG11
8163,AP5B1
8164,ISPD
8165,ZNF883
8166,ATP11A
8167,GABARAPL2
8168,TWF2
8169,RNF13
8170,U2AF2
8171,OIP5
8172,PLEKHA1
8173,SEPHS1
8174,SEH1L
8175,CABLES2
8176,ABHD17A
8177,SLC25A28
8178,SLIRP
8179,QTRT1
8180,OTUB2
8181,RAB1B
8182,WDR73
8183,PABPC3
8184,ARPC5L
8185,SHARPIN
8186,SFXN3
8187,ST6GALNAC5
8188,CAPN10
8189,COA7
8190,C5orf42
8191,ADAMTS12
8192,TIGD6
8193,ZNF672
8194,CDT1
8195,PPP1R14C
8196,ZFP69B
8197,FGFR3
8198,MYOF
8199,FAM91A1
8200,ARMC2
8201,GAPVD1
8202,PAK1IP1
8203,TRMU
8204,TMEM158
8205,CNOT10
8206,MTCH1
8207,MTHFD1L
8208,CCDC28A
8209,INVS
8210,SLC7A11
8211,PPP1R15A
8212,PIAS3
8213,VGLL2
8214,CBX7
8215,MRPS9
8216,UAP1L1
8217,WDR53
8218,C2orf48
8219,SKA2
8220,MAMSTR
8221,MBLAC1
8222,MBLAC2
8223,SPC24
8224,RBM12B
8225,UBE2G2
8226,UBE2E1
8227,CYP2B7P
8228,CSNK2A3
8229,WDFY3
8230,NDUFB6
8231,PLCB1
8232,PPAPDC2
8233,TMEM255B
8234,UBE2H
8235,AFTPH
8236,IER5L
8237,LHFPL5
8238,SLC25A23
8239,DEDD2
8240,CCDC86
8241,TRAPPC6A
8242,ALG12
8243,WDR77
8244,GABARAPL1
8245,ELOVL6
8246,TRPM8
8247,CSMD3
8248,TRIM37
8249,JUND
8250,MAF
8251,SKIL
8252,MPL
8253,IMMP1L
8254,EVI2B
8255,EBF4
8256,BCS1L
8257,SYMPK
8258,NAPA
8259,DDX23
8260,SNAP23
8261,RIPK2
8262,CDS2
8263,BAP1
8264,TXNIP
8265,NMT2
8266,POLR2D
8267,NPC1
8268,TMED3
8269,TIMM8A
8270,BNIP3L
8271,TCF3
8272,MAP3K7
8273,TAF2
8274,SYP
8275,PFN1P2
8276,TNFRSF10B
8277,AKAP8L
8278,LOC100126784
8279,TP53TG1
8280,ZNF674-AS1
8281,PAX8-AS1
8282,PGD
8283,WDFY3-AS2
8284,LINC01184
8285,SCAND2P
8286,PPIEL
8287,GUCY1B2
8288,SNHG15
8289,SNORA84
8290,SNORD58C
8291,PPP2R1A
8292,ZNF32
8293,KMT2A
8294,HIGD1A
8295,TMEM14A
8296,MKL2
8297,C19orf53
8298,MRPS18B
8299,LRP10
8300,UNC50
8301,ZBTB33
8302,SYNGAP1
8303,TMEM170B
8304,CALM3
8305,ARHGEF17
8306,ARHGEF11
8307,TRPA1
8308,URB2
8309,SNAR-E
8310,ZNHIT6
8311,CDK8
8312,FCHO1
8313,ZNF829
8314,DMRTA1
8315,PEX2
8316,MYO3A
8317,RPAP3
8318,HTATSF1
8319,EID1
8320,CADM1
8321,BRD7
8322,TBK1
8323,RCOR1
8324,HTRA2
8325,ORAI1
8326,SNX27
8327,NADK
8328,LBH
8329,GPBP1
8330,REEP1
8331,TRIM8
8332,MARCKSL1
8333,ZNF696
8334,CENPH
8335,ACTR8
8336,TBRG4
8337,NT5DC2
8338,RTN4R
8339,PAPOLG
8340,C22orf23
8341,COLEC12
8342,WAC
8343,DGUOK
8344,TAF6
8345,CDC26
8346,PPTC7
8347,SNORD32A
8348,SNORD35B
8349,OLR1
8350,POLR2J3
8351,THUMPD3
8352,ARMCX5-GPRASP2
8353,BEND7
8354,C4orf36
8355,TCTEX1D2
8356,C8orf46
8357,SESN3
8358,TCP10L
8359,MIR1304
8360,MIR1204
8361,MIR1226
8362,BTF3
8363,CGNL1
8364,CEBPG
8365,PRDM11
8366,RPL30
8367,RPL27
8368,ZNF511
8369,CXorf57
8370,PARPBP
8371,GPR146
8372,ARGLU1
8373,RMND1
8374,YIF1A
8375,WDR45B
8376,MRPS18A
8377,SLC13A3
8378,ARMC6
8379,RAD52
8380,SNORD88B
8381,FBXL17
8382,WFDC3
8383,RAB11B
8384,EIF4G2
8385,SLC12A2
8386,PRPF38A
8387,CAV2
8388,RTCA
8389,POMK
8390,RAB43
8391,CNOT2
8392,CRMP1
8393,MLF2
8394,ALG13
8395,ZNF528
8396,THOC2
8397,ZNF137P
8398,DSE
8399,MYCL
8400,TRIM4
8401,MAFG
8402,ZNF702P
8403,ALPK1
8404,PCDHGB5
8405,SH3BGRL2
8406,CCDC109B
8407,FLVCR2
8408,ZNF525
8409,ZNF761
8410,RGS16
8411,PPP1CC
8412,RING1-5
8413,NEO1
8414,RAP2B
8415,CTDSPL2
8416,ENOSF1
8417,IFT57
8418,VWA8
8419,STX18-AS1
8420,TMEM147-AS1
8421,LINC01158
8422,LOC100506801
8423,NSUN2
8424,SLFNL1-AS1
8425,STX16
8426,LOC254896
8427,MIRLET7DHG
8428,NBPF11
8429,NR1H3
8430,UNC5D
8431,CAPN10-AS1
8432,LOC100130691
8433,TMEM39A
8434,RBM24
8435,MTMR14
8436,ASPN
8437,GNG10
8438,HIP1R
8439,SERPINB8
8440,GPR133
8441,BCAS4
8442,C20orf196
8443,VKORC1
8444,ZNF438
8445,MCM10
8446,MCM4
8447,SENP1
8448,GNAI1
8449,USF2
8450,UQCRC1
8451,HES1
8452,HOXA11
8453,HOXA1
8454,AFG3L2
8455,ZNF230
8456,THY1
8457,TESK1
8458,TAF10
8459,NEDD9
8460,TRAPPC2B
8461,LCTL
8462,IQCE
8463,ZNF134
8464,CEP78
8465,FUNDC2
8466,LRFN4
8467,ZNF551
8468,WDR54
8469,CORO1A
8470,KITLG
8471,NEBL
8472,ARHGEF9
8473,SLC25A4
8474,SLC25A5
8475,ANXA5
8476,G3BP2
8477,MPDZ
8478,CENPBD1P1
8479,ECSIT
8480,SLC37A4
8481,TMA16
8482,FGD6
8483,MRPL42
8484,FAM95A
8485,P2RX5-TAX1BP3
8486,CHMP3
8487,TECR
8488,PLIN2
8489,POLA2
8490,TMCC1-AS1
8491,RTFDC1
8492,COX14
8493,ICA1L
8494,POLG
8495,COX17
8496,RPL13
8497,ZBED6
8498,TSEN2
8499,CBWD1
8500,MKLN1
8501,KDM8
8502,RICTOR
8503,HINFP
8504,ZNF365
8505,GGA2
8506,PLXNB1
8507,KRBOX4
8508,KIAA0922
8509,NFE2L2
8510,PRKACB
8511,CCT8
8512,C17orf80
8513,FOXJ3
8514,AFF3
8515,PHF20L1
8516,FTSJ1
8517,DCTN3
8518,STX10
8519,PCMTD1
8520,SYNPO
8521,THADA
8522,KPNA5
8523,DHX15
8524,LINC00673
8525,DENND5A
8526,HEY1
8527,PRTFDC1
8528,C8orf88
8529,LRRC16A
8530,SLC39A7-2
8531,EMC1
8532,FLNC
8533,DHODH
8534,DECR1
8535,C16orf91
8536,CDH4-1
8537,ZBTB20
8538,SCOC
8539,RIN2
8540,SETD1B
8541,DGKQ
8542,AKT2
8543,CNPY2
8544,SRSF11
8545,IQCD
8546,GLCCI1
8547,NUDT2
8548,PWWP2B
8549,PRELID2
8550,ZNF529-AS1
8551,SRA1
8552,KLHL7-AS1
8553,MGC27345
8554,CHMP1A
8555,DUSP19
8556,SMIM13
8557,WDR43
8558,BTD
8559,TRIM32
8560,DOK3
8561,DENND4A
8562,SH3D19
8563,HMG20A
8564,DNAH5
8565,LINC01116
8566,UBR5
8567,TRPM6
8568,ANKRD18A
8569,CERS5
8570,H2AFY
8571,GLS2
8572,MGA
8573,PMFBP1
8574,GFOD1
8575,PRKD2
8576,LINC01518
8577,LBR
8578,GPR39
8579,CHN1
8580,DSN1
8581,NACA
8582,CHM
8583,ARHGEF2
8584,ANKRD61
8585,SNX18
8586,YBX3
8587,TTC28
8588,RPAIN
8589,MBOAT7-9
8590,DIP2A
8591,C2orf74
8592,LIPT2
8593,GFRA1
8594,MANEAL
8595,FGGY
8596,OSBPL5
8597,PFKFB3
8598,RGS4
8599,MRRF
8600,PLS1
8601,ADTRP
8602,TUBA4B
8603,NBPF15
8604,ACOT13
8605,TRPT1
8606,AP1S2
8607,ZNF772
8608,CCT4
8609,NGLY1
8610,RAI14
8611,PRICKLE1
8612,RPS26
8613,RAPGEF3
8614,BEGAIN
8615,CIB1
8616,ETV3
8617,SLC1A5
8618,ALOXE3
8619,CHUK
8620,CHKA
8621,ZNF846
8622,SLC30A7
8623,MSANTD3
8624,ASCC1
8625,TRIM45
8626,AKAP2
8627,MAGEA1
8628,PI4KB
8629,CSNK1A1
8630,SRRM5
8631,OGG1
8632,ZNF720
8633,SMIM20
8634,SETDB1
8635,ZBTB14
8636,FANCI
8637,ASAH2
8638,ECHDC1
8639,PPP1R13L
8640,INTS12
8641,NSMAF
8642,FRAS1
8643,HTR2C
8644,SNORA80E
8645,SNORA40
8646,U2AF1L4
8647,LYPLA2P2
8648,TMEM50B
8649,TRPM2
8650,KCNC4
8651,CRNDE
8652,VEZT
8653,UBR7
8654,SNHG16
8655,PLEKHA7
8656,MDH1B
8657,ATP2A1-AS1
8658,ZBTB7B
8659,CAMK2N2
8660,FAM160B1
8661,SNORA44
8662,CEP44
8663,BTG3-1
8664,VSTM1-9
8665,DBP
8666,DPH2
8667,DPAGT1
8668,UAP1
8669,MED29
8670,NSMCE4A
8671,CSNK1G2
8672,HOXC9
8673,HOXA7
8674,NUDT21
8675,SOAT1
8676,KPNA4
8677,KPNA2
8678,ISY1
8679,KPNA1
8680,CLSPN
8681,NAPRT-1
8682,NATD1
8683,PIGM
8684,NADK2
8685,LINC00960
8686,LINC00958
8687,RAB30-AS1
8688,LOC401320
8689,WDR92
8690,LINC01004
8691,SEC24B-AS1
8692,MGAT3
8693,NSDHL
8694,TFB1M
8695,RHOQ
8696,AGPAT2
8697,ROGDI
8698,GBAP1
8699,APOM-1
8700,LINC00963
8701,RPARP-AS1
8702,KCNQ5-AS1
8703,ALOX12-AS1
8704,CBR3-AS1
8705,HOTAIRM1
8706,LOC374443
8707,OR51B5
8708,HEPHL1
8709,TNS1
8710,VPS16
8711,GIGYF1
8712,GPR135
8713,MESDC1
8714,APCDD1L
8715,ZNF791
8716,RTKN2
8717,SLC25A43
8718,GPR125
8719,ATXN7L2
8720,PUSL1
8721,FAM122B
8722,ERI1
8723,KCTD6
8724,ZNF563
8725,RARG
8726,HOTAIR
8727,FLJ22447
8728,UPP2
8729,PAQR4
8730,TTLL12
8731,CIC
8732,HCG25
8733,BUB3
8734,PRDM2
8735,GAS6-AS1
8736,GAS6-AS2
8737,LOC100507564
8738,SH3GLB1
8739,TPM2
8740,LOC101929378
8741,TAP1-7
8742,CCR6
8743,CLCN2
8744,PHF2
8745,ISG15
8746,CDC25B
8747,SPTLC1
8748,DTX3
8749,KIRREL
8750,PGRMC1
8751,GNAI2
8752,SRPX
8753,STXBP6
8754,FGD4
8755,LRIG3
8756,FTH1P3
8757,ANKRD46
8758,NOL4L
8759,BRE-AS1
8760,FIP1L1
8761,BRCA2
8762,BACE2
8763,MAPKAPK5
8764,FAM175A
8765,LINC00342
8766,LOC100996447
8767,LINC01510
8768,TSPEAR-AS1
8769,LIFR-AS1
8770,LUCAT1
8771,SSBP3-AS1
8772,NEXN-AS1
8773,GOLGA1
8774,EGR1
8775,CDK9
8776,CDC20
8777,ALDH5A1
8778,GNAZ
8779,RPL23
8780,ALDH1A3
8781,LOC100288911
8782,ZNF260
8783,SYTL3
8784,AGPAT1
8785,PLCB3
8786,ARHGAP22
8787,GAB1
8788,LYN
8789,KDSR
8790,SERHL2
8791,KLF11
8792,SGK223
8793,TMEM120B
8794,TCN2
8795,CINP
8796,RPF1
8797,DPYD
8798,DYRK4
8799,RSRC1
8800,POM121
8801,CFLAR
8802,CNBP
8803,HMGCR
8804,IMMP2L
8805,PREPL
8806,RHOA
8807,TMEM205
8808,ZNF699
8809,ATP9B
8810,MXRA7
8811,HDDC3
8812,RPL23AP32
8813,RPS6KB1
8814,LOC100652758
8815,COL5A1
8816,SUMO3
8817,GGA1
8818,ZNF223
8819,PKN3
8820,SCN8A
8821,RPA4
8822,MOCS3
8823,ALG6
8824,ALG5
8825,GMPPA
8826,INSL4
8827,C1QBP
8828,BUB1B
8829,SUSD6
8830,CEBPB
8831,CDKN3
8832,MECP2
8833,ZRSR2
8834,IFRD2
8835,LIMS1
8836,SSPN
8837,PRKCQ
8838,MAPRE3
8839,INPP5B
8840,STAT2
8841,YES1
8842,TTLL1
8843,SLC20A1
8844,CDH10
8845,SLC2A1-AS1
8846,SHISA4
8847,MIR4712
8848,GCA
8849,MON2
8850,LAMA5
8851,HINT3
8852,ARL8B
8853,TRIM24
8854,CHADL
8855,ZNF251
8856,PCBP1-AS1
8857,C22orf46
8858,LOC100133985
8859,CENPL
8860,AP3S1
8861,EMX2
8862,SH3BP5-AS1
8863,PINK1-AS
8864,SNORD49A
8865,ERCC8
8866,ANKS3
8867,MBD1
8868,AP2A2-2
8869,C16orf95
8870,NCBP1
8871,IPO5
8872,THBS4
8873,GART
8874,COA1
8875,NDUFAF1
8876,PARVA
8877,MOB1A
8878,USP40
8879,EDEM2
8880,ZDHHC6
8881,PI4K2A
8882,LRRC1
8883,RAVER2
8884,ARFGAP1
8885,WDR12
8886,MECR
8887,ZC2HC1A
8888,NBAS
8889,WDPCP
8890,ZBTB7A
8891,LAP3
8892,HIST1H2BJ
8893,USE1
8894,ABHD5
8895,TPM4
8896,LOC100507431
8897,FAM167B
8898,TTYH2
8899,CCDC152
8900,PLS3-AS1
8901,ATP11A-AS1
8902,EHBP1
8903,SPINK6
8904,TMEM178B
8905,LOC100630918
8906,SEC61A2
8907,SMURF1
8908,SLC44A2
8909,ADCK1
8910,PKHD1
8911,CLASP2
8912,RAB6B
8913,KLHDC10
8914,ATG2A
8915,COA4
8916,BFAR
8917,SCAND1
8918,POTEM
8919,SMARCD2
8920,COX5B
8921,RPL39
8922,TBC1D12
8923,POMT2
8924,EXOC6B
8925,NRN1
8926,CAMTA2
8927,CFLAR-AS1
8928,DDX11-AS1
8929,TEAD2
8930,FAHD2CP
8931,ZNF280C
8932,ZNF286B
8933,SLCO3A1
8934,PDE4A
8935,ECE1
8936,TRIM39
8937,CBWD2
8938,HSCB
8939,PPARG
8940,TBX15
8941,MYOM3
8942,RAVER1
8943,ZNF524
8944,GNG2
8945,ZNF526
8946,GPT2
8947,MRPL11
8948,LOC101928069
8949,LOC101929089
8950,LOC102724301
8951,TOP1MT
8952,CCND1
8953,THEM4
8954,CATSPER1
8955,TADA1
8956,DNTTIP1
8957,CCNI
8958,BAMBI
8959,TBL2
8960,TFPI2
8961,ZNF217
8962,DYNLT3
8963,SLC16A2
8964,MYO1F
8965,MYLK
8966,FHAD1
8967,PRRT2
8968,CACNB3
8969,SERINC4
8970,CHMP2B
8971,VAV2
8972,SFXN1
8973,ZNF574
8974,GAREM
8975,FAM160B2
8976,STXBP5
8977,SPTY2D1
8978,MTFMT
8979,POC5
8980,CDIP1
8981,MIR5047
8982,BTN2A1
8983,WARS2
8984,CDC42EP2
8985,SMO
8986,DDX18
8987,SLCO2A1
8988,TRAIP
8989,LMO4
8990,SGK1
8991,SRSF4
8992,SDCBP
8993,LAMA1
8994,IFNGR2
8995,RTN2
8996,KIF2C
8997,CCDC85A
8998,ARHGEF7
8999,CPSF4
9000,EBP
9001,BIRC3
9002,CDK12
9003,CDCA7L
9004,CCDC82
9005,ZFHX4
9006,TXNDC15
9007,GTF3C4
9008,PNMA2
9009,PRICKLE3
9010,SNAPIN
9011,SHC2
9012,DCTN6
9013,LAMC3
9014,SEC22A
9015,FCRLB
9016,MIR4435-1HG
9017,BCL2
9018,MTFP1
9019,ZNF581
9020,PBDC1
9021,CEP152
9022,RAB8B
9023,SYT17
9024,C9orf78
9025,VPS54
9026,HMGXB3
9027,SCLY
9028,CDKL3
9029,FLJ42351
9030,TMEM5
9031,TSPAN6
9032,COG1
9033,MAPK11
9034,EFNA2
9035,PROSER2
9036,LINC01137
9037,LOC100506746
9038,EFEMP2
9039,GNG12-AS1
9040,LOC100506136
9041,NAPA-AS1
9042,UBL7-AS1
9043,PPP1R26-AS1
9044,DEPDC1
9045,ZBTB47
9046,MAP2K5
9047,DACT3
9048,USP43
9049,IQCK
9050,EDF1
9051,TSPEAR
9052,ALG14
9053,ZNF597
9054,NUDT10
9055,CXorf38
9056,ZDHHC15
9057,PELI3
9058,NLRP11
9059,NIFK-AS1
9060,C12orf5
9061,ASPHD2
9062,SALL4
9063,CCDC136
9064,JPH2
9065,LPPR2
9066,GOPC
9067,PCDH9
9068,ANAPC1
9069,AFAP1L2
9070,TBC1D9
9071,GDE1
9072,PAXBP1
9073,ALMS1
9074,PHF21A
9075,SLC25A37
9076,ZZEF1
9077,SNX13
9078,FKBP11
9079,FAR2P1
9080,SUCLG1
9081,EXO1
9082,PEX11A
9083,MED26
9084,RGS9
9085,HSPA8
9086,PYGO2
9087,SPTSSA
9088,ARMC9
9089,ECM2
9090,SPP1
9091,SUOX
9092,ABHD8
9093,WTH3DI
9094,LOC401010
9095,ZCCHC14
9096,CRNKL1
9097,THEM6
9098,ZNF771
9099,FRMD4B
9100,OTX1
9101,RRM1
9102,CHI3L2
9103,DIAPH1
9104,HM13-AS1
9105,ZNRF3-AS1
9106,EPN2-IT1
9107,STARD13-AS
9108,ST3GAL6-AS1
9109,FRMD6-AS2
9110,P4HA2-AS1
9111,FAM155A-IT1
9112,ANKRD44-IT1
9113,ERI3-IT1
9114,ALMS1-IT1
9115,PRICKLE2-AS3
9116,ARRB2
9117,C4orf46
9118,ARMCX4
9119,GLB1
9120,TTLL3
9121,LOC100652768
9122,LOC100507373
9123,NDRG3
9124,PSMC3IP
9125,BOLA3-AS1
9126,SMARCAD1
9127,UQCRB
9128,NABP1
9129,NFU1
9130,MND1
9131,PDE10A
9132,SAP30L-AS1
9133,LOC100506023
9134,URI1
9135,LOC646626
9136,FAAHP1
9137,PM20D2
9138,SIN3A
9139,SLC4A7
9140,MGC72080
9141,MRPS31P5
9142,LINC01089
9143,TOB2P1
9144,SNORA16A
9145,FAM13A-AS1
9146,RPL13P5
9147,HTR7P1
9148,PDE6D
9149,LOC101927765
9150,LOC101928673
9151,SNORD44
9152,RNF126P1
9153,SNHG6
9154,DLEU1
9155,SETD1A
9156,MIAT
9157,SMG1P2
9158,LOC100505984
9159,NXPE3
9160,SEPT8
9161,NUP205
9162,LOC100288637
9163,IRAIN
9164,MIR210HG
9165,TPTE2P5
9166,LINC00943
9167,KLK2
9168,C5orf56
9169,NRP1
9170,ZNF554
9171,TMEM185A
9172,SLC38A1
9173,SCAP
9174,LOC100506124
9175,NAV3
9176,MYSM1
9177,TCTN3
9178,P4HA2
9179,ACOT2
9180,E2F5
9181,ADSS
9182,PRKCSH
9183,PTOV1-AS2
9184,UBLCP1
9185,OSCP1
9186,PI4KA
9187,AMOTL1
9188,CENPBD1
9189,PRKCDBP
9190,CEP112
9191,PPP1R35
9192,PHF10
9193,LRP4-AS1
9194,C18orf21
9195,EDN1
9196,SMARCD1
9197,HIST1H2BF
9198,HOXB3
9199,POLR2L
9200,EEF1B2
9201,CNTROB
9202,WDFY2
9203,KIAA0907
9204,FAM46B
9205,TMEM123
9206,KLHL29
9207,PRPSAP2
9208,ZNF726
9209,ADAM23
9210,TNFSF9
9211,PPIG
9212,RNMT
9213,FAM134A
9214,MUL1
9215,MTCL1
9216,KIAA0355
9217,ZHX1
9218,LUZP6+MTPN
9219,H3F3AP4-1
9220,HEBP1
9221,CRLF3
9222,TMEM40
9223,TMEM140
9224,ATP6V1D
9225,SAR1B
9226,KLHL5
9227,SCNM1
9228,ISCU
9229,VPS41
9230,BMP8A
9231,ANKRD29
9232,TTBK2
9233,FMO4
9234,GSC
9235,LINC00645
9236,LOC100507577
9237,HMGN3-AS1
9238,MIR4461
9239,CARD8-AS1
9240,STAG3L4
9241,STAG3L2
9242,STAG3L3
9243,LOC100506472
9244,ANKRD20A5P
9245,PCAT19-1
9246,ADPGK-AS1
9247,LOC100506990
9248,KLHDC3
9249,ENTPD3-AS1
9250,TGFB2-AS1
9251,LOC400684
9252,MORF4L2-AS1
9253,LINC01239
9254,CHRAC1
9255,LRRC75A-AS1
9256,TNRC6C-AS1
9257,LOXL1-AS1
9258,SRP14-AS1
9259,RAD51-AS1
9260,IQCH-AS1
9261,LARGE-AS1
9262,LOC729987
9263,LINC00648
9264,ZNF629
9265,SHB
9266,FBXO32
9267,CBLB
9268,TRAF3IP2
9269,FAM110B
9270,DCTPP1
9271,DECR2-1
9272,H2AFX
9273,PRB3
9274,KIAA1377
9275,MOB2
9276,TMEM231
9277,UBE2F
9278,CDK5RAP2
9279,MIR4649
9280,FAM171B
9281,EIF4E2
9282,CCDC94
9283,GADD45B
9284,SRBD1
9285,IFT172
9286,RBM17
9287,UBASH3B
9288,TNS4
9289,DISP1
9290,ADRB2
9291,BAIAP3
9292,TEX9
9293,DHX32
9294,ZNF532
9295,MIR4691
9296,MIR3064
9297,MIR4755
9298,SLC26A2
9299,SLC25A12
9300,UGCG
9301,LINC01545
9302,ATP2B1
9303,ATP2B4
9304,IER2
9305,VPS26A
9306,RPS19BP1
9307,C14orf2
9308,NR1I2
9309,SMC5-AS1
9310,MBOAT4
9311,TMEM56-RWDD3
9312,DPP9-AS1
9313,LETM2
9314,HTR2B
9315,ASS1
9316,ASL
9317,ARSB
9318,AR
9319,COL1A1
9320,ALDOA
9321,GCSHP3
9322,FAM195B
9323,TRAPPC13
9324,TNRC6C
9325,HGSNAT
9326,NUAK2
9327,SPATA17
9328,IFT43
9329,USP3
9330,TM7SF3
9331,IER5
9332,FANCL
9333,PLEKHJ1
9334,GPN2
9335,VPS37C
9336,STARD3NL
9337,HELB
9338,ARMC10
9339,MRPS5
9340,FGF13
9341,MRPS21
9342,LUZP1
9343,RPL34
9344,FBXO21
9345,PCDHA6
9346,TP53RK
9347,ASIC3
9348,TPP1
9349,TOR1A
9350,FBXW5
9351,ERAP2
9352,NCAPG
9353,NEIL2
9354,FAM218A
9355,MEIS1-AS3
9356,FAM169A
9357,CLCN6
9358,POLD3
9359,FN3KRP
9360,ASIC1
9361,PKI55
9362,ALOX12
9363,TUBB2A
9364,COL4A4
