protein_name,median_melting_point,transcript_reg,nontranscr_reg
PAK1,57.93,False,False
PAK1IP1,53.0,False,False
PAK2,54.31,False,False
PAK4,49.21,False,False
PALD1,54.31,False,False
PALLD,52.37,False,False
PALM,52.19,False,False
PALM3,51.04,False,False
PALMD,50.35,False,False
PAN2,48.83,False,False
PAN3,51.225,False,False
PANK1,51.63,False,False
PANK2,51.12,False,False
PANK3,50.01,False,False
PANK4,49.49,False,False
PANX1,60.6,False,False
PAPOLA,49.63,False,False
PAPOLG,50.665000000000006,False,False
PAPPA,62.71,False,False
PAPSS1,51.47,False,True
PAPSS2,51.76,False,False
PARD3,46.41,False,False
PARD3B,53.9,False,False
PARD6B,48.865,False,False
PARG,49.16,False,False
PARK7,63.515,False,False
PARL,51.095,False,False
PARN,50.08,False,False
PARP1,46.86,False,False
PARP10,46.09,False,False
PARP12,48.335,False,False
PARP14,45.005,False,False
PARP16,51.38,False,False
PARP2,46.535,False,False
PARP4,47.57,False,True
PARP9,44.46,False,False
PARPBP,54.97,False,False
PARS2,51.43,False,False
PARVA,51.085,False,False
PARVB,50.915,False,False
PASK,48.97,False,False
PATL1,50.78,False,False
PATZ1,56.485,False,False
PAXBP1,48.51,False,False
PAXIP1,49.795,False,False
PBDC1,56.815,False,False
PBK,48.55,False,False
PBLD,57.67,False,False
PBRM1,46.45,False,False
PBX1,54.68,False,False
PBX2,46.935,False,False
PBX3,53.21,False,False
PBXIP1,50.96,False,False
PC,48.72,False,True
PCBD1,50.41,False,False
PCBD2,51.82,False,False
PCBP1,49.46,False,False
PCBP2,51.230000000000004,False,False
PCBP4,44.95,False,False
PCCA,51.52,False,False
PCCB,52.42,False,False
PCDH24,50.6,False,False
PCF11,44.605,False,False
PCGF2,47.485,False,False
PCGF3,43.29,False,False
PCID2,47.78,False,False
PCIF1,50.16,False,True
PCK1,48.12,False,False
PCK2,50.53,False,False
PCLO,59.41,False,False
PCM1,47.23,False,False
PCMT1,52.175,False,False
PCMTD1,53.92,False,False
PCMTD2,46.59,False,False
PCNA,55.11,False,False
PCNT,55.67,False,False
PCSK6,50.24,False,False
PCSK9,50.91,False,False
PCTK1,48.25,False,False
PCTP,50.89,False,False
PCYOX1,52.34,False,False
PCYOX1L,52.32,False,False
PCYT1A,50.53,False,False
PCYT2,53.02,False,False
PDCD10,50.61,False,False
PDCD11,51.315,False,False
PDCD2,49.5,False,True
PDCD2L,49.305,False,False
PDCD4,48.3,False,False
PDCD5,54.32,False,False
PDCD6,50.9,False,False
PDCD6IP,47.73,False,False
PDCL,49.765,False,False
PDCL3,52.644999999999996,False,False
PDDC1,55.81,False,False
PDE11A,50.86,False,False
PDE12,50.53,False,False
PDE1C,51.615,False,False
PDE3A,50.2,False,False
PDE3B,47.83,False,False
PDE4A,48.18,False,False
PDE4B,56.89,False,False
PDE4C,64.17,False,False
PDE4D,52.335,False,False
PDE4DIP,49.28,False,False
PDE6D,49.79,False,False
PDF,56.83,False,False
PDHA1,49.09,False,False
PDHB,48.34,False,False
PDHX,50.76,False,False
PDIA3,51.53,False,False
PDIA4,51.58,False,False
PDIA5,51.45,False,False
PDIA6,53.31,False,False
PDK1,48.455,False,False
PDK2,48.2,False,False
PDK3,49.15,False,False
PDLIM1,54.31,False,False
PDLIM2,50.165,False,False
PDLIM3,51.07,False,False
PDLIM4,52.36,False,False
PDLIM5,52.04,False,False
PDLIM7,49.34,False,False
PDP1,53.74,False,True
PDP2,54.41,False,False
PDPK1,48.535,False,False
PDPR,52.87,False,False
PDRG1,50.33,False,False
PDS5A,45.81,False,False
PDS5B,47.79,False,False
PDSS1,51.775,False,False
PDSS2,51.81,False,False
PDXDC1,46.29,False,False
PDXK,54.36,False,False
PDXP,68.605,False,False
PDZD11,55.0,False,False
PDZD8,50.24,False,False
PDZK1,47.75,False,False
PEA15,48.77,False,False
PEAK1,60.11,False,False
PEBP1,62.14,False,False
PECAM1,54.15,False,False
PECI,50.94,False,False
PECR,50.44,False,False
PEF1,51.4,False,False
PEG10,47.325,False,False
PEG3,43.42,False,False
PELI2,51.16,False,False
PELO,46.0,False,False
PELP1,53.735,False,False
PEMT,51.35,False,False
PEO1,49.4,False,False
PEPD,54.365,False,False
PER1,57.61,False,False
PER3,51.97,False,False
PES1,45.71,True,False
PET112,47.58,False,False
PET112L,45.64,False,False
PET117,54.43,False,False
PEX1,47.525000000000006,False,False
PEX11B,51.260000000000005,False,False
PEX12,50.03,False,False
PEX13,50.99,False,False
PEX14,49.9,False,False
PEX16,48.07,False,False
PEX19,53.25,False,False
PEX3,47.34,False,False
PEX5,47.44,False,False
PEX6,50.64,False,False
PFAS,49.33,False,False
PFDN1,51.33,False,False
PFDN2,51.989999999999995,False,False
PFDN4,51.965,False,False
PFDN5,55.165,False,False
PFDN6,50.75,False,False
PFKFB2,50.94,False,False
PFKFB3,54.565,False,False
PFKFB4,49.08,False,False
PFKL,51.76,False,False
PFKM,60.27,False,False
PFKP,51.315,False,False
PFN1,51.42,False,False
PFN2,50.93,False,False
PGAM1,52.87,False,False
PGAM5,50.865,False,False
PGAP1,51.61,False,False
PGBD3,50.94,False,False
PGC,51.54,False,False
PGD,53.02,False,False
PGGT1B,52.35,False,False
PGK1,52.27,False,False
PGK2,52.02,False,False
PGLS,57.77,False,False
PGM1,54.385,False,False
PGM2,61.585,False,False
PGM2L1,52.33,False,False
PGM3,50.235,False,False
PGP,63.25,False,False
PGPEP1,47.73,False,False
PGRMC1,50.77,False,False
PGRMC2,50.8,False,False
PGS1,50.34,False,False
PHACTR2,53.86,False,False
PHAX,49.84,False,False
PHB,48.17,False,False
PHB2,52.2,False,False
PHC2,47.975,False,False
PHC3,46.795,False,False
PHF10,47.38,False,False
PHF14,47.995000000000005,False,False
PHF15,47.04,False,False
PHF17,68.03999999999999,False,False
PHF19,47.24,False,False
PHF2,51.57,False,True
PHF20L1,53.28,False,False
PHF21A,52.69,False,False
PHF23,49.47,False,False
PHF3,50.54,False,False
PHF5A,50.5,False,False
PHF6,49.33,False,False
PHF8,43.84,False,False
PHGDH,52.54,False,False
PHKA1,48.47,False,False
PHKA2,49.06,False,False
PHKB,47.47,False,False
PHKG2,50.06,False,False
PHLDA1,47.285,False,False
PHLDA2,48.349999999999994,False,False
PHLDA3,46.14,False,False
PHLDB1,48.66,False,True
PHLDB2,49.495000000000005,False,False
PHLDB3,51.38,False,False
PHLPP,49.09,False,False
PHLPP1,57.78,False,False
PHLPPL,48.25,False,False
PHPT1,51.21,False,False
PHYH,48.935,False,False
PHYHD1,50.04,False,False
PHYHIPL,50.945,False,False
PI4K2A,53.0,False,False
PI4K2B,50.54,False,False
PI4KA,48.79,False,False
PI4KB,51.6,False,False
PIAS2,50.535,False,True
PIAS4,48.075,False,False
PIBF1,47.54,False,False
PICALM,53.3,False,False
PICK1,49.49,False,False
PIEZO1,48.72,False,False
PIGA,50.76,False,False
PIGG,51.25,False,False
PIGH,52.25,False,False
PIGK,51.08,False,False
PIGL,54.24,False,False
PIGN,50.36,False,False
PIGO,51.125,False,False
PIGP,54.94,False,True
PIGS,51.01,False,False
PIGT,50.69,False,False
PIGU,50.175,False,False
PIGX,51.91,False,False
PIH1D1,53.730000000000004,False,False
PIK3AP1,46.86,False,False
PIK3C2A,47.49,False,False
PIK3C2B,57.635,False,False
PIK3C3,49.46,False,False
PIK3CA,49.084999999999994,False,False
PIK3CB,49.33,False,True
PIK3CD,53.88,False,True
PIK3CG,50.95,False,False
PIK3R1,49.375,False,False
PIK3R2,48.13,False,False
PIK3R4,49.985,False,False
PIKFYVE,50.275000000000006,False,False
PIM2,48.86,False,False
PIN1,49.8,False,False
PIN4,51.81,False,True
PINX1,49.75,False,False
PIP3AP,52.77,False,False
PIP4K2A,50.45,False,False
PIP4K2B,49.585,False,False
PIP4K2C,48.78,False,False
PIP5K1A,48.07,False,False
PIP5K1C,51.54,False,False
PIP5K3,48.05,False,False
PIPOX,51.7,False,False
PIPSL,49.23,False,False
PIR,51.86,False,False
PISD,51.095,False,False
PITHD1,66.31,False,False
PITPNA,52.99,False,False
PITPNB,52.05,False,False
PITPNC1,54.34,False,False
PITPNM1,49.36,False,False
PITPNM2,47.5,False,False
PITRM1,49.65,False,False
PJA2,50.6,False,False
PKIA,55.74,False,False
PKIG,54.94,False,False
PKLR,53.705,False,False
PKM,58.545,False,False
PKM2,52.93,False,False
PKMYT1,45.06,False,False
PKN1,48.42,False,False
PKN2,47.74,False,True
PKN3,47.65,False,False
PKNOX1,53.65,False,False
PKP2,49.49,False,False
PKP3,47.86,False,False
PKP4,48.955,False,False
PLA2G12A,52.19,False,False
PLA2G15,63.28,False,False
PLA2G4A,53.16,False,False
PLAA,48.0,False,False
PLBD1,52.83,False,False
PLBD2,59.45,False,False
PLCB1,50.11,False,False
PLCB3,50.28,False,False
PLCB4,53.535,False,False
PLCD1,48.78,False,False
PLCG1,49.38,False,False
PLCG2,67.34,False,False
PLCH1,52.16,False,False
PLCL1,46.6,False,False
PLCL2,51.59,False,False
PLCXD3,51.59,False,False
PLD1,49.945,False,False
PLD3,51.8,False,False
PLD6,47.73,False,False
PLEC,54.61,False,False
PLEC1,52.724999999999994,False,False
PLEK2,48.26,False,False
PLEKHA1,48.86,False,False
PLEKHA2,45.21,False,False
PLEKHA3,55.01,False,False
PLEKHA4,51.32,False,True
PLEKHA5,46.605000000000004,False,False
PLEKHA6,48.620000000000005,False,False
PLEKHA7,51.33,False,False
PLEKHA8,50.81,False,False
PLEKHF1,51.010000000000005,False,False
PLEKHF2,47.89,False,False
PLEKHG2,57.54,False,False
PLEKHJ1,50.79,False,False
PLEKHM1,51.5,False,False
PLEKHM2,49.93,False,False
PLEKHO2,51.5,False,False
PLGRKT,52.03,False,False
PLIN2,51.38,False,False
PLIN3,60.849999999999994,False,False
PLK1,49.4,False,False
PLOD1,51.37,False,False
PLOD2,51.155,False,False
PLOD3,51.49,False,False
PLP2,51.48,False,False
PLRG1,47.405,False,False
PLS1,50.87,False,False
PLS3,53.495,False,False
PLSCR1,51.91,False,False
PLSCR3,51.565,False,False
PLTP,51.025,False,False
PLXDC2,56.97,False,False
PLXNA1,50.695,False,False
PLXNA2,55.64,False,False
PLXNB1,50.45,False,False
PLXNB2,50.55,False,False
PLXNC1,50.129999999999995,False,False
PLXND1,48.28,False,False
PM20D2,52.21,False,False
PMF1,52.595,False,False
PMFBP1,55.58,False,False
PML,48.44,False,False
PMM1,49.55,False,False
PMM2,50.98,False,False
PMPCA,51.05,False,False
PMPCB,50.22,False,False
PMS1,44.535,False,False
PMS2,47.41,False,False
PMS2P11,47.295,False,False
PMVK,46.23,False,False
PNKD,50.55,False,False
PNKP,46.29,False,False
PNMA1,46.72,False,False
PNMA2,48.61,False,False
PNMAL1,45.88,False,False
PNN,46.465,False,False
PNO1,48.1,False,False
PNP,66.32499999999999,False,False
PNPLA2,48.895,False,False
PNPLA4,49.27,False,False
PNPLA6,49.355000000000004,False,False
PNPLA8,53.019999999999996,False,False
PNPO,51.33,False,False
PNPT1,48.21,False,False
POC1B-GALNT4,48.57,False,False
POC5,57.56,False,False
PODXL2,54.57,False,False
POF1B,55.0,False,False
POFUT1,53.36,False,False
POFUT2,50.71,False,False
POGK,47.9,False,False
POGLUT1,52.185,False,False
POGZ,47.86,False,False
POLA1,47.95,False,False
POLA2,48.34,False,False
POLB,47.56,False,False
POLD1,45.94,False,False
POLD2,48.3,False,False
POLD3,45.55,False,False
POLD4,62.81,False,False
POLDIP2,50.08,False,False
POLDIP3,49.55,False,False
POLE,45.2,False,False
POLE2,47.885000000000005,False,False
POLE3,52.45,False,False
POLE4,48.94,False,False
POLG,49.06,False,False
POLG2,63.144999999999996,False,False
POLL,56.34,False,False
POLR1A,47.89,False,False
POLR1B,46.7,False,False
POLR1C,48.0,False,False
POLR1D,47.72,False,False
POLR1E,46.38,False,False
POLR2A,49.105000000000004,False,False
POLR2B,48.715,False,False
POLR2C,48.01,False,False
POLR2D,55.415000000000006,False,False
POLR2E,47.5,False,False
POLR2F,49.97,False,False
POLR2G,55.295,False,False
POLR2H,48.5,False,False
POLR2I,48.9,False,False
POLR2J2,47.56,False,False
POLR2K,51.41,False,False
POLR2L,48.32,False,False
POLR3A,47.12,False,False
POLR3B,47.08,False,False
POLR3C,51.06,False,False
POLR3D,46.885000000000005,False,False
POLR3E,46.78,False,True
POLR3F,51.06,False,False
POLR3G,50.625,False,False
POLR3H,47.8,False,False
POLR3K,48.47,False,False
POLRMT,46.66,False,False
POM121,49.94,False,False
POM121C,57.13,False,False
POMGNT1,49.705,False,False
POMP,51.735,False,False
POMT2,50.11,False,False
PON1,62.93,False,False
PON2,51.24,False,False
PON3,51.17,False,False
POP1,53.17,False,False
POP4,51.595,False,False
POP5,53.79,False,False
POP7,54.375,False,False
POR,51.35,False,False
PORCN,51.39,False,False
POT1,48.120000000000005,False,False
POTEE,49.72,False,False
POU2F1,47.65,False,False
PPA1,52.78,False,False
PPA2,52.49,False,False
PPAN,49.25,False,False
PPAPDC2,50.22,False,False
PPAT,63.51,False,True
PPCDC,56.98,False,False
PPCS,52.29,False,False
PPFIA1,47.665000000000006,False,False
PPFIA3,48.24,False,False
PPFIA4,55.06,False,False
PPFIBP1,50.345,False,False
PPFIBP2,50.03,False,False
PPHLN1,47.695,False,False
PPIA,53.900000000000006,False,False
PPIB,51.67,False,False
PPIC,51.22,False,False
PPID,47.2,False,False
PPIE,49.72,False,False
PPIF,50.83,False,False
PPIG,45.03,False,False
PPIH,49.93,False,False
PPIL1,48.19,False,False
PPIL2,47.26,False,False
PPIL3,48.13,False,False
PPIL4,48.61,False,False
PPIL5,46.24,False,False
PPIP5K1,48.92,False,False
PPIP5K2,51.489999999999995,False,False
PPL,49.565,False,False
PPM1A,50.42,False,False
PPM1B,50.64,False,False
PPM1E,55.45,False,True
PPM1F,50.53,False,False
PPM1G,47.58,False,False
PPM1H,52.864999999999995,False,False
PPM1N,50.18,False,False
PPM2C,50.870000000000005,False,False
PPME1,52.18,False,False
PPOX,50.21,False,False
PPP1CA,51.9,False,False
PPP1CB,50.74,False,False
PPP1CC,52.51,False,False
PPP1R10,49.17,False,False
PPP1R11,52.34,False,False
PPP1R12A,49.13,False,False
PPP1R12C,48.33,False,False
PPP1R13B,50.5,False,False
PPP1R13L,50.15,False,False
PPP1R16A,47.05,False,False
PPP1R18,49.504999999999995,False,False
PPP1R1A,52.23,False,False
PPP1R2,53.26,False,False
PPP1R21,49.9,False,False
PPP1R35,50.7,False,False
PPP1R37,48.74,False,False
PPP1R3D,50.39,False,False
PPP1R3E,50.545,False,True
PPP1R3G,55.13,False,False
PPP1R7,51.84,False,False
PPP1R8,51.55,False,False
PPP1R9B,55.5,False,False
PPP2CA,54.49,False,False
PPP2CB,57.34,False,False
PPP2R1A,51.66,False,False
PPP2R1B,47.52,False,False
PPP2R2A,52.55,False,False
PPP2R2D,50.74,False,False
PPP2R3A,53.47,False,False
PPP2R4,54.595,False,False
PPP2R5A,48.55,False,False
PPP2R5B,49.335,False,False
PPP2R5C,48.72,False,False
PPP2R5D,47.23,False,False
PPP2R5E,48.2,False,False
PPP3CA,53.24,False,False
PPP3CB,52.91,False,False
PPP3CC,51.98,False,False
PPP3R1,52.9,False,False
PPP4C,53.09,False,False
PPP4R1,50.34,False,False
PPP4R2,49.94,False,False
PPP4R4,48.235,False,False
PPP5C,50.53,False,False
PPP6C,52.09,False,False
PPP6R1,60.370000000000005,False,False
PPP6R2,56.235,False,False
PPP6R3,60.525,False,False
PPT1,52.47,False,False
PPT2,50.88,False,False
PPTC7,50.269999999999996,False,False
PPWD1,48.64,False,False
PQBP1,51.0,False,False
PQLC1,50.32,False,False
PRADC1,52.58,False,False
PRAME,48.83,False,False
PRC1,45.5,True,False
PRCC,49.825,False,False
PRCP,54.43,False,False
PRDM10,49.25,False,False
PRDM2,53.03,False,False
PRDX1,52.03,False,False
PRDX2,52.85,False,False
PRDX3,53.87,False,False
PRDX4,50.935,False,False
PRDX5,57.58,False,False
PRDX6,53.88,False,False
PREB,51.53,False,False
PRELID1,50.94,False,False
PREP,48.97,False,False
PREPL,51.19,False,False
PREX1,47.28,False,False
PRIC285,47.78,False,False
PRICKLE2,58.745000000000005,False,False
PRIM1,46.54,False,False
PRIM2,47.29,False,False
PRKAA1,50.48,False,False
PRKAA2,51.305,False,False
PRKAB1,49.64,False,False
PRKAB2,49.59,False,False
PRKACA,50.9,False,False
PRKACB,48.7,False,False
PRKAG1,49.89,False,False
PRKAG2,53.605000000000004,False,False
PRKAR1A,49.6,False,False
PRKAR1B,49.765,False,False
PRKAR2A,49.61,False,False
PRKAR2B,49.489999999999995,False,False
PRKCA,48.41,False,False
PRKCB,50.519999999999996,False,False
PRKCD,50.24,False,False
PRKCE,50.69,False,False
PRKCI,49.87,False,True
PRKCQ,49.09,False,False
PRKCSH,51.315,False,False
PRKCZ,50.3,False,False
PRKD1,51.44,False,False
PRKD2,48.455,False,False
PRKD3,48.59,False,False
PRKDC,49.48,False,False
PRKG1,51.73,False,False
PRKRA,48.82,False,False
PRKRIR,52.055,False,False
PRKX,48.03,False,False
PRKY,47.83,False,False
PRMT1,51.47,False,False
PRMT10,50.435,False,False
PRMT2,55.99,False,False
PRMT3,50.04,False,False
PRMT5,52.415,False,False
PRMT6,52.34,False,False
PRMT7,48.83,False,False
PRNP,53.55,False,False
PRNPIP,53.73,False,False
PROC,50.67,False,False
PROCR,61.545,False,False
PRODH2,47.44,False,False
PROM1,52.335,False,False
PROS1,51.01,False,False
PROSC,48.81,False,False
PROSER2,50.605000000000004,False,False
PROX1,41.19,False,False
PRPF18,50.14,False,False
PRPF19,56.98,False,False
PRPF3,49.73,False,False
PRPF31,46.99,False,False
PRPF38A,46.68,False,False
PRPF38B,50.0,False,False
PRPF39,46.6,False,False
PRPF4,50.13,False,False
PRPF40A,46.04,False,False
PRPF4B,49.35,False,False
PRPF6,43.035,False,False
PRPF8,47.28,False,False
PRPS1,56.1,False,False
PRPS2,54.45,False,False
PRPSAP1,54.35,False,False
PRPSAP2,56.46,False,False
PRR12,51.805,False,False
PRR14,43.19,False,False
PRR14L,48.375,False,False
PRR24,53.42,False,False
PRR5,48.69,False,False
PRRC1,67.515,False,False
PRRC2A,57.57,False,False
PRRC2B,58.91,False,False
PRRC2C,50.65,False,False
PRSS21,51.37,False,False
PRUNE,48.74,False,False
PSAT1,55.79,False,False
PSD3,51.38,False,True
PSEN1,59.285,False,True
PSIP1,50.0,False,False
PSMA1,52.45,False,False
PSMA2,53.64,False,False
PSMA3,53.31,False,False
PSMA4,50.11,False,False
PSMA5,51.075,False,False
PSMA6,53.11,False,False
PSMA7,52.91,False,False
PSMB1,51.46,False,False
PSMB2,51.57,False,False
PSMB3,50.99,False,False
PSMB4,54.8,False,False
PSMB5,50.24,False,False
PSMB7,51.37,False,False
PSMB9,51.45,False,False
PSMC1,50.91,False,False
PSMC2,50.83,False,False
PSMC3,51.05,False,False
PSMC3IP,51.985,False,False
PSMC4,50.67,False,False
PSMC5,51.05,False,False
PSMC6,50.74,False,False
PSMD1,50.86,False,False
PSMD10,48.64,False,False
PSMD11,50.86,False,False
PSMD12,50.43,False,False
PSMD13,50.62,False,False
PSMD14,50.9,False,False
PSMD2,50.73,False,False
PSMD3,50.83,False,False
PSMD4,51.195,False,False
PSMD5,49.36,False,False
PSMD6,53.94,False,False
PSMD7,49.65,False,False
PSMD8,50.76,False,False
PSMD9,49.58,False,False
PSME1,52.92,False,False
PSME2,52.91,False,False
PSME3,54.09,False,False
PSME4,50.79,False,False
PSMF1,51.44,False,False
PSMG1,55.66,False,False
PSMG2,55.96,False,False
PSMG3,67.065,False,False
PSMG4,58.894999999999996,False,False
PSPC1,47.84,False,False
PSPH,63.8,False,False
PSRC1,50.010000000000005,False,False
PSTK,48.21,False,False
PSTPIP2,48.394999999999996,False,False
PTAR1,52.095,False,False
PTBP1,48.4,False,False
PTBP2,48.92,False,False
PTBP3,49.099999999999994,False,False
PTCD1,46.66,False,False
PTCD2,46.505,False,False
PTCD3,48.400000000000006,False,False
PTDSS1,52.224999999999994,False,False
PTDSS2,51.48,False,False
PTER,56.32,False,False
PTGER3,48.58,False,False
PTGES2,51.99,False,False
PTGES3,47.98,False,False
PTGES3L-AARSD1,48.74,False,False
PTGFRN,51.35,False,False
PTGR1,52.15,False,False
PTGR2,48.980000000000004,False,False
PTK2,52.515,False,False
PTK2B,48.7,False,False
PTK7,52.2,False,False
PTOV1,45.75,False,False
PTP4A1,50.94,False,False
PTP4A2,52.915,False,False
PTP4A3,48.38,False,False
PTPLAD1,51.09,False,False
PTPLB,51.325,False,False
PTPMT1,49.47,False,False
PTPN1,48.08,False,False
PTPN11,51.41,False,False
PTPN12,48.46,False,False
PTPN13,54.05,False,False
PTPN2,49.0,False,False
PTPN21,56.55,False,False
PTPN23,48.44,False,True
PTPN3,48.18,False,False
PTPN6,46.875,False,False
PTPN7,46.25,False,False
PTPN9,47.355000000000004,False,False
PTPRA,50.83,False,False
PTPRC,53.76,False,False
PTPRF,49.67,False,False
PTPRG,53.62,False,False
PTPRK,46.49,False,False
PTPRM,48.94,False,False
PTPRS,50.235,False,False
PTRF,49.54,False,False
PTRH1,49.39,False,False
PTRH2,51.24,False,False
PTRHD1,59.47,False,False
PTS,56.59,False,False
PTTG1,49.57,False,False
PTTG1IP,50.53,False,False
PUF60,48.68,False,False
PUM1,48.605000000000004,False,False
PUM2,50.205,False,False
PURA,51.32,False,False
PURB,52.53,False,False
PUS1,45.48,False,False
PUS10,48.62,False,False
PUS3,51.0,False,False
PUS7,51.1,False,False
PUS7L,49.84,False,False
PUSL1,49.845,False,False
PVR,62.86,False,False
PVRL2,60.52,False,False
PWP1,62.655,False,True
PWP2,49.56,False,False
PWWP2A,47.44,False,False
PWWP2B,51.489999999999995,False,False
PXK,49.81,False,False
PXMP2,50.745000000000005,False,False
PXN,52.85,False,False
PYCARD,51.875,False,False
PYCR1,53.17,False,False
PYCR2,52.474999999999994,False,False
PYCRL,52.14,False,False
PYGB,52.364999999999995,False,False
PYGL,53.415,False,False
PYGO2,50.17,False,False
PYROXD1,50.019999999999996,False,False
PYURF,57.46,False,False
PZP,50.745000000000005,False,False
PrLZ,59.7,False,False
Q5TEC6_HUMAN,54.25,False,False
