,well_plate,ENSG,in_firstbatch,in_secondbatch,is_variable,is_variable_comp,is_dianaccd,is_newccd
0,A01_55185977,ENSG00000158321,True,False,True,True,False,False
1,A01_55195978,ENSG00000136108,True,True,True,True,False,False
2,A01_55215982,ENSG00000138347,True,False,True,True,True,False
3,A01_55225983,ENSG00000111605,True,False,True,True,False,False
4,A01_55235979,ENSG00000106012,True,False,True,True,True,True
5,A01_55245981,ENSG00000168159,True,False,True,True,True,True
6,A01_55335984,ENSG00000136888,True,True,True,False,False,False
7,A01_55345985,ENSG00000146678,True,False,True,False,False,False
8,A01_55355986,ENSG00000242265,True,False,True,True,False,False
9,A01_55365987,ENSG00000214212,True,False,True,False,False,False
10,A01_55375988,ENSG00000166347,True,False,True,False,False,False
11,A01_55385989,ENSG00000205544,True,False,True,False,False,False
12,A01_55395990,ENSG00000180822,True,False,True,True,False,False
13,A01_55405991,ENSG00000128422,True,False,True,True,True,True
14,A01_6717,ENSG00000088305,False,True,True,True,False,False
15,A01_6718,ENSG00000140968,False,True,True,False,False,False
16,A01_6719,ENSG00000196839,True,True,True,True,False,False
17,A01_6720,ENSG00000128274,False,True,True,True,False,False
18,A01_6721,ENSG00000093010,False,True,True,True,False,False
19,A01_6722,ENSG00000089472,False,True,True,True,False,False
20,A01_6724,ENSG00000067177,False,True,True,True,False,False
21,A01_6725,ENSG00000144724,False,True,True,True,False,False
22,A01_6731,ENSG00000107165,False,True,True,True,False,False
23,A01_6734,ENSG00000147383,False,True,True,True,False,False
24,A01_6735,ENSG00000165140,False,True,True,True,False,False
25,A01_6736,ENSG00000101115,False,True,True,False,False,False
26,A01_6745,ENSG00000062485,False,True,True,True,False,False
27,A01_75846286,ENSG00000111783,True,False,True,True,False,False
28,A02_55185977,ENSG00000189060,True,False,True,True,True,False
29,A02_55205980,ENSG00000118292,True,False,True,False,False,False
30,A02_55215982,ENSG00000171368,True,False,False,False,False,False
31,A02_55225983,ENSG00000138614,True,False,True,False,False,False
32,A02_55235979,ENSG00000163644,True,False,True,False,False,False
33,A02_55245981,ENSG00000111912,True,False,True,False,False,False
34,A02_55335984,ENSG00000100744,True,False,True,False,False,False
35,A02_55345985,ENSG00000171421,True,False,True,True,False,False
36,A02_55355986,ENSG00000167065,True,True,True,True,True,True
37,A02_55365987,ENSG00000165156,True,False,True,True,False,False
38,A02_55375988,ENSG00000213638,True,False,True,True,False,False
39,A02_55385989,ENSG00000105372,True,False,True,False,True,False
40,A02_55405991,ENSG00000177311,True,False,True,True,False,False
41,A02_6717,ENSG00000090530,False,True,True,False,False,False
42,A02_6718,ENSG00000140374,True,True,True,False,False,False
43,A02_6719,ENSG00000171097,False,True,True,True,False,False
44,A02_6720,ENSG00000166016,False,True,True,True,False,True
45,A02_6721,ENSG00000138772,False,True,True,True,False,False
46,A02_6722,ENSG00000168067,False,True,True,True,False,False
47,A02_6724,ENSG00000114670,False,True,True,True,False,False
48,A02_6725,ENSG00000177542,False,True,True,True,False,False
49,A02_6731,ENSG00000159202,False,True,True,True,False,False
50,A02_6734,ENSG00000145675,False,True,True,True,False,False
51,A02_6735,ENSG00000106992,False,True,True,True,False,False
52,A02_6736,ENSG00000076201,False,True,True,True,False,False
53,A02_6745,ENSG00000167508,False,True,True,False,False,False
54,A02_75846286,ENSG00000189221,True,False,True,True,False,False
55,A03_55185977,ENSG00000147231,True,False,True,False,False,False
56,A03_55195978,ENSG00000143217,True,False,True,False,False,False
57,A03_55205980,ENSG00000179104,True,False,True,True,False,True
58,A03_55215982,ENSG00000142327,True,False,True,True,False,False
59,A03_55225983,ENSG00000135736,True,False,True,False,False,False
60,A03_55235979,ENSG00000197776,True,False,True,True,False,False
61,A03_55245981,ENSG00000130635,True,False,True,True,False,True
62,A03_55335984,ENSG00000156413,True,False,True,True,False,False
63,A03_55345985,ENSG00000177352,True,False,True,True,False,False
64,A03_55355986,ENSG00000166123,True,False,True,True,False,False
65,A03_55365987,ENSG00000108592,True,False,True,True,False,False
66,A03_55375988,ENSG00000183011,True,False,True,True,False,False
67,A03_55395990,ENSG00000127418,True,False,True,True,False,False
68,A03_55405991,ENSG00000120694,True,True,True,False,False,False
69,A03_6717,ENSG00000108852,True,True,True,True,False,False
70,A03_6718,ENSG00000135365,False,True,True,False,False,False
71,A03_6719,ENSG00000111846,True,True,True,True,False,False
72,A03_6720,ENSG00000164649,True,True,True,True,False,True
73,A03_6721,ENSG00000117448,False,True,True,True,False,False
74,A03_6722,ENSG00000111144,False,True,True,True,False,True
75,A03_6724,ENSG00000179299,False,True,True,False,False,False
76,A03_6725,ENSG00000143344,False,True,True,True,False,True
77,A03_6731,ENSG00000008311,False,True,True,True,False,True
78,A03_6735,ENSG00000060971,False,True,True,True,False,False
79,A03_6736,ENSG00000204291,False,True,True,False,False,False
80,A03_6745,ENSG00000168393,False,True,True,True,False,False
81,A03_75846286,ENSG00000138050,True,False,True,True,True,True
82,A04_55185977,ENSG00000147256,True,False,True,True,True,True
83,A04_55195978,ENSG00000116031,True,False,True,True,False,False
84,A04_55205980,ENSG00000120278,True,False,True,True,True,False
85,A04_55215982,ENSG00000176928,True,False,True,True,False,False
86,A04_55225983,ENSG00000078328,True,False,True,False,False,False
87,A04_55235979,ENSG00000147874,True,True,True,True,False,False
88,A04_55245981,ENSG00000064933,True,False,True,True,False,False
89,A04_55335984,ENSG00000096968,True,True,True,True,False,False
90,A04_55345985,ENSG00000179918,True,False,True,True,False,False
91,A04_55355986,ENSG00000181513,True,False,True,True,False,False
92,A04_55365987,ENSG00000114166,True,False,True,True,False,False
93,A04_55375988,ENSG00000116793,True,False,True,True,False,False
94,A04_55395990,ENSG00000158125,True,False,True,True,True,False
95,A04_55405991,ENSG00000073578,True,False,True,True,False,False
96,A04_6717,ENSG00000027001,True,True,True,False,False,False
97,A04_6718,ENSG00000148498,True,True,True,False,False,False
98,A04_6719,ENSG00000166439,False,True,True,True,False,False
99,A04_6720,ENSG00000081154,True,True,True,True,False,True
100,A04_6721,ENSG00000185015,False,True,True,True,False,False
101,A04_6722,ENSG00000141543,False,True,True,True,False,True
102,A04_6724,ENSG00000185813,False,True,True,False,False,False
103,A04_6725,ENSG00000176974,False,True,True,True,False,False
104,A04_6731,ENSG00000163482,False,True,True,True,False,False
105,A04_6734,ENSG00000138795,False,True,True,True,False,False
106,A04_6735,ENSG00000117480,False,True,True,True,False,False
107,A04_6736,ENSG00000189283,False,True,False,False,False,False
108,A04_6745,ENSG00000154370,False,True,True,True,False,False
109,A04_75836284,ENSG00000136404,True,False,True,False,False,False
110,A04_75846286,ENSG00000003147,True,False,True,True,False,False
111,A05_55185977,ENSG00000121152,True,False,True,True,True,False
112,A05_55195978,ENSG00000136114,True,False,True,False,False,False
113,A05_55205980,ENSG00000100479,True,True,True,False,False,False
114,A05_55215982,ENSG00000041802,True,False,True,True,False,False
115,A05_55225983,ENSG00000152229,True,False,True,True,False,False
116,A05_55235979,ENSG00000187607,True,False,True,False,True,False
117,A05_55245981,ENSG00000142657,True,True,True,False,False,False
118,A05_55335984,ENSG00000006704,True,False,True,True,True,True
119,A05_55345985,ENSG00000211450,True,False,True,True,False,False
120,A05_55355986,ENSG00000158480,True,False,True,True,False,False
121,A05_55365987,ENSG00000082482,True,False,True,True,False,False
122,A05_55375988,ENSG00000134602,True,False,True,True,True,True
123,A05_55385989,ENSG00000135119,True,False,True,True,True,False
124,A05_55395990,ENSG00000241484,True,False,True,True,True,True
125,A05_55405991,ENSG00000108602,True,False,True,True,True,False
126,A05_6717,ENSG00000053702,False,True,True,True,False,False
127,A05_6718,ENSG00000139344,False,True,True,True,False,False
128,A05_6719,ENSG00000233927,True,True,False,False,False,False
129,A05_6720,ENSG00000109576,False,True,True,True,False,False
130,A05_6721,ENSG00000122218,False,True,True,True,False,False
131,A05_6722,ENSG00000106683,False,True,True,True,False,False
132,A05_6724,ENSG00000161217,False,True,True,False,False,False
133,A05_6725,ENSG00000100614,False,True,True,False,False,False
134,A05_6731,ENSG00000090686,False,True,True,True,False,False
135,A05_6734,ENSG00000105810,False,True,True,True,False,False
136,A05_6735,ENSG00000182054,False,True,True,True,False,False
137,A05_6736,ENSG00000101290,False,True,True,True,False,False
138,A05_6745,ENSG00000198380,False,True,True,True,False,True
139,A05_75836284,ENSG00000079134,True,False,True,True,False,False
140,A05_75846286,ENSG00000197971,True,False,True,False,False,False
141,A06_55195978,ENSG00000157103,True,False,True,True,False,False
142,A06_55205980,ENSG00000157191,True,False,True,False,False,False
143,A06_55215982,ENSG00000180104,True,False,True,True,False,False
144,A06_55225983,ENSG00000110104,True,False,True,True,False,False
145,A06_55235979,ENSG00000124813,True,True,True,True,False,False
146,A06_55245981,ENSG00000077549,True,False,True,True,False,False
147,A06_55335984,ENSG00000141506,True,False,True,False,False,False
148,A06_55345985,ENSG00000274349,True,False,True,True,False,False
149,A06_55355986,ENSG00000185507,True,False,True,True,False,False
150,A06_55365987,ENSG00000099999,True,False,True,True,False,False
151,A06_55375988,ENSG00000161956,True,False,True,True,False,False
152,A06_55385989,ENSG00000126767,True,False,True,True,False,False
153,A06_55395990,ENSG00000160539,True,False,True,False,False,False
154,A06_55405991,ENSG00000122642,True,False,True,True,False,False
155,A06_6717,ENSG00000111615,True,True,True,True,True,False
156,A06_6718,ENSG00000138778,False,True,True,True,False,False
157,A06_6719,ENSG00000169131,False,True,True,True,False,False
158,A06_6720,ENSG00000196177,False,True,True,False,False,False
159,A06_6721,ENSG00000132423,False,True,True,True,False,False
160,A06_6722,ENSG00000114982,False,True,True,True,False,True
161,A06_6724,ENSG00000138382,False,True,True,True,False,False
162,A06_6725,ENSG00000138777,False,True,True,True,False,False
163,A06_6731,ENSG00000114491,False,True,True,True,False,False
164,A06_6734,ENSG00000130829,False,True,True,True,False,False
165,A06_6735,ENSG00000172939,False,True,True,True,False,False
166,A06_6736,ENSG00000033627,False,True,True,True,False,False
167,A06_6745,ENSG00000166135,False,True,True,False,False,False
168,A06_75836284,ENSG00000178404,True,False,True,True,False,False
169,A06_75846286,ENSG00000197712,True,False,True,True,False,False
170,A07_55195978,ENSG00000213853,True,False,True,True,False,False
171,A07_55215982,ENSG00000159335,True,False,True,True,False,False
172,A07_55225983,ENSG00000112149,True,False,True,False,False,False
173,A07_55235979,ENSG00000166263,True,False,True,True,False,False
174,A07_55245981,ENSG00000154079,True,False,True,True,False,False
175,A07_55335984,ENSG00000135048,True,False,True,False,False,False
176,A07_55345985,ENSG00000136866,True,False,True,True,False,False
177,A07_55355986,ENSG00000139304,True,False,True,True,False,False
178,A07_55365987,ENSG00000071889,True,False,True,True,True,True
179,A07_55375988,ENSG00000198517,True,False,True,False,False,False
180,A07_55385989,ENSG00000174282,True,False,True,True,False,False
181,A07_55395990,ENSG00000169297,True,False,True,True,False,False
182,A07_55405991,ENSG00000069275,True,False,True,True,True,False
183,A07_6717,ENSG00000010704,False,True,True,False,False,False
184,A07_6718,ENSG00000162981,False,True,True,True,False,False
185,A07_6719,ENSG00000131095,True,True,True,True,False,False
186,A07_6720,ENSG00000162433,False,True,True,True,False,False
187,A07_6721,ENSG00000164039,False,True,True,True,False,False
188,A07_6722,ENSG00000126749,False,True,True,True,False,False
189,A07_6724,ENSG00000119421,False,True,True,False,False,False
190,A07_6725,ENSG00000151576,False,True,True,True,False,False
191,A07_6731,ENSG00000132164,False,True,True,True,False,False
192,A07_6734,ENSG00000108262,False,True,False,False,False,False
193,A07_6735,ENSG00000079459,False,True,True,True,False,False
194,A07_6736,ENSG00000116918,False,True,True,False,False,False
195,A07_6745,ENSG00000130254,True,True,True,True,False,False
196,A07_75836284,ENSG00000130635,True,False,True,True,False,False
197,A07_75846286,ENSG00000165730,True,False,True,True,False,False
198,A08_55185977,ENSG00000164120,True,False,True,False,True,False
199,A08_55195978,ENSG00000059758,True,False,True,True,True,True
200,A08_55205980,ENSG00000181450,True,False,True,False,True,False
201,A08_55215982,ENSG00000061794,True,False,True,True,False,False
202,A08_55225983,ENSG00000183044,True,False,True,True,False,False
203,A08_55235979,ENSG00000162302,True,False,True,True,False,False
204,A08_55245981,ENSG00000011021,True,False,True,True,False,False
205,A08_55335984,ENSG00000215114,True,False,True,False,False,False
206,A08_55345985,ENSG00000181035,True,False,True,True,False,False
207,A08_55355986,ENSG00000113558,True,False,True,True,False,False
208,A08_55375988,ENSG00000158615,True,False,True,True,False,False
209,A08_55385989,ENSG00000071894,True,False,True,True,False,False
210,A08_55395990,ENSG00000177990,True,False,True,True,False,False
211,A08_55405991,ENSG00000067365,True,False,True,True,True,True
212,A08_6717,ENSG00000105467,False,True,True,False,False,False
213,A08_6718,ENSG00000143420,False,True,True,True,False,True
214,A08_6719,ENSG00000166741,False,True,True,True,False,False
215,A08_6720,ENSG00000114346,True,True,True,True,False,False
216,A08_6721,ENSG00000111364,False,True,True,True,False,False
217,A08_6722,ENSG00000005483,False,True,True,True,False,False
218,A08_6724,ENSG00000164978,False,True,True,True,False,False
219,A08_6725,ENSG00000058600,False,True,True,True,False,False
220,A08_6731,ENSG00000126261,False,True,True,True,False,False
221,A08_6735,ENSG00000162496,True,True,True,True,False,False
222,A08_6736,ENSG00000169224,False,True,True,True,False,False
223,A08_6745,ENSG00000188486,True,True,True,True,False,False
224,A09_55185977,ENSG00000167380,True,False,True,True,True,False
225,A09_55195978,ENSG00000135636,True,True,True,False,False,False
226,A09_55205980,ENSG00000018869,True,False,True,False,False,False
227,A09_55215982,ENSG00000148737,True,False,True,True,True,True
228,A09_55225983,ENSG00000160410,True,False,True,True,False,False
229,A09_55245981,ENSG00000144744,True,True,True,True,False,False
230,A09_55335984,ENSG00000104967,True,False,True,True,False,False
231,A09_55345985,ENSG00000077463,True,True,True,True,False,False
232,A09_55355986,ENSG00000204536,True,True,True,False,False,False
233,A09_55365987,ENSG00000164941,True,False,True,True,True,False
234,A09_55385989,ENSG00000259120,True,False,True,True,True,True
235,A09_55395990,ENSG00000105176,True,False,True,True,False,False
236,A09_55405991,ENSG00000172262,True,False,True,True,False,False
237,A09_6717,ENSG00000100029,False,True,True,True,False,False
238,A09_6718,ENSG00000125848,False,True,True,True,False,False
239,A09_6719,ENSG00000173889,True,True,True,True,False,False
240,A09_6720,ENSG00000134013,True,True,True,True,False,False
241,A09_6721,ENSG00000172893,False,True,True,True,False,False
242,A09_6722,ENSG00000156958,False,True,True,True,False,True
243,A09_6724,ENSG00000090266,False,True,True,True,False,False
244,A09_6725,ENSG00000092098,False,True,True,True,False,False
245,A09_6731,ENSG00000140534,False,True,True,True,False,False
246,A09_6734,ENSG00000105379,False,True,True,True,False,False
247,A09_6735,ENSG00000128829,False,True,True,True,False,False
248,A09_6736,ENSG00000143774,False,True,True,False,False,False
249,A09_6745,ENSG00000108219,True,True,True,False,False,False
250,A09_75836284,ENSG00000103876,True,False,True,False,True,False
251,A10_55185977,ENSG00000167157,True,True,True,True,False,False
252,A10_55195978,ENSG00000118194,True,False,True,True,False,False
253,A10_55205980,ENSG00000145990,True,False,True,True,False,False
254,A10_55215982,ENSG00000139132,True,False,True,True,False,False
255,A10_55225983,ENSG00000104852,True,False,True,True,False,False
256,A10_55235979,ENSG00000156675,True,False,True,True,True,False
257,A10_55245981,ENSG00000187800,True,False,True,False,False,False
258,A10_55335984,ENSG00000175573,True,False,True,False,True,False
259,A10_55355986,ENSG00000105393,True,True,True,True,False,False
260,A10_55375988,ENSG00000137947,True,False,True,True,False,False
261,A10_55385989,ENSG00000166816,True,False,True,True,False,False
262,A10_55395990,ENSG00000142197,True,False,True,True,False,False
263,A10_55405991,ENSG00000167964,True,False,True,True,False,False
264,A10_6717,ENSG00000025770,False,True,True,False,True,False
265,A10_6719,ENSG00000166847,False,True,True,True,False,False
266,A10_6720,ENSG00000124608,False,True,False,False,False,False
267,A10_6721,ENSG00000203791,False,True,True,True,False,False
268,A10_6722,ENSG00000158161,False,True,True,True,False,False
269,A10_6724,ENSG00000119408,False,True,True,True,False,False
270,A10_6725,ENSG00000126821,False,True,True,True,False,False
271,A10_6731,ENSG00000145331,False,True,True,True,False,False
272,A10_6734,ENSG00000211448,False,True,True,True,False,False
273,A10_6735,ENSG00000118363,False,True,True,True,False,False
274,A10_6736,ENSG00000196305,False,True,True,True,False,True
275,A10_6745,ENSG00000145687,False,True,True,True,False,False
276,A10_75836284,ENSG00000277791,True,False,True,True,True,True
277,A11_55185977,ENSG00000115165,True,False,True,True,False,False
278,A11_55195978,ENSG00000115539,True,True,True,True,False,False
279,A11_55205980,ENSG00000075218,True,False,True,True,True,True
280,A11_55215982,ENSG00000108578,True,False,True,True,False,False
281,A11_55225983,ENSG00000118898,True,False,True,True,False,False
282,A11_55235979,ENSG00000079739,True,False,True,True,False,False
283,A11_55245981,ENSG00000123607,True,False,True,True,True,True
284,A11_55335984,ENSG00000122484,True,False,True,True,False,False
285,A11_55345985,ENSG00000142552,True,False,True,True,False,False
286,A11_55355986,ENSG00000178982,True,False,True,True,False,False
287,A11_55365987,ENSG00000203880,True,False,True,False,False,False
288,A11_55375988,ENSG00000255112,True,False,True,False,True,False
289,A11_55385989,ENSG00000123374,True,True,True,True,False,False
290,A11_55395990,ENSG00000157259,True,False,True,False,True,False
291,A11_55405991,ENSG00000100196,True,False,True,True,False,False
292,A11_6717,ENSG00000118513,False,True,True,False,False,False
293,A11_6718,ENSG00000133265,False,True,True,True,False,False
294,A11_6719,ENSG00000175826,False,True,True,False,False,False
295,A11_6720,ENSG00000144554,True,True,True,True,False,False
296,A11_6721,ENSG00000106976,False,True,True,True,False,False
297,A11_6724,ENSG00000173418,False,True,True,False,False,False
298,A11_6725,ENSG00000102078,False,True,True,True,False,False
299,A11_6731,ENSG00000175048,False,True,True,True,False,False
300,A11_6734,ENSG00000075975,False,True,True,True,False,False
301,A11_6735,ENSG00000165272,False,True,True,True,False,False
302,A11_6736,ENSG00000120694,True,True,True,True,False,False
303,A11_6745,ENSG00000181291,False,True,True,False,False,False
304,A11_75836284,ENSG00000174943,True,True,True,True,False,False
305,A12_55185977,ENSG00000198898,True,False,True,True,False,False
306,A12_55195978,ENSG00000042493,True,False,True,True,True,True
307,A12_55205980,ENSG00000125356,True,False,True,True,False,False
308,A12_55215982,ENSG00000083812,True,False,True,True,False,False
309,A12_55235979,ENSG00000136193,True,False,True,True,True,False
310,A12_55245981,ENSG00000130449,True,False,True,False,False,False
311,A12_55335984,ENSG00000198848,True,False,True,False,False,False
312,A12_55345985,ENSG00000088833,True,False,True,True,False,False
313,A12_55355986,ENSG00000064787,True,False,True,True,False,False
314,A12_55365987,ENSG00000097096,True,False,True,True,False,False
315,A12_55375988,ENSG00000178201,True,False,True,True,False,False
316,A12_55385989,ENSG00000118246,True,False,True,False,False,False
317,A12_55395990,ENSG00000160781,True,False,True,False,True,False
318,A12_55405991,ENSG00000070770,True,False,True,True,False,False
319,A12_6717,ENSG00000103449,False,True,True,False,False,False
320,A12_6718,ENSG00000135341,False,True,True,True,False,False
321,A12_6719,ENSG00000179776,False,True,True,False,False,False
322,A12_6720,ENSG00000164535,True,True,True,True,False,False
323,A12_6721,ENSG00000175283,True,True,True,True,False,True
324,A12_6722,ENSG00000087299,False,True,True,True,False,False
325,A12_6724,ENSG00000090857,False,True,True,True,False,False
326,A12_6725,ENSG00000082996,False,True,True,True,False,False
327,A12_6731,ENSG00000129353,False,True,True,True,False,False
328,A12_6734,ENSG00000057252,False,True,True,True,False,False
329,A12_6735,ENSG00000093144,False,True,True,False,False,False
330,A12_6736,ENSG00000225830,False,True,True,True,False,True
331,A12_75836284,ENSG00000017483,True,False,True,True,False,False
332,B01_55185977,ENSG00000102057,True,False,True,True,True,True
333,B01_55195978,ENSG00000156970,True,False,True,True,True,True
334,B01_55205980,ENSG00000132688,True,True,True,True,False,False
335,B01_55215982,ENSG00000182670,True,False,True,True,False,False
336,B01_55225983,ENSG00000180881,True,False,True,True,False,False
337,B01_55235979,ENSG00000118939,True,False,True,False,False,False
338,B01_55245981,ENSG00000131236,True,False,True,True,False,False
339,B01_55335984,ENSG00000170775,True,False,True,False,False,False
340,B01_55355986,ENSG00000128923,True,False,True,True,False,False
341,B01_55365987,ENSG00000177732,True,False,True,True,True,False
342,B01_55375988,ENSG00000143190,True,False,True,True,False,False
343,B01_55385989,ENSG00000162745,True,False,True,True,False,False
344,B01_55405991,ENSG00000160211,True,False,True,True,False,False
345,B01_6717,ENSG00000087263,False,True,True,False,False,False
346,B01_6718,ENSG00000155380,True,True,True,True,False,False
347,B01_6719,ENSG00000173546,False,True,True,False,False,False
348,B01_6720,ENSG00000131069,False,True,True,True,False,False
349,B01_6721,ENSG00000105810,False,True,True,True,False,False
350,B01_6722,ENSG00000067829,False,True,True,True,False,False
351,B01_6724,ENSG00000128309,False,True,True,True,False,True
352,B01_6725,ENSG00000113643,False,True,True,True,False,False
353,B01_6731,ENSG00000010256,False,True,True,True,False,False
354,B01_6734,ENSG00000102096,False,True,True,True,False,False
355,B01_6735,ENSG00000124762,True,True,True,True,False,False
356,B01_6736,ENSG00000109685,False,True,True,True,False,False
357,B01_6745,ENSG00000140263,False,True,True,True,False,False
358,B01_75836284,ENSG00000130985,True,True,True,False,False,False
359,B02_55195978,ENSG00000127241,True,False,True,False,False,False
360,B02_55205980,ENSG00000137962,True,False,True,True,False,False
361,B02_55215982,ENSG00000165732,True,False,True,False,True,False
362,B02_55225983,ENSG00000179532,True,False,True,True,True,True
363,B02_55235979,ENSG00000173848,True,False,True,True,True,True
364,B02_55335984,ENSG00000129347,True,False,True,False,True,False
365,B02_55345985,ENSG00000008324,True,False,True,True,True,True
366,B02_55355986,ENSG00000157916,True,False,True,False,True,False
367,B02_55365987,ENSG00000185022,True,False,True,True,True,False
368,B02_55375988,ENSG00000148935,True,False,True,True,False,False
369,B02_55385989,ENSG00000119969,True,False,True,False,False,False
370,B02_55395990,ENSG00000169744,True,False,True,True,False,False
371,B02_55405991,ENSG00000120594,True,False,True,True,False,False
372,B02_6717,ENSG00000100721,False,True,True,False,False,False
373,B02_6718,ENSG00000157388,False,True,True,False,False,False
374,B02_6719,ENSG00000124813,True,True,True,False,False,False
375,B02_6720,ENSG00000115977,False,True,True,True,False,False
376,B02_6721,ENSG00000175040,False,True,True,True,False,False
377,B02_6722,ENSG00000143674,False,True,True,True,False,False
378,B02_6724,ENSG00000151414,True,True,True,False,False,False
379,B02_6725,ENSG00000137275,False,True,True,True,False,False
380,B02_6731,ENSG00000149930,False,True,True,True,False,False
381,B02_6734,ENSG00000179091,False,True,True,True,False,False
382,B02_6735,ENSG00000154229,False,True,True,True,False,False
383,B02_6736,ENSG00000156471,False,True,True,True,False,True
384,B02_6745,ENSG00000105254,False,True,True,True,False,False
385,B02_75836284,ENSG00000144354,True,True,True,True,False,False
386,B02_75846286,ENSG00000105640,True,False,True,True,False,False
387,B03_55185977,ENSG00000165025,True,False,True,False,False,False
388,B03_55195978,ENSG00000095739,True,False,True,True,False,False
389,B03_55215982,ENSG00000164163,True,False,True,True,False,False
390,B03_55225983,ENSG00000021776,True,False,True,False,False,False
391,B03_55235979,ENSG00000006747,True,False,True,True,False,False
392,B03_55245981,ENSG00000196588,True,False,True,True,False,False
393,B03_55335984,ENSG00000172663,True,False,True,False,False,False
394,B03_55345985,ENSG00000196419,True,True,True,True,False,False
395,B03_55355986,ENSG00000104299,True,False,True,True,False,False
396,B03_55365987,ENSG00000123496,True,False,True,True,False,False
397,B03_55375988,ENSG00000156239,True,False,True,True,True,True
398,B03_55385989,ENSG00000105967,True,False,True,False,False,False
399,B03_55395990,ENSG00000166483,True,True,True,True,False,False
400,B03_55405991,ENSG00000102316,True,False,True,True,True,False
401,B03_6717,ENSG00000080189,True,True,True,True,False,True
402,B03_6718,ENSG00000153201,False,True,True,True,False,False
403,B03_6719,ENSG00000185664,False,True,True,True,False,False
404,B03_6720,ENSG00000100479,True,True,True,True,False,True
405,B03_6721,ENSG00000033100,False,True,True,True,False,True
406,B03_6724,ENSG00000054148,False,True,True,True,False,False
407,B03_6725,ENSG00000163590,False,True,True,True,False,True
408,B03_6731,ENSG00000138363,False,True,True,True,False,False
409,B03_6734,ENSG00000130985,True,True,True,True,False,False
410,B03_6735,ENSG00000005073,True,True,True,True,False,False
411,B03_6736,ENSG00000100749,True,True,True,False,False,False
412,B03_6745,ENSG00000138663,True,True,True,True,False,False
413,B03_75846286,ENSG00000161202,True,False,True,True,True,False
414,B04_55185977,ENSG00000183354,True,False,True,True,False,False
415,B04_55195978,ENSG00000133710,True,False,True,False,False,False
416,B04_55205980,ENSG00000164649,True,True,True,True,False,False
417,B04_55215982,ENSG00000113119,True,False,True,False,False,False
418,B04_55225983,ENSG00000198826,True,False,True,True,False,False
419,B04_55235979,ENSG00000136274,True,False,True,False,False,False
420,B04_55245981,ENSG00000198932,True,False,True,False,False,False
421,B04_55335984,ENSG00000138796,True,False,True,False,False,False
422,B04_55355986,ENSG00000104960,True,False,True,True,False,False
423,B04_55365987,ENSG00000005339,True,False,True,True,True,False
424,B04_55375988,ENSG00000179008,True,False,True,True,False,True
425,B04_55385989,ENSG00000132466,True,True,True,True,False,False
426,B04_55395990,ENSG00000165501,True,False,True,True,False,False
427,B04_55405991,ENSG00000173599,True,False,True,True,True,False
428,B04_6717,ENSG00000100994,False,True,True,True,False,False
429,B04_6718,ENSG00000147180,False,True,True,True,False,True
430,B04_6719,ENSG00000167994,False,True,True,True,False,True
431,B04_6720,ENSG00000138376,True,True,True,True,False,True
432,B04_6721,ENSG00000118514,False,True,True,True,False,False
433,B04_6722,ENSG00000197448,False,True,True,True,False,False
434,B04_6724,ENSG00000122884,False,True,True,True,False,True
435,B04_6725,ENSG00000120910,False,True,True,True,False,False
436,B04_6731,ENSG00000162607,False,True,True,True,False,False
437,B04_6734,ENSG00000152556,False,True,True,False,False,False
438,B04_6735,ENSG00000130822,False,True,True,True,False,False
439,B04_6736,ENSG00000140105,True,True,True,True,False,True
440,B04_6745,ENSG00000090861,False,True,True,False,False,False
441,B04_75836284,ENSG00000156026,True,False,True,True,False,False
442,B05_55185977,ENSG00000196652,True,False,True,True,False,False
443,B05_55195978,ENSG00000115904,True,False,True,False,False,False
444,B05_55205980,ENSG00000124496,True,False,True,False,False,False
445,B05_55215982,ENSG00000178999,True,False,True,True,True,False
446,B05_55225983,ENSG00000125534,True,False,True,True,True,False
447,B05_55235979,ENSG00000141258,True,False,True,True,False,False
448,B05_55245981,ENSG00000117394,True,False,True,True,False,False
449,B05_55335984,ENSG00000179528,True,False,True,True,True,False
450,B05_55345985,ENSG00000128731,True,False,True,True,False,False
451,B05_55355986,ENSG00000068489,True,False,True,True,True,True
452,B05_55365987,ENSG00000010219,True,False,True,True,False,False
453,B05_55375988,ENSG00000104979,True,False,True,True,True,True
454,B05_55385989,ENSG00000161011,True,False,True,True,False,False
455,B05_55395990,ENSG00000102908,True,False,True,True,True,False
456,B05_55405991,ENSG00000160710,True,False,True,True,True,False
457,B05_6717,ENSG00000060709,False,True,True,True,False,False
458,B05_6718,ENSG00000133706,True,True,True,True,False,False
459,B05_6719,ENSG00000166619,True,True,True,True,False,False
460,B05_6720,ENSG00000159216,True,True,True,True,False,False
461,B05_6721,ENSG00000131100,False,True,True,True,False,False
462,B05_6722,ENSG00000116353,False,True,True,True,False,False
463,B05_6724,ENSG00000079462,True,True,False,False,False,False
464,B05_6725,ENSG00000178537,False,True,True,True,False,False
465,B05_6731,ENSG00000126088,False,True,True,True,False,False
466,B05_6734,ENSG00000117118,False,True,True,True,False,False
467,B05_6735,ENSG00000106541,False,True,True,True,False,False
468,B05_6736,ENSG00000171174,False,True,True,True,False,False
469,B05_6745,ENSG00000196419,True,True,True,True,False,False
470,B05_75836284,ENSG00000114423,True,True,True,True,False,False
471,B05_75846286,ENSG00000167685,True,True,True,False,True,False
