Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
ERCC1	48.38	medium	47.97	0.41	TRUE	1
ERCC2	46.55	non-stable	45.91	0.34	TRUE	1
ERCC3	45.86	non-stable	45.03	0.32	TRUE	1
ERCC4	47.74	medium	47.29	0.41	TRUE	0.99
ERCC5	48.45	medium	48.07	0.39	TRUE	0.99
ERCC6L	45.88	non-stable	45.08	0.32	TRUE	1
ERCC8	50.94	medium	50.78	0.53	TRUE	0.99
ERF	47.4	medium	46.94	0.38	TRUE	0.98
ERGIC1	51.83	medium	51.93	0.54	TRUE	1
ERGIC2	50.04	medium	49.76	0.49	TRUE	0.99
ERGIC3	51.21	medium	51.1	0.53	TRUE	1
ERH		non-melter		0.71	TRUE	0.58
ERLIN1	50.13	medium	49.87	0.46	TRUE	1
ERLIN2	50.41	medium	50.15	0.47	TRUE	1
ERMP1		non-melter		0.78	TRUE	0.35
ERO1L	51.55	medium	51.55	0.56	TRUE	1
ERP27	52.36	medium	52.59	0.63	TRUE	0.95
ERP29	51.33	medium	51.28	0.62	TRUE	0.96
ERRFI1	50.66	medium	50.43	0.61	TRUE	0.83
ESD	52.41	medium	52.69	0.54	TRUE	0.99
ESF1	42.11	non-stable	40.8	0.2	TRUE	1
ESPN	50.61	stable	50.36	0.7	TRUE	0.61
ETF1	50.65	medium	50.41	0.47	TRUE	1
ETFA	53.89	medium	56.05	0.57	TRUE	0.51
ETFB	51.16	medium	51.03	0.56	TRUE	0.95
ETFDH	51.83	medium	51.92	0.51	TRUE	0.99
ETHE1	51.91	medium	52	0.64	TRUE	0.94
ETNK1	51.17	medium	51.04	0.49	TRUE	1
ETNK2	48.14	medium	47.73	0.38	TRUE	0.99
EVL	48.21	medium	47.81	0.39	TRUE	0.99
EVPL	46.74	medium	46.13	0.36	TRUE	1
EWSR1		non-melter		0.68	TRUE	0.54
EXDL2	47.06	medium	46.52	0.35	TRUE	1
EXOC1	48.22	medium	47.82	0.4	TRUE	1
EXOC2	48.41	medium	48.01	0.41	TRUE	1
EXOC3	48.03	medium	47.61	0.38	TRUE	0.98
EXOC4	47.89	medium	47.43	0.38	TRUE	1
EXOC5	48.23	medium	47.83	0.4	TRUE	1
EXOC6	47.42	medium	46.96	0.38	TRUE	1
EXOC6B	48	medium	47.57	0.38	TRUE	1
EXOC7	47.72	medium	47.26	0.37	TRUE	1
EXOC8	47.79	medium	47.34	0.37	TRUE	1
EXOG	50.08	medium	49.8	0.52	TRUE	0.98
EXOSC1	49.8	medium	49.48	0.44	TRUE	0.96
EXOSC10	43.96	non-stable	42.85	0.26	TRUE	1
EXOSC2	53.26	stable	54.68	0.7	TRUE	0.84
EXOSC3	50.92	medium	50.74	0.5	TRUE	0.9
EXOSC4	51.05	medium	50.89	0.59	TRUE	0.85
EXOSC5	55.13	medium	59.15	0.64	TRUE	0.53
EXOSC6		non-melter		0.78	TRUE	0.68
EXOSC7		non-melter		0.77	TRUE	0.64
EXOSC8	55.63	stable	59.56	0.68	TRUE	0.8
EXOSC9		non-melter		0.78	TRUE	0.7
EXT1	51.48	medium	51.48	0.53	TRUE	0.98
EXT2	50.31	medium	50.06	0.49	TRUE	1
EXTL2	49.95	medium	49.64	0.52	TRUE	0.95
EYA3	45.22	non-stable	44.37	0.31	TRUE	1
EZH2	46.57	medium	45.94	0.36	TRUE	0.99
EZR	51.36	medium	51.31	0.49	TRUE	1
F10	51.24	medium	51.14	0.56	TRUE	0.99
F11	50.47	medium	50.22	0.52	TRUE	0.98
F2	52.27	medium	52.44	0.58	TRUE	0.96
F5	51.21	medium	51.09	0.56	TRUE	0.99
FABP1	52.15	medium	52.29	0.55	TRUE	0.98
FABP5	53.09	medium	54.17	0.58	TRUE	0.99
FADS1	48.71	medium	48.34	0.42	TRUE	1
FADS2	49.11	medium	48.78	0.43	TRUE	1
FAF1	51.14	medium	51.01	0.49	TRUE	1
FAF2	48.78	medium	48.42	0.41	TRUE	1
FAH		non-melter		0.75	TRUE	0.46
FAHD1		non-melter		0.82	TRUE	0.16
FAHD2A	52.33	medium	52.51	0.62	TRUE	0.99
FAM103A1	52.11	medium	52.24	0.57	TRUE	0.98
FAM105B	47.84	medium	47.38	0.37	TRUE	0.99
FAM107B	52.57	stable	52.93	0.7	TRUE	0.77
FAM114A1	51.62	medium	51.64	0.52	TRUE	0.99
FAM114A2	50.04	medium	49.75	0.45	TRUE	0.99
FAM115A	47.09	non-stable	46.57	0.35	TRUE	1
FAM117A	50.85	medium	50.66	0.55	TRUE	0.95
FAM117B	47.77	medium	47.31	0.41	TRUE	0.99
FAM118A	47.12	medium	46.61	0.41	TRUE	0.99
FAM118B	48.08	medium	47.67	0.38	TRUE	0.99
FAM119A	52.39	medium	52.62	0.56	TRUE	1
FAM120A	49.53	medium	49.19	0.43	TRUE	1
FAM128A	50.87	medium	50.68	0.6	TRUE	0.95
FAM129B	50.87	medium	50.68	0.48	TRUE	1
FAM134A		non-melter		0.8	TRUE	0.33
FAM136A	51.94	stable	52.05	0.68	TRUE	0.82
FAM158A	53.01	medium	53.92	0.62	TRUE	0.81
FAM160A2	47.1	medium	46.58	0.36	TRUE	1
FAM160B1	49.72	medium	49.39	0.44	TRUE	0.99
FAM160B2	47.41	medium	46.95	0.37	TRUE	1
FAM162A		non-melter		1.06	TRUE	0.38
FAM164A	52.16	stable	52.3	0.68	TRUE	0.86
FAM168A	49.89	medium	49.57	0.55	TRUE	0.92
FAM169A	50.35	medium	50.1	0.46	TRUE	0.95
FAM171A1	50.11	medium	49.84	0.53	TRUE	0.97
FAM172A	49.75	medium	49.42	0.44	TRUE	0.99
FAM175A	51.82	medium	51.91	0.64	TRUE	0.86
FAM175B	52.39	stable	52.62	0.67	TRUE	0.89
FAM176A	52.13	stable	52.26	0.68	TRUE	0.69
FAM177A1		non-melter		0.7	TRUE	0.49
FAM20B	49.86	medium	49.55	0.44	TRUE	1
FAM21B	48.4	medium	48	0.43	TRUE	0.98
FAM29A	46.61	medium	45.99	0.36	TRUE	1
FAM32A	50.44	stable	50.2	0.68	TRUE	0.75
FAM36A		non-melter		0.84	TRUE	0.18
FAM3B	50.64	medium	50.4	0.5	TRUE	0.99
FAM3C	52.05	medium	52.16	0.61	TRUE	0.98
FAM40A	49.77	medium	49.43	0.48	TRUE	0.99
FAM44A		non-melter		0.73	TRUE	0.27
FAM44B	51.41	medium	51.4	0.63	TRUE	0.85
FAM45A	46.77	medium	46.16	0.36	TRUE	1
FAM49B	52.18	medium	52.32	0.53	TRUE	1
FAM50A	47.42	medium	46.97	0.38	TRUE	1
FAM54A	45.15	non-stable	44.27	0.29	TRUE	0.99
FAM54B	47.4	medium	46.93	0.36	TRUE	1
FAM62A	46.89	medium	46.31	0.35	TRUE	1
FAM62B	48.86	medium	48.51	0.41	TRUE	1
FAM65A	48.28	medium	47.87	0.42	TRUE	0.99
FAM69A	50.95	medium	50.78	0.52	TRUE	0.99
FAM76A	49.46	medium	49.14	0.43	TRUE	0.99
FAM76B	49.73	medium	49.4	0.44	TRUE	1
FAM82A1	48.34	medium	47.94	0.4	TRUE	1
FAM82A2	48.98	medium	48.65	0.41	TRUE	0.99
FAM82B	51.59	medium	51.6	0.49	TRUE	0.99
FAM83D	47.68	medium	47.23	0.38	TRUE	1
FAM83G	47.89	medium	47.44	0.39	TRUE	1
FAM8A1	50.25	medium	50	0.48	TRUE	0.99
FAM91A1	50.97	medium	50.8	0.48	TRUE	1
FAM96B	47.56	medium	47.11	0.37	TRUE	1
FAM98A	49.93	medium	49.62	0.46	TRUE	0.98
FAM98B	48.12	medium	47.71	0.38	TRUE	0.98
FANCA	45.81	non-stable	44.98	0.33	TRUE	1
FANCD2	45.4	non-stable	44.58	0.3	TRUE	1
FANCI	46.45	non-stable	45.8	0.34	TRUE	1
FARP1	48.9	medium	48.54	0.41	TRUE	1
FARP2	47.36	medium	46.88	0.39	TRUE	1
FARS2	46.2	non-stable	45.52	0.32	TRUE	1
FARSA	48.82	medium	48.47	0.41	TRUE	1
FARSB	48.96	medium	48.62	0.41	TRUE	1
FAS	51.27	medium	51.2	0.63	TRUE	0.85
FASN	50.61	medium	50.36	0.47	TRUE	1
FASTKD1	45.84	non-stable	45.02	0.33	TRUE	1
FASTKD2	48.74	medium	48.36	0.41	TRUE	1
FASTKD5	46.19	non-stable	45.5	0.32	TRUE	1
FAT1	50.22	medium	49.97	0.53	TRUE	0.99
FAU	53.32	stable	54.78	0.68	TRUE	0.4
FBL	51.01	medium	50.84	0.52	TRUE	0.99
FBLIM1	50.65	medium	50.42	0.61	TRUE	0.93
FBLN1	51.34	medium	51.29	0.59	TRUE	0.98
FBXL11	49.33	medium	49	0.45	TRUE	0.98
FBXL12	47.42	medium	46.95	0.36	TRUE	1
FBXL15	45.83	non-stable	45	0.34	TRUE	0.99
FBXL18	50.09	medium	49.81	0.45	TRUE	0.99
FBXL20	49.93	medium	49.62	0.44	TRUE	0.99
FBXL4	49.52	medium	49.18	0.47	TRUE	0.99
FBXL8	50.55	medium	50.3	0.46	TRUE	0.99
FBXO18	49.59	medium	49.25	0.46	TRUE	0.99
FBXO2	49.86	medium	49.54	0.44	TRUE	1
FBXO21	48.09	medium	47.69	0.38	TRUE	1
FBXO22	51.22	medium	51.11	0.5	TRUE	0.99
FBXO3	49.07	medium	48.75	0.43	TRUE	0.99
FBXO30	49.26	medium	48.92	0.43	TRUE	1
FBXO31	46.44	non-stable	45.8	0.33	TRUE	1
FBXO33	48.03	medium	47.6	0.4	TRUE	0.99
FBXO38	49.27	medium	48.94	0.43	TRUE	1
FBXO5	49.17	medium	48.85	0.46	TRUE	0.99
FBXO6	48.36	medium	47.96	0.39	TRUE	0.99
FBXO7	45.86	non-stable	45.04	0.32	TRUE	0.99
FBXW2	50.26	medium	50	0.47	TRUE	0.98
FBXW9	51.29	medium	51.22	0.52	TRUE	1
FCHO2	49.04	medium	48.71	0.41	TRUE	0.99
FCHSD2	45.94	non-stable	45.18	0.32	TRUE	1
FDFT1	50.91	medium	50.72	0.48	TRUE	1
FDPS	49.53	medium	49.2	0.43	TRUE	1
FDX1	51.46	medium	51.45	0.64	TRUE	0.81
FDXR	50.13	medium	49.88	0.45	TRUE	1
FECH	51.36	medium	51.31	0.5	TRUE	1
FEM1B	49.37	medium	49.05	0.44	TRUE	0.99
FEN1	47.77	medium	47.32	0.37	TRUE	1
FER	45.94	non-stable	45.17	0.33	TRUE	1
FERMT1	48.5	medium	48.12	0.4	TRUE	1
FERMT2	52.38	medium	52.61	0.53	TRUE	1
FEZ2	48.37	medium	47.97	0.39	TRUE	0.99
FGA	51.12	medium	50.99	0.55	TRUE	0.99
FGB	51.19	medium	51.08	0.55	TRUE	1
FGFR1OP	48.91	medium	48.56	0.45	TRUE	0.99
FGFR4	48.33	medium	47.93	0.45	TRUE	0.98
FGG	51.05	medium	50.89	0.55	TRUE	1
FH	52.59	medium	52.95	0.54	TRUE	0.98
FHL2	50.41	medium	50.15	0.54	TRUE	0.98
FHOD1	45.68	non-stable	44.83	0.32	TRUE	0.99
FIBP	49.4	medium	49.07	0.43	TRUE	1
FIGN	48.13	medium	47.73	0.4	TRUE	0.99
FIP1L1	46.87	medium	46.28	0.52	TRUE	0.71
FIS1		non-melter		0.73	TRUE	0.58
FIT1	50.38	medium	50.12	0.5	TRUE	0.99
FKBP10	51.54	stable	51.54	0.66	TRUE	0.91
FKBP11	50.9	medium	50.71	0.57	TRUE	0.98
FKBP14	52.36	stable	52.58	0.69	TRUE	0.92
FKBP15	48.08	medium	47.68	0.38	TRUE	1
FKBP1A	51.9	medium	51.99	0.6	TRUE	0.99
FKBP3	51.28	medium	51.21	0.62	TRUE	0.94
FKBP4	49.29	medium	48.97	0.43	TRUE	1
FKBP5	46.44	non-stable	45.79	0.33	TRUE	1
FKBP7	51.6	stable	51.61	0.65	TRUE	0.96
FKBP8	47.04	medium	46.5	0.36	TRUE	1
FKBP9	51.45	medium	51.44	0.59	TRUE	0.99
FKRP	52.21	stable	52.37	0.69	TRUE	0.95
FKSG24	50.57	stable	50.32	0.69	TRUE	0.91
FKSG27	50.22	medium	49.97	0.46	TRUE	1
FLAD1	48.91	medium	48.55	0.43	TRUE	1
FLCN	48.05	medium	47.63	0.4	TRUE	1
FLG	53.43	stable	55.25	0.66	TRUE	0.6
FLII	48.29	medium	47.88	0.39	TRUE	1
FLJ10357	46.06	non-stable	45.34	0.32	TRUE	1
FLJ11151		non-melter		0.8	TRUE	0.26
FLJ11506	48.11	medium	47.7	0.47	TRUE	0.88
FLJ12529	50.08	medium	49.81	0.45	TRUE	1
FLJ20323	48.5	medium	48.11	0.42	TRUE	1
FLJ21865	50.96	medium	50.79	0.49	TRUE	1
FLJ45032	54.6	stable	57.53	0.69	TRUE	0.77
FLNA	49.2	medium	48.88	0.42	TRUE	0.99
FLNB	50.66	medium	50.43	0.47	TRUE	1
FLOT1	52.1	medium	52.23	0.57	TRUE	0.99
FLOT2	52.31	medium	52.48	0.56	TRUE	1
FMNL2	48.75	medium	48.38	0.43	TRUE	1
FMO5	46.94	medium	46.37	0.35	TRUE	1
FMR1	50.65	medium	50.42	0.49	TRUE	0.9
FN1	51.08	medium	50.94	0.58	TRUE	0.97
FN3K	52.08	stable	52.2	0.65	TRUE	0.94
FN3KRP	51.45	stable	51.45	0.66	TRUE	0.92
FNBP1	47.38	medium	46.9	0.37	TRUE	0.99
FNBP1L	50.01	medium	49.72	0.48	TRUE	1
FNBP4		non-melter		1.07	TRUE	0.49
FNDC3A	46.19	non-stable	45.51	0.32	TRUE	1
FNDC3B	44.86	non-stable	43.96	0.29	TRUE	1
FNTA	51.03	medium	50.86	0.5	TRUE	1
FNTB	50.4	medium	50.14	0.48	TRUE	1
FOXA1	44.93	non-stable	44.01	0.3	TRUE	0.99
FOXA2	44.11	non-stable	43.14	0.26	TRUE	1
FOXK2	44.72	non-stable	43.85	0.27	TRUE	1
FOXN2	51.23	medium	51.13	0.5	TRUE	0.98
FOXO1	47.08	medium	46.56	0.38	TRUE	0.99
FOXP1	43.69	non-stable	42.64	0.25	TRUE	1
FOXRED1	48.92	medium	48.57	0.41	TRUE	0.99
FOXRED2	50.43	medium	50.18	0.55	TRUE	0.98
FPGS	47.14	medium	46.62	0.36	TRUE	1
FPGT	51.12	medium	50.99	0.51	TRUE	0.99
FRAS1	50.02	medium	49.73	0.5	TRUE	0.99
FREM1	50.85	medium	50.66	0.55	TRUE	0.99
FREQ	51.12	medium	50.99	0.64	TRUE	0.77
FRG1	50.07	medium	49.8	0.51	TRUE	0.98
FRK	50.12	medium	49.85	0.46	TRUE	1
FRMD8	48.51	medium	48.13	0.4	TRUE	0.97
FRRS1	50.2	medium	49.95	0.6	TRUE	0.89
FRYL	50.08	medium	49.81	0.47	TRUE	0.99
FSCN1	51.65	medium	51.69	0.52	TRUE	0.98
FTCD	47.44	medium	46.99	0.36	TRUE	1
FTH1		non-melter		0.71	TRUE	0.23
FTL		non-melter		0.72	TRUE	0.46
FTO	52.12	stable	52.24	0.69	TRUE	0.92
FTSJ1	50.48	medium	50.22	0.47	TRUE	1
FTSJ2	49.13	medium	48.8	0.45	TRUE	0.99
FTSJ3	45.5	medium	44.65	0.36	TRUE	0.83
FTSJD2	48.08	medium	47.68	0.39	TRUE	1
FUBP1		non-melter		0.78	TRUE	0.28
FUBP3	46.92	non-stable	46.34	0.35	TRUE	1
FUCA1	52.07	stable	52.2	0.66	TRUE	0.88
FUCA2	52.33	medium	52.54	0.65	TRUE	0.94
FUK	52.75	medium	53.18	0.58	TRUE	0.99
FUNDC2		non-melter		0.78	TRUE	0.2
FUS		non-melter		0.79	TRUE	0.36
FUSIP1	47.67	medium	47.22	0.39	TRUE	0.99
FUT8	50.18	medium	49.92	0.51	TRUE	0.92
FXN	49.54	medium	49.21	0.46	TRUE	0.98
FXR1	48.6	medium	48.23	0.4	TRUE	0.98
FYCO1	48.41	medium	48.01	0.41	TRUE	0.99
FZD5	51.05	medium	50.88	0.65	TRUE	0.84
G3BP1	49.97	medium	49.66	0.45	TRUE	1
G3BP2	49.96	medium	49.65	0.46	TRUE	1
G3P1_HUMAN		non-melter		0.72	TRUE	0.78
G6PD	51.52	medium	51.52	0.51	TRUE	1
GAA	53.1	stable	54.18	0.71	TRUE	0.86
GAB1	49.32	medium	48.99	0.45	TRUE	0.99
GABARAPL2	52.79	medium	53.23	0.58	TRUE	0.88
GABPA	47.49	medium	47.05	0.37	TRUE	1
GABPB1	46.6	medium	45.97	0.35	TRUE	1
GADD45GIP1	50.26	medium	50.01	0.52	TRUE	0.98
GAK	46.41	non-stable	45.75	0.34	TRUE	1
GALE	49.52	medium	49.19	0.43	TRUE	1
GALK1	50.88	medium	50.69	0.48	TRUE	1
GALK2	50.93	medium	50.76	0.48	TRUE	1
GALM	51	medium	50.84	0.49	TRUE	1
GALNS		non-melter		0.79	TRUE	0.3
GALNT1	51.17	medium	51.06	0.51	TRUE	1
GALNT2	50	medium	49.71	0.48	TRUE	1
GALNT4	49.16	medium	48.84	0.44	TRUE	1
GALT	52.15	medium	52.28	0.55	TRUE	1
GAMT	50.01	medium	49.72	0.45	TRUE	0.99
GAN	50.04	medium	49.75	0.47	TRUE	1
GANAB	50.56	medium	50.31	0.52	TRUE	0.99
GAPDH		non-melter		0.78	TRUE	0.67
GAPVD1	47.57	medium	47.12	0.37	TRUE	1
GARNL1	47.94	medium	47.5	0.38	TRUE	1
GARS	52.32	stable	52.5	0.69	TRUE	0.87
GART	47.96	medium	47.52	0.38	TRUE	1
GAS2	51.3	medium	51.24	0.5	TRUE	1
GATAD2A	46.29	non-stable	45.62	0.34	TRUE	1
GATAD2B	45.83	non-stable	45	0.32	TRUE	1
GATC	47.66	medium	47.21	0.44	TRUE	0.97
GATSL2	52.48	medium	52.79	0.61	TRUE	0.93
GBA	51.83	medium	51.93	0.62	TRUE	0.99
GBAS	51.34	medium	51.29	0.5	TRUE	0.99
GBE1	48.2	medium	47.8	0.39	TRUE	1
GBF1	48.86	medium	48.5	0.41	TRUE	1
GBP2	49.05	medium	48.72	0.46	TRUE	0.99
GCA	50.74	medium	50.52	0.47	TRUE	1
GCAT	49.66	medium	49.33	0.45	TRUE	1
GCC1	47.21	medium	46.71	0.36	TRUE	1
GCC2	46.06	non-stable	45.34	0.33	TRUE	1
GCDH	52.14	medium	52.27	0.64	TRUE	0.88
GCH1		non-melter		0.72	TRUE	0.47
GCHFR	49.63	medium	49.29	0.62	TRUE	0.73
GCKR	45.39	non-stable	44.55	0.31	TRUE	1
GCLC	49.8	medium	49.46	0.43	TRUE	0.99
GCLM	48.15	medium	47.75	0.39	TRUE	1
GCN1L1	45.05	non-stable	44.17	0.29	TRUE	1
GCOM1	47.47	medium	47.02	0.39	TRUE	1
GCS1	50.26	medium	50	0.47	TRUE	1
GCSH	50.52	medium	50.26	0.6	TRUE	0.89
GDAP1	51.59	medium	51.6	0.5	TRUE	1
GDAP2	46.04	non-stable	45.31	0.33	TRUE	1
GDE1	50.63	medium	50.39	0.56	TRUE	0.92
GDF1	53.04	medium	53.99	0.59	TRUE	0.97
GDI1	52.06	medium	52.18	0.51	TRUE	1
GDI2	52.68	medium	53.06	0.55	TRUE	1
GDPD1	49.77	medium	49.44	0.44	TRUE	1
GEMIN4	46.88	medium	46.3	0.35	TRUE	1
GEMIN5	48.68	medium	48.31	0.41	TRUE	1
GEMIN6	49.94	medium	49.63	0.53	TRUE	0.99
GEMIN7	50.67	medium	50.44	0.51	TRUE	1
GFER		non-melter		0.75	TRUE	0.36
GFM1	48.38	medium	47.98	0.39	TRUE	1
GFM2	46.06	non-stable	45.34	0.32	TRUE	1
GFOD2	48.57	medium	48.19	0.4	TRUE	0.99
GFPT1	51.84	medium	51.94	0.52	TRUE	1
GGA1	49.58	medium	49.24	0.43	TRUE	1
GGA2	46.41	non-stable	45.75	0.33	TRUE	1
GGA3	48.85	medium	48.5	0.42	TRUE	1
GGCT	52.18	medium	52.32	0.53	TRUE	0.99
GGCX	49.93	medium	49.62	0.46	TRUE	1
GGH		non-melter		0.77	TRUE	0.48
GGPS1	52.01	medium	52.13	0.58	TRUE	0.96
GGT1		non-melter		1.06	TRUE	0.35
GGT7	52.36	stable	52.59	0.68	TRUE	0.65
GHDC	51.45	medium	51.44	0.52	TRUE	1
GHITM	51.65	stable	51.7	0.68	TRUE	0.91
GIGYF2	48.03	medium	47.61	0.38	TRUE	1
GINS1	49.7	medium	49.38	0.45	TRUE	0.99
GINS2	49.32	medium	48.99	0.42	TRUE	0.98
GINS3	49.98	medium	49.68	0.47	TRUE	0.99
GINS4	49.8	medium	49.48	0.45	TRUE	1
GIPC1	48.47	medium	48.09	0.41	TRUE	0.97
GIPC2	50.21	medium	49.96	0.46	TRUE	1
GIT1	47.91	medium	47.45	0.4	TRUE	1
GIT2	46.86	non-stable	46.27	0.35	TRUE	1
GJB1	51.64	stable	51.67	0.69	TRUE	0.81
GK		non-melter		0.81	TRUE	0.45
GLA	52.07	medium	52.2	0.57	TRUE	0.98
GLB1	52.2	medium	52.34	0.58	TRUE	1
GLDC	52.25	medium	52.41	0.6	TRUE	0.97
GLG1	52.54	stable	52.87	0.66	TRUE	0.98
GLMN	49.88	medium	49.57	0.44	TRUE	0.99
GLO1	52.42	stable	52.7	0.65	TRUE	0.98
GLOD4	50.08	medium	49.8	0.45	TRUE	1
GLRX		non-melter		0.82	TRUE	0.3
GLRX3	49	medium	48.67	0.41	TRUE	1
GLS	48.04	medium	47.62	0.4	TRUE	1
GLS2	46.68	medium	46.07	0.41	TRUE	0.98
GLT25D1	51.23	medium	51.12	0.57	TRUE	1
GLT25D2	50.42	medium	50.17	0.52	TRUE	0.99
GLT8D1	50.12	medium	49.85	0.47	TRUE	1
GLT8D3	52.42	medium	52.71	0.63	TRUE	0.98
GLTP	52.21	medium	52.35	0.59	TRUE	0.91
GLTPD2	51.23	medium	51.13	0.51	TRUE	0.99
GLTSCR2	54.71	medium	58.01	0.65	TRUE	0.28
GLUD1	52.96	medium	53.68	0.58	TRUE	0.99
GLUL	52.51	medium	52.82	0.53	TRUE	1
GLYCTK	45.21	non-stable	44.34	0.3	TRUE	0.99
GM2A		non-melter		1.06	TRUE	0.39
GMDS	52.62	medium	53	0.55	TRUE	1
GMEB1	46.83	non-stable	46.23	0.34	TRUE	0.99
GMEB2	46.94	medium	46.37	0.37	TRUE	0.99
GMFB		non-melter		0.74	TRUE	0.82
GMNN	52.96	stable	53.69	0.69	TRUE	0.85
GMPPA	50.7	medium	50.48	0.49	TRUE	1
GMPPB	52.17	medium	52.31	0.56	TRUE	0.99
GMPR2		non-melter		1.03	TRUE	-0.03
GMPS	49.55	medium	49.23	0.43	TRUE	1
GNA11	50.19	medium	49.93	0.48	TRUE	1
GNA12	47.81	medium	47.35	0.38	TRUE	0.98
GNA13	51.42	medium	51.41	0.51	TRUE	0.99
GNAI1	52.68	medium	53.06	0.58	TRUE	0.98
GNAI2	52.32	medium	52.49	0.56	TRUE	0.99
GNAI3	51.22	medium	51.11	0.48	TRUE	0.99
GNAQ	52.57	medium	52.91	0.55	TRUE	0.98
GNAS	50.89	medium	50.7	0.49	TRUE	1
GNAZ	49.26	medium	48.93	0.47	TRUE	0.96
GNB1	52.54	medium	52.88	0.56	TRUE	1
GNB1L	51.35	medium	51.3	0.55	TRUE	0.99
GNB2	52.64	medium	53.02	0.58	TRUE	0.97
GNB2L1	52.13	medium	52.26	0.54	TRUE	0.98
GNE	50.45	medium	50.2	0.47	TRUE	0.99
GNG4		non-melter		0.73	TRUE	0.59
GNG5	51.7	medium	51.76	0.64	TRUE	0.91
GNL1	49.87	medium	49.55	0.44	TRUE	0.99
GNL3	44.99	non-stable	44.08	0.31	TRUE	1
GNPAT	49.76	medium	49.43	0.45	TRUE	1
GNPDA1		non-melter		0.85	TRUE	0.12
GNPDA2		non-melter		0.79	TRUE	0.26
GNPNAT1	53.77	medium	55.8	0.62	TRUE	0.93
GNPTAB	51.66	stable	51.72	0.66	TRUE	0.86
GNPTG	49.51	medium	49.17	0.47	TRUE	0.99
GNS	57.69	stable	62.31	0.7	TRUE	0.76
GOLGA1	46.8	non-stable	46.2	0.34	TRUE	1
GOLGA2	48.02	medium	47.59	0.4	TRUE	0.98
GOLGA3	50.05	medium	49.77	0.45	TRUE	0.99
GOLGA4	46.7	non-stable	46.1	0.34	TRUE	1
GOLGA5	50.85	medium	50.65	0.53	TRUE	0.99
GOLGA7	51.73	medium	51.8	0.65	TRUE	0.95
GOLGB1	46.04	non-stable	45.31	0.33	TRUE	1
GOLIM4	50.9	medium	50.71	0.6	TRUE	0.92
GOLPH3	50.66	medium	50.42	0.46	TRUE	1
GOLPH3L	45.98	non-stable	45.21	0.31	TRUE	1
GOLT1B		non-melter		0.76	TRUE	0.46
GOPC	45.97	non-stable	45.2	0.32	TRUE	1
GORASP2	47.65	medium	47.2	0.37	TRUE	1
GOSR1	51.46	medium	51.46	0.64	TRUE	0.98
GOSR2	51.39	medium	51.36	0.54	TRUE	1
GOT1		non-melter		1	TRUE	-0.19
GOT2		non-melter		1.03	TRUE	0.04
GPAA1	51.16	medium	51.04	0.51	TRUE	0.99
GPAM	49.29	medium	48.97	0.43	TRUE	1
GPATCH1	45.92	non-stable	45.14	0.32	TRUE	1
GPATCH8	46.45	medium	45.81	0.36	TRUE	0.99
GPC3	51.6	medium	51.62	0.57	TRUE	1
GPC6	51.97	medium	52.08	0.59	TRUE	0.96
GPD1	51.16	medium	51.04	0.5	TRUE	1
GPD1L	50.33	medium	50.08	0.46	TRUE	1
GPHN	51.65	medium	51.7	0.6	TRUE	0.93
GPI	51.71	medium	51.78	0.5	TRUE	1
GPKOW	47.93	medium	47.49	0.39	TRUE	1
GPN1	53.2	stable	54.47	0.67	TRUE	0.9
GPN3	51.26	medium	51.17	0.61	TRUE	0.97
GPR107	54.78	stable	58.46	0.68	TRUE	0.73
GPR108	51.56	stable	51.57	0.67	TRUE	0.6
GPR126	49.71	medium	49.39	0.57	TRUE	0.9
GPR89A	50.36	medium	50.11	0.46	TRUE	1
GPRC5C		non-melter		1.04	TRUE	0.32
GPS1	51.28	medium	51.21	0.5	TRUE	1
GPSN2	50.21	medium	49.96	0.46	TRUE	1
GPT	51.38	medium	51.34	0.55	TRUE	0.98
GPT2	49.06	medium	48.73	0.42	TRUE	1
GPX1		non-melter		0.78	TRUE	0.47
GPX2		non-melter		0.72	TRUE	0.68
GPX4	52.05	medium	52.18	0.55	TRUE	0.99
GPX7	50.29	medium	50.03	0.51	TRUE	0.99
GRB2	50.6	medium	50.36	0.47	TRUE	1
GRB7	45.86	non-stable	45.05	0.33	TRUE	1
GREB1	45.79	non-stable	44.96	0.32	TRUE	1
GRHPR	53.04	medium	53.98	0.55	TRUE	1
GRIPAP1	47.1	medium	46.58	0.39	TRUE	0.98
GRLF1	45.43	non-stable	44.61	0.3	TRUE	1
GRN		non-melter		0.75	TRUE	0.44
GRPEL1	50.82	medium	50.62	0.48	TRUE	1
GRSF1	46.12	non-stable	45.43	0.31	TRUE	1
GRWD1	50.23	medium	49.98	0.49	TRUE	1
GSDMD	47.25	medium	46.75	0.36	TRUE	1
GSE1	45.86	non-stable	45.05	0.31	TRUE	0.99
GSK3A	50.3	medium	50.04	0.47	TRUE	0.99
GSK3B	49.85	medium	49.53	0.45	TRUE	1
GSN	51.23	medium	51.12	0.5	TRUE	1
GSPT1	51.7	medium	51.77	0.51	TRUE	1
GSR		non-melter		0.81	TRUE	0.2
GSS	52.94	stable	53.6	0.72	TRUE	0.78
GSTA1	49.96	medium	49.65	0.47	TRUE	1
GSTA4	47.7	medium	47.25	0.37	TRUE	0.99
GSTCD	48.93	medium	48.57	0.43	TRUE	1
