Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
ATP11C	52.2	medium	52.68	0.59	TRUE	0.99
ATP13A1	50.32	medium	50.17	0.47	TRUE	1
ATP13A3	51.05	medium	51.13	0.54	TRUE	0.98
ATP1A1	52.8	medium	53.41	0.57	TRUE	0.99
ATP1A2	51.04	medium	51.13	0.55	TRUE	0.98
ATP1B1	53.58	stable	55.07	0.71	TRUE	0.57
ATP1B3		non-melter		0.77	TRUE	0.54
ATP2A2	50.06	medium	49.82	0.44	TRUE	1
ATP2B1	50.44	medium	50.35	0.48	TRUE	0.96
ATP2B4	51.04	medium	51.13	0.51	TRUE	0.99
ATP2C1	51.47	medium	51.76	0.5	TRUE	1
ATP5A1	50.42	stable	50.32	0.67	TRUE	0.88
ATP5B		non-melter		0.73	TRUE	0.75
ATP5C1	51.21	medium	51.36	0.65	TRUE	0.89
ATP5D		non-melter		0.72	TRUE	0.78
ATP5F1	57.77	stable	62.43	0.69	TRUE	0.78
ATP5G3		non-melter		0.81	TRUE	0.53
ATP5H		non-melter		0.72	TRUE	0.81
ATP5I	51.43	stable	51.69	0.66	TRUE	0.94
ATP5J	52.35	medium	52.85	0.6	TRUE	0.88
ATP5L	51.68	medium	52.07	0.65	TRUE	0.92
ATP5O	52.14	medium	52.6	0.64	TRUE	0.84
ATP5S	50.25	medium	50.06	0.47	TRUE	1
ATP6		non-melter		0.73	TRUE	0.85
ATP6AP1	51.04	medium	51.13	0.58	TRUE	0.98
ATP6AP2	50.85	medium	50.87	0.51	TRUE	1
ATP6V0A1		non-melter		0.71	TRUE	0.73
ATP6V0A2	51.3	medium	51.49	0.63	TRUE	0.93
ATP6V0C	50.51	stable	50.44	0.7	TRUE	0.63
ATP6V0D1	50.73	medium	50.71	0.61	TRUE	0.89
ATP6V1A	50.64	medium	50.6	0.53	TRUE	0.99
ATP6V1B2	51.36	medium	51.57	0.57	TRUE	0.98
ATP6V1C1	48.77	medium	48.36	0.41	TRUE	1
ATP6V1D	52.05	medium	52.48	0.63	TRUE	0.93
ATP6V1E1	50.42	medium	50.31	0.47	TRUE	1
ATP6V1F	50.47	stable	50.39	0.68	TRUE	0.93
ATP6V1G1	51.31	medium	51.5	0.6	TRUE	0.96
ATP6V1H	50.88	medium	50.92	0.48	TRUE	1
ATP7A	49.79	medium	49.48	0.49	TRUE	0.98
ATP7B	50.36	medium	50.23	0.5	TRUE	0.99
ATP9A		non-melter		0.72	TRUE	0.63
ATP9B	51.52	medium	51.83	0.53	TRUE	1
ATPAF1	49.32	medium	48.98	0.42	TRUE	1
ATPAF2	52.52	medium	53.05	0.6	TRUE	0.96
ATPBD3	50.32	medium	50.16	0.49	TRUE	0.99
ATPIF1		non-melter		1.06	TRUE	0.17
ATR	48.76	medium	48.34	0.42	TRUE	0.99
ATRN	50.38	stable	50.26	0.68	TRUE	0.82
ATRX	44.82	non-stable	44.22	0.33	TRUE	0.97
ATXN1	48.77	medium	48.35	0.46	TRUE	0.99
ATXN1L	47.91	medium	47.41	0.4	TRUE	0.99
ATXN2	50.01	medium	49.77	0.47	TRUE	0.99
ATXN2L	50.36	medium	50.23	0.48	TRUE	0.98
ATXN3	49.26	medium	48.89	0.46	TRUE	1
AUH	50.13	medium	49.9	0.45	TRUE	0.99
AUP1	49.52	medium	49.18	0.43	TRUE	1
AURKA	50.32	medium	50.16	0.46	TRUE	1
AURKB	47.68	medium	47.15	0.37	TRUE	0.98
AVEN	50.18	medium	49.97	0.57	TRUE	0.96
AVL9	50.75	medium	50.73	0.49	TRUE	1
AXIN1	49.26	medium	48.9	0.45	TRUE	0.99
AZI1	47.82	medium	47.32	0.39	TRUE	0.99
AZI2	47.18	medium	46.61	0.37	TRUE	1
Ataxin-10	48.95	medium	48.55	0.41	TRUE	0.99
B2M		non-melter		0.76	TRUE	0.64
B3GALNT2	51.02	medium	51.1	0.54	TRUE	0.98
B3GALT6	52	medium	52.43	0.6	TRUE	0.9
B3GALTL	52.22	medium	52.69	0.61	TRUE	0.97
B3GAT3	50.71	medium	50.69	0.52	TRUE	0.98
B3GNT1	51	medium	51.07	0.5	TRUE	1
B3GNTL1	51.08	medium	51.17	0.57	TRUE	0.97
B4DEP8_HUMAN	52.23	medium	52.7	0.56	TRUE	0.99
B4DIQ5_HUMAN	49.19	medium	48.79	0.49	TRUE	0.92
B4DJ98_HUMAN	49.84	medium	49.55	0.55	TRUE	0.89
B4E0S5_HUMAN	50.58	medium	50.52	0.48	TRUE	0.99
B4E171_HUMAN		non-melter		0.69	TRUE	0.28
B4GALT1	51.03	medium	51.11	0.51	TRUE	1
B4GALT2	50.68	medium	50.65	0.5	TRUE	0.99
B4GALT4	50.37	medium	50.24	0.48	TRUE	1
B4GALT7	51.42	medium	51.67	0.54	TRUE	0.97
BACH1	49.34	medium	49	0.54	TRUE	0.91
BAD		non-melter		1.06	TRUE	0.34
BAG1	50.2	medium	50	0.52	TRUE	0.98
BAG2	48.95	medium	48.55	0.45	TRUE	0.99
BAG3		non-melter		0.77	TRUE	0.4
BAG4	50.05	medium	49.81	0.47	TRUE	1
BAG5	46.96	medium	46.4	0.35	TRUE	1
BAIAP2	49.25	medium	48.88	0.44	TRUE	1
BAIAP2L1	50.42	medium	50.32	0.5	TRUE	0.99
BAK1		non-melter		0.85	TRUE	0.16
BANF1	56.42	stable	61.34	0.79	TRUE	-0.24
BAP1	46.51	non-stable	45.95	0.33	TRUE	0.99
BARD1	45.88	non-stable	45.31	0.33	TRUE	1
BAT1	50.47	medium	50.39	0.47	TRUE	1
BAT2		non-melter		0.75	TRUE	0.46
BAT2D1		non-melter		0.82	TRUE	0.19
BAT2L	50.83	stable	50.84	0.71	TRUE	0.7
BAT3	49.08	medium	48.69	0.42	TRUE	0.99
BAT5	49.44	medium	49.09	0.46	TRUE	1
BAX		non-melter		0.77	TRUE	0.5
BAZ1A	43	non-stable	42.28	0.23	TRUE	0.99
BAZ1B	48.26	medium	47.76	0.43	TRUE	0.91
BBS7	48.22	medium	47.73	0.43	TRUE	0.97
BCAM		non-melter		0.75	TRUE	0.51
BCAP29	50.73	stable	50.72	0.71	TRUE	0.55
BCAP31		non-melter		1.06	TRUE	0.35
BCAR1	46.13	non-stable	45.52	0.32	TRUE	0.99
BCAS1		non-melter		1.03	TRUE	0.17
BCAS3	50.2	medium	50	0.46	TRUE	1
BCAT1		non-melter		0.8	TRUE	0.33
BCCIP	50.14	medium	49.92	0.46	TRUE	1
BCKDHA	50.35	medium	50.21	0.47	TRUE	1
BCKDHB	50.05	medium	49.8	0.45	TRUE	1
BCKDK	49.28	medium	48.93	0.44	TRUE	1
BCL10	47.53	medium	46.97	0.36	TRUE	0.98
BCL2L1		non-melter		0.72	TRUE	0.39
BCL2L11	50.24	medium	50.04	0.54	TRUE	0.99
BCL2L12	47.22	medium	46.64	0.39	TRUE	0.99
BCL2L13	50.75	medium	50.75	0.5	TRUE	0.99
BCL2L2	48.65	medium	48.21	0.45	TRUE	0.99
BCL9L	50.34	stable	50.2	0.68	TRUE	0.73
BCLAF1	49.26	medium	48.91	0.48	TRUE	0.97
BCR	47.46	medium	46.89	0.39	TRUE	0.98
BCS1L	52.03	medium	52.46	0.51	TRUE	1
BDH1	49.64	medium	49.31	0.44	TRUE	0.99
BDH2	50.1	medium	49.86	0.45	TRUE	1
BECN1	50.27	medium	50.09	0.45	TRUE	1
BEND3	41.96	non-stable	41.26	0.21	TRUE	0.99
BET1L		non-melter		1.06	TRUE	0.35
BGLAP	48.76	medium	48.35	0.41	TRUE	1
BHMT		non-melter		0.73	TRUE	0.38
BICD2	48.1	medium	47.59	0.39	TRUE	1
BID		non-melter		1.07	TRUE	0.36
BIN1	50.2	medium	49.99	0.53	TRUE	0.96
BIRC2	48.53	medium	48.1	0.42	TRUE	0.99
BIRC6	49.98	medium	49.73	0.46	TRUE	0.99
BLMH		non-melter		0.82	TRUE	0.33
BLOC1S1	51.83	medium	52.25	0.6	TRUE	0.99
BLOC1S3	51.58	medium	51.93	0.61	TRUE	0.98
BLVRA	52.14	medium	52.6	0.52	TRUE	1
BLVRB	49.52	medium	49.18	0.44	TRUE	1
BMP2K	47.84	medium	47.33	0.38	TRUE	0.98
BMS1	52.64	medium	53.18	0.57	TRUE	0.6
BNIP1	50.4	medium	50.28	0.52	TRUE	0.98
BNIP2	50.88	medium	50.93	0.51	TRUE	1
BNIP3		non-melter		0.76	TRUE	0.19
BOK	50.21	medium	50	0.49	TRUE	1
BOLA2	50.19	medium	49.98	0.47	TRUE	1
BOLA3	51.51	medium	51.82	0.57	TRUE	1
BOP1	48.58	medium	48.15	0.42	TRUE	0.97
BPGM	50.56	medium	50.49	0.52	TRUE	0.99
BPHL	50.49	medium	50.41	0.47	TRUE	1
BPIL1	50.28	medium	50.11	0.63	TRUE	0.96
BPNT1	50.83	stable	50.84	0.71	TRUE	0.76
BPTF	47.03	medium	46.47	0.37	TRUE	0.99
BRAP	49.25	medium	48.87	0.48	TRUE	0.99
BRCA2	49.82	medium	49.52	0.45	TRUE	0.98
BRCC3	50.96	medium	51.03	0.65	TRUE	0.93
BRD2	45.92	non-stable	45.34	0.33	TRUE	1
BRD3	46.69	non-stable	46.12	0.34	TRUE	0.96
BRD4	45.04	non-stable	44.46	0.3	TRUE	1
BRD7	46.45	medium	45.89	0.38	TRUE	0.99
BRD8	48.13	medium	47.64	0.4	TRUE	0.98
BRE	51.26	medium	51.44	0.62	TRUE	0.93
BRI3BP	50.51	stable	50.43	0.7	TRUE	0.65
BRIP1	45.99	non-stable	45.42	0.33	TRUE	0.97
BRMS1L	44.87	non-stable	44.29	0.28	TRUE	0.99
BRP44	51.88	medium	52.31	0.65	TRUE	0.9
BSDC1	50.23	medium	50.04	0.51	TRUE	0.99
BSG		non-melter		1.06	TRUE	0.27
BST2		non-melter		0.73	TRUE	0.51
BTAF1	47.84	medium	47.33	0.38	TRUE	0.98
BTBD3	46.06	non-stable	45.47	0.33	TRUE	0.99
BTD	50.5	stable	50.43	0.69	TRUE	0.8
BTF3		non-melter		1.06	TRUE	0.38
BTF3L4		non-melter		1.07	TRUE	0.45
BTK		non-melter		0.86	TRUE	0.32
BTN2A1	50.89	medium	50.94	0.52	TRUE	0.99
BTRC	46.55	non-stable	45.98	0.35	TRUE	1
BUB1	46.63	medium	46.07	0.37	TRUE	0.99
BUB1B	47.56	medium	47	0.37	TRUE	0.99
BUB3	51.25	medium	51.42	0.51	TRUE	0.99
BUD13	50.48	stable	50.4	0.7	TRUE	0.65
BUD31	50.17	medium	49.96	0.46	TRUE	0.99
BXDC2	52.71	medium	53.27	0.6	TRUE	0.56
BYSL	47.12	medium	46.56	0.36	TRUE	1
BZW1	47.8	medium	47.29	0.37	TRUE	1
BZW2	49.44	medium	49.09	0.42	TRUE	0.99
C10ORF104	49.85	medium	49.56	0.5	TRUE	0.99
C10ORF11	45.14	non-stable	44.55	0.33	TRUE	0.98
C10ORF118	47.67	medium	47.13	0.4	TRUE	0.99
C10ORF119	48.69	medium	48.25	0.46	TRUE	0.98
C10ORF137	47.42	medium	46.85	0.36	TRUE	0.98
C10ORF32	50.23	medium	50.04	0.6	TRUE	0.94
C10ORF4	46.83	medium	46.27	0.4	TRUE	0.99
C10ORF47	47.71	medium	47.18	0.39	TRUE	0.99
C10ORF58	52.81	medium	53.42	0.55	TRUE	1
C10ORF65		non-melter		0.78	TRUE	0.21
C10ORF76	51.24	medium	51.41	0.51	TRUE	0.99
C10ORF84	50.11	medium	49.88	0.58	TRUE	0.9
C11ORF2	48.01	medium	47.5	0.39	TRUE	1
C11ORF52		non-melter		0.82	TRUE	0.15
C11ORF54	52.31	medium	52.79	0.6	TRUE	0.96
C11ORF58		non-melter		0.74	TRUE	0.36
C11ORF59	51.91	medium	52.35	0.62	TRUE	0.94
C11ORF61	49.83	medium	49.52	0.49	TRUE	0.99
C11ORF67	50.6	stable	50.54	0.7	TRUE	0.84
C11ORF68	51.32	medium	51.51	0.54	TRUE	0.99
C11ORF73	51.06	medium	51.16	0.47	TRUE	1
C11ORF79	46.56	medium	45.99	0.42	TRUE	0.97
C11ORF84	49.13	medium	48.74	0.55	TRUE	0.87
C11ORF9	48.43	medium	47.99	0.46	TRUE	0.95
C12ORF10	51.27	medium	51.45	0.54	TRUE	1
C12ORF11	48.14	medium	47.64	0.4	TRUE	0.99
C12ORF23	49.86	medium	49.57	0.48	TRUE	0.99
C12ORF29	50.56	medium	50.5	0.52	TRUE	0.99
C12ORF30	50.87	medium	50.91	0.48	TRUE	0.99
C12ORF43		non-melter		1.06	TRUE	0.39
C12ORF44	49.19	medium	48.79	0.54	TRUE	0.91
C12ORF45	51.01	medium	51.08	0.65	TRUE	0.66
C12ORF49	50.23	medium	50.03	0.58	TRUE	0.91
C12ORF5	48.9	medium	48.49	0.4	TRUE	0.98
C12ORF51	50.75	medium	50.74	0.52	TRUE	0.95
C12ORF73		non-melter		1.07	TRUE	0.56
C13ORF1	51.76	medium	52.15	0.52	TRUE	0.99
C13ORF3	44.78	non-stable	44.15	0.33	TRUE	0.97
C14ORF1	50.4	stable	50.29	0.68	TRUE	0.8
C14ORF104	48.53	medium	48.1	0.4	TRUE	0.99
C14ORF126		non-melter		0.72	TRUE	0.74
C14ORF129	51.15	medium	51.27	0.52	TRUE	1
C14ORF133	48.28	medium	47.79	0.41	TRUE	0.99
C14ORF142	52.24	medium	52.73	0.55	TRUE	0.99
C14ORF149	52.55	medium	53.09	0.59	TRUE	0.97
C14ORF156	46.86	medium	46.29	0.45	TRUE	0.96
C14ORF159	50.08	medium	49.84	0.44	TRUE	1
C14ORF166	49.43	medium	49.08	0.47	TRUE	0.99
C14ORF2		non-melter		0.73	TRUE	0.3
C14ORF21	45.45	non-stable	44.86	0.3	TRUE	0.98
C14ORF4	47.65	medium	47.12	0.38	TRUE	0.99
C14ORF94	46.28	non-stable	45.74	0.33	TRUE	1
C15ORF15	54.87	stable	57.65	0.77	TRUE	0.03
C15ORF23	47.76	medium	47.26	0.43	TRUE	0.99
C15ORF24	50.91	medium	50.97	0.52	TRUE	1
C15ORF29	49.1	medium	48.71	0.49	TRUE	0.99
C15ORF38	49.29	medium	48.95	0.47	TRUE	0.99
C15ORF40	50.64	stable	50.6	0.69	TRUE	0.82
C15ORF41	49.77	medium	49.46	0.44	TRUE	1
C15ORF44	47.79	medium	47.29	0.38	TRUE	0.99
C15ORF57		non-melter		0.75	TRUE	0.43
C15ORF58	50.45	medium	50.36	0.5	TRUE	0.99
C16ORF13	49.3	medium	48.95	0.42	TRUE	0.99
C16ORF35	48.27	medium	47.78	0.44	TRUE	0.99
C16ORF42	51.18	medium	51.32	0.65	TRUE	0.94
C16ORF58	50.86	medium	50.89	0.51	TRUE	1
C16ORF61		non-melter		0.74	TRUE	0.7
C16ORF70	50.31	medium	50.15	0.49	TRUE	0.99
C16ORF80	49.22	medium	48.84	0.43	TRUE	1
C16ORF84	49.21	medium	48.82	0.44	TRUE	0.99
C16ORF87	47.6	medium	47.05	0.4	TRUE	0.99
C16ORF88	50.3	medium	50.13	0.54	TRUE	0.84
C17ORF101	50.7	stable	50.68	0.66	TRUE	0.92
C17ORF37	49.56	medium	49.22	0.48	TRUE	0.98
C17ORF42	46.94	non-stable	46.37	0.34	TRUE	0.99
C17ORF49	49.47	medium	49.13	0.47	TRUE	0.99
C17ORF59	52.03	medium	52.46	0.58	TRUE	0.99
C17ORF62	51.12	medium	51.23	0.57	TRUE	0.99
C17ORF70	46.91	medium	46.35	0.36	TRUE	1
C17ORF71	47.64	medium	47.1	0.38	TRUE	0.99
C17ORF75	49.82	medium	49.51	0.44	TRUE	0.99
C17ORF80	51.24	medium	51.41	0.58	TRUE	0.98
C17ORF81	49.07	medium	48.67	0.59	TRUE	0.77
C17ORF85	45.68	non-stable	45.03	0.34	TRUE	0.99
C18ORF19	50.15	medium	49.93	0.62	TRUE	0.87
C18ORF25		non-melter		0.78	TRUE	0.3
C18ORF32		non-melter		0.85	TRUE	0.1
C18ORF55	50.08	medium	49.84	0.46	TRUE	0.99
C18ORF8	49.7	medium	49.37	0.46	TRUE	0.99
C19ORF10	52.38	stable	52.89	0.67	TRUE	0.93
C19ORF12	50	medium	49.75	0.48	TRUE	0.99
C19ORF2	49.3	medium	48.96	0.46	TRUE	1
C19ORF25	50.21	medium	50	0.6	TRUE	0.92
C19ORF43		non-melter		0.75	TRUE	0.46
C19ORF52	51.19	medium	51.35	0.54	TRUE	0.99
C19ORF54	50.07	medium	49.83	0.55	TRUE	0.96
C19ORF6	54.85	stable	57.57	0.68	TRUE	0.67
C19ORF61	48.05	medium	47.56	0.42	TRUE	1
C19ORF62	51.21	medium	51.36	0.65	TRUE	0.93
C19ORF66		non-melter		0.75	TRUE	0.44
C1D	46.95	medium	46.39	0.4	TRUE	0.92
C1GALT1	51.15	medium	51.28	0.49	TRUE	1
C1GALT1C1	50.71	medium	50.69	0.48	TRUE	0.99
C1ORF107	46.9	medium	46.33	0.38	TRUE	0.98
C1ORF122		non-melter		0.75	TRUE	0.58
C1ORF123	51.03	medium	51.12	0.55	TRUE	0.97
C1ORF128		non-melter		0.82	TRUE	0.17
C1ORF131		non-melter		0.85	TRUE	0.19
C1ORF144		non-melter		0.85	TRUE	0.23
C1ORF149	51.55	stable	51.88	0.65	TRUE	0.84
C1ORF151		non-melter		0.71	TRUE	0.62
C1ORF156	48.77	medium	48.35	0.4	TRUE	1
C1ORF163	50.96	medium	51.03	0.52	TRUE	0.99
C1ORF174		non-melter		1.1	TRUE	0.49
C1ORF198	49.65	medium	49.32	0.55	TRUE	0.9
C1ORF212	52.53	stable	53.05	0.7	TRUE	0.85
C1ORF226	49.68	medium	49.36	0.46	TRUE	0.99
C1ORF25	49.67	medium	49.34	0.48	TRUE	0.99
C1ORF27	49.38	medium	49.04	0.45	TRUE	0.99
C1ORF31		non-melter		0.74	TRUE	0.64
C1ORF35	51.55	medium	51.88	0.54	TRUE	0.91
C1ORF52		non-melter		0.82	TRUE	0.29
C1ORF55	49.45	medium	49.1	0.48	TRUE	0.99
C1ORF57	49.86	medium	49.58	0.44	TRUE	1
C1ORF69	50.75	medium	50.74	0.49	TRUE	1
C1ORF71	49.75	medium	49.43	0.55	TRUE	0.92
C1ORF77	50.04	medium	49.79	0.48	TRUE	0.98
C1QBP	50.57	medium	50.51	0.47	TRUE	1
C1QTNF3	50.32	medium	50.17	0.55	TRUE	0.95
C1RL	51.54	medium	51.86	0.59	TRUE	0.98
C2	51.1	medium	51.21	0.54	TRUE	1
C20ORF108		non-melter		0.77	TRUE	0.42
C20ORF11	47.91	medium	47.4	0.4	TRUE	0.98
C20ORF112	47.16	medium	46.58	0.4	TRUE	0.99
C20ORF117	48.33	medium	47.86	0.4	TRUE	1
C20ORF142	51.43	medium	51.68	0.54	TRUE	1
C20ORF194	46.39	non-stable	45.83	0.33	TRUE	1
C20ORF20	49.64	medium	49.3	0.45	TRUE	0.99
C20ORF24	50.65	stable	50.61	0.7	TRUE	0.85
C20ORF27	51.47	medium	51.75	0.51	TRUE	0.99
C20ORF29	48.45	medium	48.01	0.41	TRUE	0.99
C20ORF3	52.25	medium	52.75	0.64	TRUE	0.95
C20ORF30		non-melter		1.06	TRUE	0.31
C20ORF4	47.02	non-stable	46.47	0.35	TRUE	0.99
C20ORF43	46.72	non-stable	46.16	0.34	TRUE	1
C20ORF7	51.39	medium	51.62	0.5	TRUE	0.99
C20ORF72	51.02	medium	51.09	0.49	TRUE	1
C20ORF74	48.02	medium	47.51	0.4	TRUE	0.98
C21ORF33		non-melter		1.05	TRUE	0.27
C21ORF45	50.58	medium	50.52	0.47	TRUE	1
C21ORF66	45.24	non-stable	44.65	0.31	TRUE	1
C21ORF70	48	medium	47.49	0.38	TRUE	1
C22ORF28	50.51	medium	50.44	0.49	TRUE	0.99
C22ORF30	49.71	medium	49.38	0.49	TRUE	0.99
C22ORF9	49.7	medium	49.37	0.48	TRUE	0.99
C2CD2	49.71	medium	49.39	0.43	TRUE	1
C2ORF15	48.93	medium	48.53	0.41	TRUE	0.99
C2ORF18		non-melter		0.75	TRUE	0.29
C2ORF29	48.01	medium	47.5	0.37	TRUE	1
C2ORF3	44.97	non-stable	44.4	0.32	TRUE	0.99
C2ORF30	51.41	medium	51.66	0.55	TRUE	1
C2ORF34	48.08	medium	47.58	0.39	TRUE	1
C2ORF43	50.95	medium	51.01	0.48	TRUE	1
C2ORF47	50.39	medium	50.28	0.48	TRUE	1
C2ORF49	48.76	medium	48.34	0.44	TRUE	0.99
C2ORF56	47.06	non-stable	46.5	0.34	TRUE	1
C2ORF60	51.92	medium	52.36	0.56	TRUE	1
C2ORF68	49.23	medium	48.85	0.49	TRUE	0.98
C2ORF69	50.74	medium	50.73	0.48	TRUE	1
C2ORF7	50.54	medium	50.47	0.57	TRUE	0.96
C2ORF76	47.2	medium	46.63	0.35	TRUE	0.99
C2ORF79	51.99	medium	52.42	0.64	TRUE	0.97
C3	51.3	medium	51.48	0.56	TRUE	0.98
C3ORF1	50.41	stable	50.3	0.69	TRUE	0.59
C3ORF10	50.47	medium	50.4	0.6	TRUE	0.89
C3ORF17	49.95	medium	49.68	0.49	TRUE	0.92
C3ORF19		non-melter		0.79	TRUE	0.24
C3ORF21	51.34	medium	51.53	0.53	TRUE	1
C3ORF26	49.14	medium	48.75	0.42	TRUE	0.99
C3ORF31	50.46	medium	50.37	0.46	TRUE	1
C3ORF37	46.96	medium	46.4	0.35	TRUE	0.99
C3ORF39	49.45	medium	49.1	0.49	TRUE	0.99
C3ORF58	50.54	medium	50.48	0.54	TRUE	0.99
C3ORF60	51.32	medium	51.5	0.6	TRUE	0.87
C3ORF64	51.3	medium	51.48	0.55	TRUE	1
C3ORF75	48.25	medium	47.76	0.52	TRUE	0.94
C4B	51.5	medium	51.79	0.57	TRUE	0.99
C4BPA	51.2	medium	51.35	0.55	TRUE	0.98
C4BPB	51.37	medium	51.57	0.59	TRUE	0.98
C4ORF14	47.8	medium	47.3	0.38	TRUE	1
C4ORF15	46.17	non-stable	45.58	0.33	TRUE	1
C4ORF18	50.45	medium	50.36	0.49	TRUE	1
C4ORF27	45.38	non-stable	44.79	0.29	TRUE	1
C4ORF30	49.08	medium	48.68	0.43	TRUE	1
C4ORF32	50.23	medium	50.03	0.62	TRUE	0.78
C4ORF41	48.75	medium	48.33	0.41	TRUE	0.98
C4ORF43	49.68	medium	49.36	0.48	TRUE	0.97
C5	51.09	medium	51.19	0.55	TRUE	0.99
C5ORF22	51.49	medium	51.79	0.52	TRUE	1
C5ORF24		non-melter		0.75	TRUE	0.4
C5ORF32		non-melter		0.75	TRUE	0.44
C5ORF33	52.37	medium	52.88	0.54	TRUE	1
C5ORF44	48.69	medium	48.26	0.41	TRUE	1
C5ORF45	48.51	medium	48.08	0.44	TRUE	0.98
C5ORF51	48.46	medium	48.02	0.4	TRUE	1
C6ORF106	48.42	medium	47.98	0.42	TRUE	0.99
C6ORF108		non-melter		0.75	TRUE	0.33
C6ORF115	51.85	medium	52.27	0.64	TRUE	0.89
C6ORF125	50.9	medium	50.95	0.55	TRUE	0.99
C6ORF129	50.23	medium	50.03	0.47	TRUE	0.97
C6ORF130	48.21	medium	47.72	0.42	TRUE	0.98
C6ORF153	52.36	medium	52.86	0.62	TRUE	0.94
C6ORF167	42.57	non-stable	41.82	0.23	TRUE	0.99
C6ORF211	48.14	medium	47.64	0.38	TRUE	1
C6ORF64		non-melter		0.83	TRUE	0.27
C6ORF66	50.94	medium	51.01	0.49	TRUE	0.99
C6ORF72	51.07	medium	51.16	0.58	TRUE	0.96
C6ORF89	50.74	stable	50.73	0.71	TRUE	0.77
C7ORF10	48.97	medium	48.56	0.41	TRUE	1
C7ORF20	47.97	medium	47.45	0.37	TRUE	1
C7ORF26	47.79	medium	47.28	0.39	TRUE	0.98
C7ORF27	45.9	medium	45.32	0.35	TRUE	0.98
C7ORF28A	48.26	medium	47.76	0.43	TRUE	0.98
C7ORF30	51.03	medium	51.11	0.53	TRUE	0.99
C7ORF44	51.19	medium	51.35	0.57	TRUE	0.99
C7ORF50	49.91	medium	49.63	0.5	TRUE	0.91
C7ORF60	47.55	medium	46.99	0.4	TRUE	0.99
C8ORF30A	46.84	medium	46.28	0.36	TRUE	1
C8ORF33	49.23	medium	48.85	0.46	TRUE	0.98
C8ORF41	47.85	medium	47.34	0.38	TRUE	1
C8ORF42	50.06	medium	49.82	0.59	TRUE	0.9
C8ORF55		non-melter		0.74	TRUE	0.55
C8ORF59	51.88	medium	52.32	0.61	TRUE	0.94
C8ORF82	51.63	medium	51.99	0.56	TRUE	1
C9ORF114	49.58	medium	49.25	0.56	TRUE	0.83
C9ORF123	51.33	medium	51.52	0.59	TRUE	0.95
C9ORF126	49.31	medium	48.97	0.46	TRUE	0.93
C9ORF140	48.45	medium	48.01	0.42	TRUE	0.99
C9ORF142		non-melter		0.71	TRUE	0.65
C9ORF167	50.25	medium	50.06	0.52	TRUE	0.98
C9ORF23	52.6	medium	53.13	0.6	TRUE	0.97
C9ORF40		non-melter		0.72	TRUE	0.17
C9ORF46		non-melter		1.1	TRUE	0.3
C9ORF5	52.24	medium	52.72	0.64	TRUE	0.9
C9ORF6	47.68	medium	47.15	0.38	TRUE	0.99
C9ORF64	48.71	medium	48.28	0.4	TRUE	1
C9ORF78		non-melter		1	TRUE	-0.23
C9ORF82	47.22	medium	46.65	0.45	TRUE	0.96
C9ORF86	51.92	medium	52.36	0.55	TRUE	1
C9ORF89	50.07	medium	49.83	0.46	TRUE	0.99
CA13	50.49	medium	50.41	0.52	TRUE	0.94
CA14		non-melter		0.76	TRUE	0.59
CA5A	48.32	medium	47.84	0.4	TRUE	1
CAB39	52.6	medium	53.15	0.56	TRUE	0.99
CAB39L	51.4	medium	51.63	0.49	TRUE	1
CABC1	49.09	medium	48.7	0.49	TRUE	0.98
CABLES1	49.81	medium	49.5	0.44	TRUE	0.99
CACYBP	50.41	medium	50.3	0.46	TRUE	0.99
CAD	48.47	medium	48.04	0.4	TRUE	0.98
CADM1		non-melter		0.86	TRUE	0.02
CADM4		non-melter		0.76	TRUE	0.36
CADPS2	48.73	medium	48.31	0.44	TRUE	0.99
CALB2	51.62	medium	51.97	0.58	TRUE	0.95
CALCOCO2	50.33	medium	50.18	0.47	TRUE	1
CALD1		non-melter		0.84	TRUE	0.08
CALM1		non-melter		0.82	TRUE	0.2
CALR	51.21	medium	51.37	0.57	TRUE	0.99
CALU	51.37	stable	51.58	0.67	TRUE	0.93
CAMK1	49.27	medium	48.91	0.43	TRUE	1
CAMK2B	50.26	medium	50.08	0.49	TRUE	0.99
CAMK2D	49.29	medium	48.95	0.42	TRUE	1
CAMK2G	48.41	medium	47.97	0.4	TRUE	1
CAMKK1	50.29	medium	50.12	0.45	TRUE	0.89
CAMKK2	47.99	medium	47.47	0.4	TRUE	0.99
CAMLG		non-melter		0.74	TRUE	0.53
CAMSAP1	48.73	medium	48.31	0.42	TRUE	0.99
CAMSAP1L1	49.54	medium	49.19	0.45	TRUE	0.98
CAND1	52.97	medium	53.66	0.56	TRUE	0.99
CANT1	50.99	medium	51.06	0.5	TRUE	0.99
CANX	51.33	medium	51.52	0.56	TRUE	0.99
CAP1	51.55	medium	51.89	0.5	TRUE	1
CAP2	49.23	medium	48.85	0.42	TRUE	1
CAPG	49.09	medium	48.7	0.42	TRUE	1
CAPN1	53.17	medium	54.34	0.6	TRUE	0.98
CAPN2	52.59	medium	53.12	0.55	TRUE	0.99
CAPN7	48.98	medium	48.57	0.43	TRUE	1
CAPNS1	52.06	medium	52.51	0.58	TRUE	0.98
CAPZA1	51.75	medium	52.14	0.53	TRUE	1
CAPZA2	51.44	medium	51.72	0.5	TRUE	1
