Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
ERCC5	48.38	medium	47.96	0.39	TRUE	0.98
ERCC6L	45.93	non-stable	45.53	0.32	TRUE	0.99
ERCC8	51.88	medium	52.24	0.56	TRUE	0.98
ERF	44.81	non-stable	44.52	0.29	TRUE	0.99
ERGIC1	51.43	medium	51.56	0.52	TRUE	0.99
ERGIC2	51.05	medium	51.07	0.52	TRUE	1
ERGIC3	51.43	medium	51.56	0.54	TRUE	0.99
ERH		non-melter		0.77	TRUE	0.42
ERI3	51.45	medium	51.59	0.53	TRUE	1
ERICH1	46.07	medium	45.7	0.35	TRUE	0.99
ERLIN1	50.21	medium	49.97	0.46	TRUE	0.99
ERLIN2	50.48	medium	50.3	0.47	TRUE	1
ERMP1		non-melter		0.77	TRUE	0.24
ERN1	49.13	medium	48.78	0.45	TRUE	0.99
ERO1L	51.85	medium	52.18	0.56	TRUE	1
ERP27	51.72	medium	51.99	0.54	TRUE	0.99
ERP29	51.45	medium	51.59	0.63	TRUE	0.93
ERRFI1	50.63	medium	50.46	0.56	TRUE	0.98
ESD	53.08	medium	54.47	0.57	TRUE	0.99
ESF1	41.88	non-stable	41.81	0.2	TRUE	0.99
ESPL1	48.41	medium	47.99	0.42	TRUE	0.99
ESPN	50.28	medium	50.05	0.63	TRUE	0.89
ETF1	50.57	medium	50.4	0.46	TRUE	1
ETFA	51.76	medium	52.03	0.62	TRUE	0.86
ETFB	51.31	medium	51.4	0.59	TRUE	0.91
ETFDH	51.94	medium	52.31	0.52	TRUE	1
ETHE1	52.23	stable	52.74	0.65	TRUE	0.96
ETNK1	51.03	medium	51.02	0.49	TRUE	1
EVI5	47.15	medium	46.7	0.37	TRUE	1
EVPL	46.03	non-stable	45.64	0.33	TRUE	0.99
EWSR1		non-melter		0.71	TRUE	0.44
EXDL2	47.55	medium	47.12	0.36	TRUE	1
EXOC1	48.34	medium	47.91	0.4	TRUE	1
EXOC2	48.22	medium	47.79	0.39	TRUE	1
EXOC3	48.04	medium	47.61	0.38	TRUE	0.99
EXOC4	47.96	medium	47.51	0.38	TRUE	0.99
EXOC5	47.93	medium	47.48	0.39	TRUE	1
EXOC6	47.17	medium	46.72	0.36	TRUE	1
EXOC6B	48.14	medium	47.71	0.38	TRUE	1
EXOC7	47.85	medium	47.41	0.38	TRUE	1
EXOC8	48.15	medium	47.72	0.39	TRUE	1
EXOG	50.19	medium	49.94	0.53	TRUE	0.98
EXOSC1	49.82	medium	49.5	0.46	TRUE	0.98
EXOSC10	43.79	non-stable	43.55	0.25	TRUE	0.99
EXOSC2	53.34	stable	55.67	0.67	TRUE	0.92
EXOSC3	51.07	medium	51.1	0.49	TRUE	0.91
EXOSC4	52.51	medium	53.12	0.65	TRUE	0.95
EXOSC5	54.28	medium	58.5	0.62	TRUE	0.84
EXOSC6	53.28	stable	55.37	0.74	TRUE	0.9
EXOSC7	61.47	stable	65.23	0.8	TRUE	0.67
EXOSC8	54.95	stable	60.27	0.65	TRUE	0.85
EXOSC9	53.27	stable	55.28	0.74	TRUE	0.83
EXT1	50.99	medium	50.97	0.51	TRUE	0.99
EXT2	50.63	medium	50.47	0.5	TRUE	1
EYA3	45.19	non-stable	44.86	0.3	TRUE	0.99
EZH2	45.84	non-stable	45.42	0.32	TRUE	0.99
EZR	51.05	medium	51.05	0.48	TRUE	1
F10	50.96	medium	50.93	0.55	TRUE	0.99
F11	51.25	medium	51.32	0.55	TRUE	0.99
F2	51.5	medium	51.68	0.55	TRUE	1
F5	50.97	medium	50.93	0.55	TRUE	0.99
FAAH	50.47	medium	50.29	0.49	TRUE	0.99
FABP1	51.18	medium	51.23	0.49	TRUE	1
FABP5	52.68	medium	53.38	0.56	TRUE	1
FADS1	48.96	medium	48.57	0.42	TRUE	1
FADS2	48.98	medium	48.59	0.43	TRUE	1
FADS3	51.04	medium	51.05	0.5	TRUE	0.98
FAF1	50.92	medium	50.87	0.48	TRUE	1
FAF2	48.71	medium	48.31	0.4	TRUE	0.98
FAH		non-melter		1.04	TRUE	0.21
FAHD1		non-melter		0.86	TRUE	0.05
FAHD2A	52.21	medium	52.7	0.62	TRUE	1
FAM103A1	52.29	medium	52.84	0.59	TRUE	0.98
FAM105B	48.17	medium	47.74	0.38	TRUE	1
FAM107B	52.68	stable	53.38	0.72	TRUE	0.68
FAM114A1	50.85	medium	50.78	0.48	TRUE	1
FAM114A2	50.07	medium	49.79	0.47	TRUE	1
FAM115A	47.86	medium	47.42	0.38	TRUE	1
FAM117A	50.45	medium	50.26	0.54	TRUE	0.96
FAM117B	48.33	medium	47.91	0.42	TRUE	0.99
FAM118A	46.15	non-stable	45.79	0.33	TRUE	1
FAM118B	48.04	medium	47.6	0.38	TRUE	0.99
FAM119A	50.47	medium	50.28	0.47	TRUE	1
FAM120A	49.73	medium	49.4	0.44	TRUE	1
FAM120C	48.28	medium	47.86	0.41	TRUE	1
FAM125B	49.02	medium	48.64	0.44	TRUE	0.99
FAM126A	49.2	medium	48.87	0.45	TRUE	0.99
FAM129B	50.64	medium	50.49	0.48	TRUE	1
FAM134A		non-melter		0.89	TRUE	0.26
FAM134C		non-melter		0.82	TRUE	0.75
FAM135A	48.81	medium	48.4	0.42	TRUE	0.98
FAM136A	51.81	stable	52.13	0.67	TRUE	0.8
FAM158A	52.13	medium	52.56	0.54	TRUE	1
FAM160A2	46.82	medium	46.44	0.35	TRUE	1
FAM160B1	50.15	medium	49.88	0.46	TRUE	1
FAM160B2	48	medium	47.56	0.39	TRUE	1
FAM162A		non-melter		1.04	TRUE	0.37
FAM164A	50.39	stable	50.18	0.67	TRUE	0.95
FAM168A	48.45	medium	48.05	0.49	TRUE	0.94
FAM169A	50.61	medium	50.44	0.46	TRUE	0.9
FAM171A1	50.55	medium	50.38	0.54	TRUE	0.97
FAM172A	49.56	medium	49.23	0.44	TRUE	0.99
FAM174A		non-melter		1.1	TRUE	0.25
FAM175A	51.45	medium	51.59	0.62	TRUE	0.93
FAM175B		non-melter		0.73	TRUE	0.84
FAM176A	50.93	medium	50.87	0.63	TRUE	0.84
FAM177A1		non-melter		0.74	TRUE	0.24
FAM18B2	52.31	stable	52.86	0.68	TRUE	0.66
FAM20B	50.39	medium	50.19	0.46	TRUE	1
FAM21B	48.84	medium	48.44	0.48	TRUE	0.91
FAM29A	45.88	non-stable	45.47	0.31	TRUE	1
FAM36A		non-melter		0.82	TRUE	0.11
FAM3A	50.61	medium	50.44	0.49	TRUE	0.99
FAM3B	51.17	medium	51.22	0.52	TRUE	1
FAM3C	51.23	medium	51.3	0.58	TRUE	0.96
FAM40A	49.34	medium	49	0.44	TRUE	1
FAM44A		non-melter		0.77	TRUE	0.2
FAM44B	52.09	medium	52.52	0.61	TRUE	0.86
FAM45A	46.37	non-stable	46.01	0.33	TRUE	1
FAM48A	44.36	non-stable	44.09	0.25	TRUE	1
FAM49B	52.35	medium	52.92	0.54	TRUE	1
FAM50A	47.31	medium	46.85	0.37	TRUE	1
FAM54A	49.4	medium	49.07	0.43	TRUE	0.99
FAM54B	47.72	medium	47.3	0.38	TRUE	1
FAM62A	47.72	medium	47.29	0.38	TRUE	0.99
FAM62B	49.59	medium	49.27	0.44	TRUE	1
FAM65A	48.23	medium	47.8	0.41	TRUE	1
FAM69A	51.41	medium	51.53	0.53	TRUE	0.99
FAM73A	47.48	medium	47.03	0.44	TRUE	0.96
FAM76A	49.04	medium	48.67	0.42	TRUE	1
FAM76B	49.87	medium	49.54	0.44	TRUE	0.99
FAM82A1	49.38	medium	49.04	0.43	TRUE	1
FAM82A2	49.18	medium	48.84	0.42	TRUE	1
FAM82B	51.13	medium	51.15	0.48	TRUE	0.99
FAM83D	48.29	medium	47.87	0.41	TRUE	1
FAM83G	47.33	medium	46.88	0.37	TRUE	0.99
FAM83H	45.96	medium	45.56	0.38	TRUE	0.95
FAM8A1	50.76	medium	50.66	0.5	TRUE	1
FAM91A1	49.88	medium	49.56	0.45	TRUE	1
FAM96A	50.7	medium	50.57	0.54	TRUE	0.99
FAM96B	47.32	medium	46.86	0.36	TRUE	0.99
FAM98A	50	medium	49.71	0.48	TRUE	0.95
FAM98B	49.35	medium	49.02	0.44	TRUE	0.99
FAM98C	49.99	medium	49.68	0.52	TRUE	0.97
FANCA	45.03	non-stable	44.72	0.29	TRUE	0.99
FANCB	47.88	medium	47.44	0.42	TRUE	0.99
FANCD2	45.05	non-stable	44.74	0.28	TRUE	1
FANCI	46.49	non-stable	46.14	0.34	TRUE	0.99
FARP1	48.82	medium	48.41	0.41	TRUE	1
FARP2	48.3	medium	47.88	0.43	TRUE	0.99
FARS2	46.03	non-stable	45.65	0.32	TRUE	1
FARSA	48.86	medium	48.46	0.41	TRUE	1
FARSB	49.07	medium	48.7	0.42	TRUE	1
FAS	50.37	stable	50.15	0.66	TRUE	0.81
FASN	50.73	medium	50.61	0.47	TRUE	1
FASTKD1	46.05	non-stable	45.67	0.33	TRUE	1
FASTKD2	48.91	medium	48.52	0.41	TRUE	1
FASTKD5	46.29	non-stable	45.94	0.32	TRUE	1
FAT1	50.11	medium	49.84	0.52	TRUE	0.99
FAU	54.95	stable	60.55	0.7	TRUE	0.49
FBL	50.78	medium	50.69	0.49	TRUE	0.94
FBLIM1	50.53	medium	50.36	0.6	TRUE	0.91
FBLN1	51.69	medium	51.94	0.57	TRUE	0.97
FBXL11	49.1	medium	48.74	0.44	TRUE	0.99
FBXL12	47.32	medium	46.87	0.36	TRUE	1
FBXL18	50.57	medium	50.39	0.47	TRUE	1
FBXL20	49.97	medium	49.66	0.44	TRUE	0.98
FBXL8	51.1	medium	51.12	0.52	TRUE	0.98
FBXO18	49.52	medium	49.18	0.46	TRUE	0.99
FBXO2	50.03	medium	49.75	0.45	TRUE	1
FBXO21	48.25	medium	47.82	0.39	TRUE	1
FBXO22	50.44	medium	50.25	0.46	TRUE	1
FBXO28	47.49	medium	47.05	0.36	TRUE	1
FBXO3	48.91	medium	48.52	0.42	TRUE	0.99
FBXO30	49.34	medium	49.01	0.43	TRUE	1
FBXO33	49.19	medium	48.85	0.42	TRUE	0.99
FBXO38	49.27	medium	48.93	0.44	TRUE	0.99
FBXO5	48.13	medium	47.69	0.41	TRUE	0.99
FBXO6	49.06	medium	48.69	0.42	TRUE	1
FBXO7	46.04	non-stable	45.66	0.33	TRUE	0.99
FBXO9	48.62	medium	48.21	0.41	TRUE	1
FBXW11	47.05	medium	46.62	0.35	TRUE	1
FBXW2	50.78	medium	50.69	0.5	TRUE	0.99
FBXW8	48.1	medium	47.67	0.39	TRUE	1
FBXW9	51.79	medium	52.09	0.51	TRUE	1
FCHO2	49.29	medium	48.96	0.42	TRUE	1
FCHSD2	46.09	non-stable	45.72	0.34	TRUE	1
FDFT1	50.73	medium	50.61	0.47	TRUE	1
FDPS	50.19	medium	49.95	0.45	TRUE	1
FDX1	51.49	medium	51.65	0.59	TRUE	0.94
FDXR	49.71	medium	49.38	0.43	TRUE	1
FECH	52.35	medium	52.91	0.54	TRUE	1
FEM1B	49.31	medium	48.98	0.43	TRUE	0.98
FEN1	48.46	medium	48.06	0.39	TRUE	1
FER	45.8	non-stable	45.4	0.32	TRUE	1
FERMT1	48.32	medium	47.9	0.39	TRUE	1
FERMT2	51.9	medium	52.26	0.53	TRUE	1
FEZ2	48.34	medium	47.91	0.4	TRUE	0.99
FGA	51	medium	50.98	0.53	TRUE	0.99
FGB	51.17	medium	51.22	0.52	TRUE	1
FGD4	48.26	medium	47.83	0.42	TRUE	1
FGFR1OP	49.19	medium	48.84	0.47	TRUE	0.98
FGFR4	47.7	medium	47.27	0.4	TRUE	0.99
FGG	51.21	medium	51.26	0.54	TRUE	1
FGL1	51.02	medium	51.01	0.54	TRUE	0.99
FH	51.85	medium	52.18	0.51	TRUE	1
FHIT		non-melter		0.78	TRUE	0.37
FHL2	49.67	medium	49.34	0.5	TRUE	0.99
FHOD1	46.4	non-stable	46.04	0.33	TRUE	1
FIBP	49.52	medium	49.19	0.44	TRUE	0.99
FIG4	47.7	medium	47.26	0.4	TRUE	1
FIGNL1	43.44	non-stable	43.19	0.22	TRUE	1
FILIP1L	48.83	medium	48.42	0.42	TRUE	0.99
FIP1L1	45.47	medium	45.1	0.48	TRUE	0.51
FIS1		non-melter		0.69	TRUE	0.58
FIT1	50.16	medium	49.9	0.5	TRUE	0.99
FKBP10	51.3	medium	51.38	0.61	TRUE	0.95
FKBP11	52.26	medium	52.78	0.62	TRUE	0.97
FKBP14	51.11	medium	51.14	0.58	TRUE	0.97
FKBP15	48.06	medium	47.63	0.38	TRUE	0.98
FKBP1A	51.83	medium	52.16	0.6	TRUE	0.98
FKBP1B	51.45	medium	51.58	0.59	TRUE	0.96
FKBP2	52.18	medium	52.67	0.58	TRUE	0.99
FKBP3	51.16	medium	51.2	0.59	TRUE	0.96
FKBP4	49.23	medium	48.9	0.42	TRUE	1
FKBP5	46.12	non-stable	45.75	0.33	TRUE	1
FKBP7	51.77	stable	52.04	0.65	TRUE	0.93
FKBP8	47.23	medium	46.77	0.36	TRUE	1
FKBP9	51.14	medium	51.18	0.55	TRUE	0.99
FKRP	51.45	stable	51.59	0.66	TRUE	0.96
FKSG24	50.93	stable	50.87	0.66	TRUE	0.96
FKSG27	50.41	medium	50.22	0.47	TRUE	1
FKTN	49.91	medium	49.59	0.48	TRUE	0.98
FLAD1	48.79	medium	48.38	0.43	TRUE	1
FLCN	48.83	medium	48.42	0.43	TRUE	0.99
FLII	48.61	medium	48.2	0.4	TRUE	0.99
FLJ10357	46.15	non-stable	45.8	0.34	TRUE	0.98
FLJ11151		non-melter		0.79	TRUE	0.2
FLJ12529	49.48	medium	49.15	0.43	TRUE	1
FLJ20323	48.94	medium	48.55	0.43	TRUE	1
FLJ21865	51	medium	50.97	0.49	TRUE	1
FLJ22167		non-melter		0.72	TRUE	0.43
FLJ43980	50.4	medium	50.2	0.47	TRUE	0.98
FLJ45032		non-melter		0.75	TRUE	0.5
FLNA	49.31	medium	48.98	0.43	TRUE	0.98
FLNB	50.62	medium	50.45	0.47	TRUE	1
FLOT1	53.15	medium	54.88	0.61	TRUE	0.99
FLOT2	53.29	medium	55.46	0.58	TRUE	1
FLVCR1	50.31	stable	50.09	0.66	TRUE	0.94
FMNL2	48.94	medium	48.56	0.43	TRUE	0.99
FMO5	46.37	non-stable	46.01	0.32	TRUE	1
FMR1	50.15	medium	49.89	0.47	TRUE	0.76
FN1	51.36	medium	51.45	0.59	TRUE	0.97
FN3K	51.78	stable	52.08	0.68	TRUE	0.95
FN3KRP	50.59	stable	50.42	0.7	TRUE	0.81
FNBP1	47.99	medium	47.55	0.39	TRUE	0.99
FNBP1L	50.02	medium	49.74	0.49	TRUE	0.99
FNBP4		non-melter		1.07	TRUE	0.48
FNDC3A	46.76	non-stable	46.39	0.34	TRUE	0.99
FNDC3B	46.09	non-stable	45.73	0.32	TRUE	0.99
FNTA	50.95	medium	50.91	0.48	TRUE	0.99
FNTB	50.35	medium	50.14	0.49	TRUE	0.99
FOXA1	44.59	non-stable	44.31	0.3	TRUE	0.99
FOXA2	43.2	non-stable	42.95	0.24	TRUE	1
FOXK1	46.75	non-stable	46.38	0.34	TRUE	1
FOXK2	44.21	non-stable	43.94	0.26	TRUE	1
FOXO1	48.11	medium	47.69	0.42	TRUE	0.98
FOXO3	47.5	medium	47.07	0.41	TRUE	0.98
FOXP1	43.17	non-stable	42.83	0.24	TRUE	1
FOXRED1	49.09	medium	48.72	0.42	TRUE	1
FOXRED2	50.25	medium	50.01	0.52	TRUE	0.99
FPGS	46.72	non-stable	46.36	0.34	TRUE	1
FPGT	51.21	medium	51.26	0.5	TRUE	1
FRAS1	50.53	medium	50.35	0.51	TRUE	0.99
FREM1	51.54	medium	51.72	0.57	TRUE	0.99
FREQ	51.13	stable	51.16	0.66	TRUE	0.65
FRG1	50.02	medium	49.74	0.5	TRUE	0.98
FRK	49.72	medium	49.38	0.45	TRUE	0.99
FRRS1	50.58	medium	50.41	0.63	TRUE	0.87
FRY	46.51	non-stable	46.16	0.33	TRUE	1
FRYL	50.43	medium	50.24	0.48	TRUE	1
FSCN1	51.24	medium	51.31	0.5	TRUE	1
FTCD	47.8	medium	47.36	0.37	TRUE	1
FTH1		non-melter		0.67	TRUE	0.35
FTL		non-melter		0.76	TRUE	0.11
FTO	51.97	medium	52.35	0.64	TRUE	0.99
FTSJ1	48.01	medium	47.57	0.38	TRUE	0.98
FTSJ2	49.18	medium	48.83	0.44	TRUE	1
FTSJD2	48.16	medium	47.73	0.39	TRUE	1
FUBP1		non-melter		0.76	TRUE	0.31
FUBP3	46.4	non-stable	46.04	0.33	TRUE	1
FUCA1	52.12	stable	52.54	0.66	TRUE	0.92
FUCA2	51.83	medium	52.17	0.63	TRUE	0.96
FUK	51.94	medium	52.31	0.55	TRUE	1
FUNDC2		non-melter		0.77	TRUE	0.27
FUS		non-melter		0.77	TRUE	0.26
FUSIP1	47.52	medium	47.08	0.39	TRUE	0.97
FUT8	49.86	medium	49.54	0.46	TRUE	1
FXN	50.84	medium	50.77	0.55	TRUE	0.97
FXR1	48.85	medium	48.46	0.42	TRUE	0.95
FXR2	50.99	medium	50.97	0.51	TRUE	0.76
FYCO1	48.14	medium	47.71	0.39	TRUE	0.97
FZD5	50.29	stable	50.06	0.65	TRUE	0.9
G3BP1	50.27	medium	50.04	0.46	TRUE	1
G3BP2	50.08	medium	49.8	0.46	TRUE	1
G3P1_HUMAN		non-melter		0.73	TRUE	0.77
G6PD	51.36	medium	51.45	0.52	TRUE	0.99
GAA	50.51	stable	50.33	0.7	TRUE	0.86
GAB1	49.37	medium	49.04	0.47	TRUE	0.98
GABARAPL2	50.85	medium	50.79	0.48	TRUE	1
GABPA	46.71	non-stable	46.35	0.34	TRUE	1
GABPB1	46.2	non-stable	45.86	0.34	TRUE	1
GADD45GIP1	50.37	medium	50.16	0.52	TRUE	0.98
GAK	47.08	medium	46.65	0.35	TRUE	0.99
GALE	50.32	medium	50.1	0.45	TRUE	0.99
GALK1	50	medium	49.71	0.45	TRUE	1
GALK2	51.42	medium	51.54	0.49	TRUE	1
GALM	51.79	medium	52.1	0.51	TRUE	1
GALNS		non-melter		0.83	TRUE	0.19
GALNT1	50.82	medium	50.74	0.49	TRUE	1
GALNT13	50.07	medium	49.79	0.52	TRUE	0.92
GALNT2	49.57	medium	49.25	0.44	TRUE	1
GALNT4	49.03	medium	48.66	0.43	TRUE	1
GALNTL1	49.12	medium	48.75	0.44	TRUE	1
GALT	52.14	medium	52.58	0.53	TRUE	0.99
GAMT	49.82	medium	49.5	0.44	TRUE	0.99
GAN	50.45	medium	50.26	0.48	TRUE	1
GANAB	50.78	medium	50.69	0.51	TRUE	0.99
GAPDH		non-melter		0.72	TRUE	0.81
GAPVD1	47.88	medium	47.43	0.37	TRUE	0.99
GARNL1	48.31	medium	47.89	0.39	TRUE	0.99
GARS	52.16	stable	52.62	0.67	TRUE	0.91
GART	48.2	medium	47.77	0.38	TRUE	1
GAS2	51.44	medium	51.56	0.5	TRUE	1
GATAD2A	45.95	non-stable	45.56	0.33	TRUE	1
GATAD2B	46	non-stable	45.6	0.32	TRUE	1
GATC	47.69	medium	47.26	0.42	TRUE	0.98
GATSL2	52.85	medium	53.7	0.61	TRUE	0.93
GBA	51.33	medium	51.42	0.6	TRUE	0.99
GBA2	50.98	medium	50.94	0.49	TRUE	1
GBAS	52.16	medium	52.61	0.51	TRUE	1
GBE1	48.41	medium	47.99	0.41	TRUE	1
GBF1	49.42	medium	49.09	0.43	TRUE	1
GBP1	49.71	medium	49.37	0.45	TRUE	1
GBP2	48.92	medium	48.53	0.44	TRUE	1
GCA	50.6	medium	50.43	0.47	TRUE	1
GCAT	49.88	medium	49.56	0.46	TRUE	1
GCC1	46.6	non-stable	46.24	0.34	TRUE	1
GCC2	45.73	non-stable	45.34	0.31	TRUE	1
GCDH	52.4	stable	52.98	0.69	TRUE	0.87
GCH1		non-melter		0.71	TRUE	0.37
GCHFR		non-melter		0.76	TRUE	0.18
GCKR	45.08	non-stable	44.77	0.3	TRUE	1
GCLC	50.15	medium	49.89	0.45	TRUE	1
GCLM	47.52	medium	47.09	0.36	TRUE	1
GCN1L1	44.95	non-stable	44.65	0.28	TRUE	0.99
GCOM1	50.85	medium	50.78	0.53	TRUE	0.97
GCS1	50.44	medium	50.25	0.47	TRUE	0.99
GCSH		non-melter		0.82	TRUE	0.22
GDAP1	51.8	medium	52.12	0.51	TRUE	1
GDAP2	46.13	non-stable	45.77	0.34	TRUE	1
GDE1	52.76	medium	53.52	0.62	TRUE	0.97
GDF1	50.76	medium	50.66	0.48	TRUE	0.99
GDI1	52	medium	52.39	0.51	TRUE	1
GDI2	52.52	medium	53.14	0.54	TRUE	1
GDPD1	49.95	medium	49.64	0.46	TRUE	1
GDPD3	54.27	medium	58.34	0.6	TRUE	0.95
GEMIN4	47.09	medium	46.66	0.36	TRUE	1
GEMIN5	49.05	medium	48.68	0.42	TRUE	0.99
GEMIN6	50.52	medium	50.34	0.54	TRUE	0.98
GEMIN7	49.8	medium	49.47	0.49	TRUE	0.99
GEMIN8	47.33	medium	46.88	0.39	TRUE	0.99
GFER		non-melter		0.75	TRUE	0.25
GFM1	48.68	medium	48.28	0.4	TRUE	1
GFM2	45.67	non-stable	45.3	0.32	TRUE	1
GFOD2	49.46	medium	49.13	0.49	TRUE	1
GFPT1	51.99	medium	52.37	0.53	TRUE	1
GGA1	49.96	medium	49.64	0.44	TRUE	0.97
GGA2	46.25	non-stable	45.9	0.33	TRUE	1
GGA3	48.6	medium	48.2	0.41	TRUE	1
GGCT	52.59	medium	53.25	0.54	TRUE	1
GGCX	50.09	medium	49.81	0.46	TRUE	1
GGH		non-melter		0.79	TRUE	0.23
GGPS1	51.5	medium	51.67	0.57	TRUE	0.96
GGT1		non-melter		1.04	TRUE	0.17
GGT5	51.49	medium	51.66	0.65	TRUE	0.55
GGT7	52.7	stable	53.43	0.69	TRUE	0.53
GHDC	51.8	medium	52.11	0.54	TRUE	1
GHITM	50.42	stable	50.23	0.67	TRUE	0.85
GIGYF2	48.24	medium	47.81	0.4	TRUE	0.99
GINS1	49.84	medium	49.52	0.44	TRUE	0.99
GINS2	50.09	medium	49.81	0.45	TRUE	1
GINS3	50.12	medium	49.84	0.48	TRUE	1
GINS4	50.05	medium	49.76	0.46	TRUE	1
GIPC1	48.16	medium	47.73	0.41	TRUE	1
GIPC2	49.78	medium	49.45	0.45	TRUE	1
GIT1	47.55	medium	47.11	0.38	TRUE	1
GIT2	46.36	non-stable	45.99	0.33	TRUE	1
GJB1	50.73	stable	50.61	0.71	TRUE	0.69
GK		non-melter		0.79	TRUE	0.33
GLA	52.54	medium	53.16	0.62	TRUE	0.99
GLB1	52.09	medium	52.52	0.55	TRUE	1
GLCE	51.11	medium	51.14	0.49	TRUE	1
GLDC	52.01	medium	52.4	0.59	TRUE	0.99
GLG1	52.43	stable	53.01	0.66	TRUE	0.97
GLMN	50.23	medium	49.99	0.45	TRUE	1
GLO1	52.09	stable	52.52	0.67	TRUE	0.99
GLOD4	49.79	medium	49.46	0.44	TRUE	1
GLRX		non-melter		0.81	TRUE	0.36
GLRX3	48.07	medium	47.64	0.38	TRUE	1
GLRX5	50.38	medium	50.18	0.6	TRUE	0.89
GLS	47.74	medium	47.31	0.38	TRUE	1
GLT25D1	50.94	medium	50.89	0.53	TRUE	0.99
GLT25D2	50.65	medium	50.51	0.52	TRUE	0.99
GLT8D1	50.04	medium	49.75	0.48	TRUE	1
GLT8D3	51.19	medium	51.25	0.62	TRUE	0.87
GLTPD2	51.46	medium	51.61	0.53	TRUE	1
GLTSCR2	53.29	stable	55.4	0.65	TRUE	0.37
GLUD1	52.9	medium	53.81	0.58	TRUE	0.98
GLUL	52.32	medium	52.89	0.53	TRUE	1
GLYCTK	45.52	non-stable	45.13	0.3	TRUE	1
GMDS	52.79	medium	53.57	0.56	TRUE	0.99
GMEB1	45.39	non-stable	45.03	0.3	TRUE	1
GMEB2	44.39	non-stable	44.13	0.27	TRUE	0.99
GMFB		non-melter		0.74	TRUE	0.68
GMIP	47.95	medium	47.51	0.39	TRUE	1
GMNN	53.05	stable	54.38	0.67	TRUE	0.71
GMPPA	50.88	medium	50.81	0.49	TRUE	1
GMPPB	51.48	medium	51.64	0.53	TRUE	1
GMPR2		non-melter		0.79	TRUE	0.18
GMPS	49.53	medium	49.19	0.43	TRUE	1
GNA11	49.91	medium	49.59	0.46	TRUE	1
GNA12	48.03	medium	47.59	0.4	TRUE	0.99
GNA13	51.08	medium	51.1	0.49	TRUE	1
GNAI1	52.25	medium	52.77	0.55	TRUE	0.99
GNAI2	51.56	medium	51.76	0.51	TRUE	1
GNAI3	51.21	medium	51.27	0.49	TRUE	0.99
GNAQ	51.07	medium	51.09	0.5	TRUE	0.99
GNAS	50.78	medium	50.68	0.48	TRUE	1
GNAZ	50.18	medium	49.93	0.49	TRUE	0.99
GNB1	52.76	medium	53.53	0.55	TRUE	0.99
GNB1L	52.24	medium	52.75	0.58	TRUE	0.99
GNB2	51.4	medium	51.52	0.5	TRUE	1
GNB2L1	52.58	medium	53.22	0.55	TRUE	0.9
GNE	50.75	medium	50.65	0.47	TRUE	1
GNG4		non-melter		0.71	TRUE	0.63
GNG5	51.22	medium	51.29	0.61	TRUE	0.91
GNL1	49.32	medium	48.99	0.42	TRUE	1
GNL2	48.94	medium	48.55	0.48	TRUE	0.87
GNL3	43.26	non-stable	43	0.24	TRUE	0.99
GNPAT	50.08	medium	49.8	0.45	TRUE	1
GNPDA1		non-melter		1.03	TRUE	0.05
GNPDA2		non-melter		0.81	TRUE	0.2
GNPNAT1	52.38	medium	52.94	0.64	TRUE	0.9
GNPTAB	50.76	medium	50.67	0.64	TRUE	0.88
GNPTG	50.89	medium	50.82	0.55	TRUE	0.98
GNS		non-melter		0.77	TRUE	0.46
GOLGA1	46.52	non-stable	46.18	0.34	TRUE	1
GOLGA2	47.04	medium	46.61	0.35	TRUE	0.98
GOLGA3	50.58	medium	50.4	0.47	TRUE	0.99
GOLGA4	46.3	non-stable	45.95	0.33	TRUE	0.99
GOLGA5	50.58	medium	50.41	0.53	TRUE	0.99
GOLGA7	51.93	stable	52.29	0.67	TRUE	0.97
GOLGB1	46.03	non-stable	45.63	0.33	TRUE	0.99
GOLIM4	50.27	medium	50.03	0.62	TRUE	0.84
GOLPH3	50.31	medium	50.08	0.45	TRUE	1
GOLPH3L	46.17	non-stable	45.81	0.33	TRUE	1
GOLT1B		non-melter		0.74	TRUE	0.31
GOPC	45.85	non-stable	45.44	0.32	TRUE	1
GORASP2	47.28	medium	46.82	0.35	TRUE	1
GOSR1	50.84	medium	50.76	0.59	TRUE	0.97
GOSR2	51.15	medium	51.2	0.53	TRUE	0.99
GOT1		non-melter		0.89	TRUE	0.05
GOT2		non-melter		0.77	TRUE	0.26
GPAA1	50.99	medium	50.96	0.5	TRUE	1
GPAM	49.24	medium	48.9	0.43	TRUE	1
GPATCH1	46.31	medium	45.95	0.36	TRUE	0.99
GPATCH8	47.38	medium	46.93	0.4	TRUE	0.98
GPC3	51.38	medium	51.48	0.55	TRUE	1
GPC6	51.47	medium	51.62	0.64	TRUE	0.91
GPD1	51.41	medium	51.53	0.52	TRUE	1
GPD1L	51.27	medium	51.35	0.49	TRUE	1
GPHN	51.72	medium	51.98	0.61	TRUE	0.94
GPI	51.41	medium	51.52	0.49	TRUE	1
GPKOW	47.97	medium	47.53	0.39	TRUE	1
GPN1	53.79	stable	57.19	0.68	TRUE	0.76
GPN3	51.75	medium	52.01	0.65	TRUE	0.79
GPR107	50.67	stable	50.52	0.71	TRUE	0.8
