Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
Q99496_RNF2	55.54	medium	0.64	TRUE	0.99
Q99497_PARK7	62.51	stable	0.78	TRUE	0.94
Q99504-2_EYA3	49.32	medium	0.48	TRUE	0.99
Q99519_NEU1	60.54	medium	0.63	TRUE	0.47
Q99523_SORT1	62.72	stable	0.76	TRUE	0.92
Q99536_VAT1	59.25	stable	0.7	TRUE	0.96
Q99543_DNAJC2	48.69	medium	0.48	TRUE	0.98
Q99567_NUP88	52.03	medium	0.56	TRUE	1
Q99575_POP1	64.16	stable	0.92	TRUE	0.52
Q99583_MNT	55.65	medium	0.6	TRUE	0.83
Q99584_S100A13	58.19	stable	0.7	TRUE	0.97
Q99595_TIMM17A	60.8	stable	0.7	TRUE	0.84
Q99598_TSNAX		non-melter	0.81	TRUE	0.8
Q99611_SEPHS2		non-melter	0.75	TRUE	0.73
Q99614_TTC1		non-melter	0.83	TRUE	0.56
Q99615_DNAJC7	51.01	medium	0.52	TRUE	0.99
Q99618_CDCA3		non-melter	0.79	TRUE	0.53
Q99622_C12orf57	51.62	medium	0.59	TRUE	0.99
Q99623_PHB2		non-melter	1.19	TRUE	0.27
Q99633_PRPF18	53.08	medium	0.64	TRUE	0.98
Q99640-3_PKMYT1	49.38	medium	0.49	TRUE	0.97
Q99653_CHP1	57.07	stable	0.66	TRUE	0.97
Q99661_KIF2C	49.97	medium	0.5	TRUE	1
Q99704_DOK1	53.58	medium	0.63	TRUE	0.95
Q99707_MTR	46.89	medium	0.38	TRUE	1
Q99714_HSD17B10	59.24	stable	0.77	TRUE	0.92
Q99720-4_SIGMAR1		non-melter	1.01	TRUE	-0.02
Q99729-3_HNRNPAB		non-melter	0.86	TRUE	0.82
Q99733_NAP1L4	55.54	medium	0.63	TRUE	0.99
Q99735-2_MGST2	58.88	stable	0.67	TRUE	0.94
Q99747_NAPG	52.11	medium	0.56	TRUE	0.99
Q99757_TXN2		non-melter	0.76	TRUE	0.82
Q99766_ATP5S	54.67	medium	0.62	TRUE	0.96
Q99767-2_APBA2	49.1	medium	0.43	TRUE	0.95
Q99797_MIPEP	52.61	medium	0.56	TRUE	0.99
Q99805_TM9SF2	57.62	stable	0.74	TRUE	0.6
Q99807_COQ7	59.9	stable	0.69	TRUE	0.94
Q99816_TSG101	53.22	medium	0.58	TRUE	1
Q99832_CCT7		non-melter	0.69	TRUE	0.47
Q99856_ARID3A	48.53	medium	0.43	TRUE	0.91
Q99878_HIST1H2AJ	51.69	medium	0.62	TRUE	0.99
Q99952-2_PTPN18		non-melter	0.79	TRUE	0.47
Q99956_DUSP9	49.38	medium	0.48	TRUE	0.98
Q99961_SH3GL1	51.73	medium	0.55	TRUE	1
Q99963-4_SH3GL3	49.2	medium	0.47	TRUE	0.99
Q99986_VRK1	52.36	medium	0.57	TRUE	0.98
Q9BPU6_DPYSL5	54.63	medium	0.62	TRUE	0.91
Q9BPW8_NIPSNAP1	56.77	stable	0.67	TRUE	0.97
Q9BPX3_NCAPG	53.7	medium	0.62	TRUE	0.97
Q9BPX5_ARPC5L		non-melter	1.02	TRUE	0.22
Q9BPX7_C7orf25	50.67	medium	0.54	TRUE	0.93
Q9BPZ3_PAIP2	52.7	medium	0.58	TRUE	0.99
Q9BQ52_ELAC2		non-melter	0.86	TRUE	0.37
Q9BQ61_C19orf43		non-melter	0.85	TRUE	0.48
Q9BQ69_MACROD1	50.83	medium	0.5	TRUE	0.99
Q9BQ70_TCF25	51.46	medium	0.55	TRUE	0.96
Q9BQ95_ECSIT	64.09	stable	0.91	TRUE	0.9
Q9BQC3_DPH2	57.38	stable	0.67	TRUE	0.98
Q9BQG0_MYBBP1A	50.88	medium	0.51	TRUE	0.99
Q9BQI3-2_EIF2AK1	54.11	medium	0.61	TRUE	0.96
Q9BQP7_MGME1	55.49	medium	0.63	TRUE	0.98
Q9BQS8_FYCO1	53.44	medium	0.58	TRUE	0.96
Q9BQT8-2_SLC25A21		non-melter	0.8	TRUE	0.34
Q9BR61_ACBD6	50.28	medium	0.5	TRUE	0.99
Q9BR76_CORO1B	52.95	medium	0.57	TRUE	0.99
Q9BRA2_TXNDC17	52.5	medium	0.57	TRUE	0.99
Q9BRD0-2_BUD13	59.5	stable	0.7	TRUE	0.96
Q9BRF8_CPPED1		non-melter	0.72	TRUE	0.41
Q9BRG1_VPS25	51.8	medium	0.52	TRUE	0.98
Q9BRJ2_MRPL45	49.74	medium	0.52	TRUE	0.99
Q9BRK5_SDF4	54.12	stable	0.66	TRUE	0.98
Q9BRP1_PDCD2L	52.74	medium	0.59	TRUE	0.98
Q9BRP4_PAAF1	65.73	stable	0.73	TRUE	0.56
Q9BRP8-2_WIBG		non-melter	0.75	TRUE	0.92
Q9BRR6-2_ADPGK	57.06	stable	0.67	TRUE	0.94
Q9BRS2_RIOK1	51.51	medium	0.54	TRUE	0.96
Q9BRT2_MNF1	60.44	stable	0.71	TRUE	0.95
Q9BRT9_GINS4	52.94	medium	0.58	TRUE	1
Q9BRV8_SIKE1	55.48	stable	0.69	TRUE	0.99
Q9BRX2_PELO	49.8	medium	0.5	TRUE	0.99
Q9BRX5_GINS3	54.72	medium	0.63	TRUE	0.99
Q9BS26_ERP44	54.71	medium	0.62	TRUE	1
Q9BS40_LXN	55.03	medium	0.65	TRUE	0.99
Q9BSB4_ATG101		non-melter	0.75	TRUE	0.85
Q9BSD7_NTPCR	53.12	medium	0.56	TRUE	1
Q9BSF4_C19orf52	56.7	medium	0.65	TRUE	0.96
Q9BSH4_TACO1	50.62	medium	0.51	TRUE	1
Q9BSH5_HDHD3	57.55	medium	0.65	TRUE	0.93
Q9BSJ2_TUBGCP2	50.89	medium	0.54	TRUE	0.99
Q9BSJ5-3_C17orf80	57.32	stable	0.71	TRUE	0.87
Q9BSJ8_ESYT1	50.05	medium	0.49	TRUE	1
Q9BSK2_SLC25A33	57.55	stable	0.66	TRUE	0.85
Q9BSK4_FEM1A	54.64	medium	0.65	TRUE	0.98
Q9BSL1_UBAC1	54.28	medium	0.61	TRUE	0.98
Q9BSR8_YIPF4		non-melter	0.79	TRUE	0.84
Q9BST9-2_RTKN	49.46	medium	0.44	TRUE	0.97
Q9BSU1_C16orf70	56.11	stable	0.65	TRUE	0.98
Q9BSV6_TSEN34	51.07	medium	0.52	TRUE	1
Q9BSY4_CHCHD5	53.18	medium	0.64	TRUE	0.98
Q9BT09_CNPY3		non-melter	0.83	TRUE	0.88
Q9BT17_MTG1	53.39	medium	0.61	TRUE	0.97
Q9BT22_ALG1	54.21	medium	0.61	TRUE	0.97
Q9BT23_LIMD2	58.13	stable	0.7	TRUE	0.92
Q9BT30_ALKBH7	53.35	medium	0.59	TRUE	0.97
Q9BT73_PSMG3		non-melter	0.86	TRUE	0.35
Q9BT78_COPS4	61.43	stable	0.85	TRUE	0.52
Q9BTA9-5_WAC	53.23	medium	0.56	TRUE	0.89
Q9BTC0_DIDO1	52.03	medium	0.6	TRUE	0.96
Q9BTE3-2_MCMBP	51.34	medium	0.52	TRUE	1
Q9BTE6_AARSD1	52.08	medium	0.57	TRUE	1
Q9BTE7_DCUN1D5	48.88	medium	0.46	TRUE	0.99
Q9BTL3_FAM103A1	64.7	stable	0.78	TRUE	0.95
Q9BTT0_ANP32E	49.97	medium	0.58	TRUE	0.98
Q9BTT6_LRRC1	53.79	medium	0.6	TRUE	0.98
Q9BTU6_PI4K2A	55.16	medium	0.61	TRUE	0.99
Q9BTV5_FSD1	52.09	medium	0.54	TRUE	0.99
Q9BTY2_FUCA2	62.2	stable	0.7	TRUE	0.84
Q9BTY7_FAM203A	51.79	medium	0.56	TRUE	1
Q9BTZ2-8_DHRS4	56.05	medium	0.63	TRUE	0.97
Q9BU02_THTPA	54.2	medium	0.64	TRUE	0.99
Q9BU23-3_LMF2	51.53	medium	0.51	TRUE	0.99
Q9BU61_NDUFAF3	58.25	stable	0.7	TRUE	0.94
Q9BU76-2_MMTAG2	54.62	stable	0.66	TRUE	0.73
Q9BU89_DOHH	50.9	medium	0.55	TRUE	0.98
Q9BUA3_C11orf84		non-melter	0.7	TRUE	0.9
Q9BUB4_ADAT1	50.89	medium	0.52	TRUE	0.99
Q9BUB7-2_TMEM70	55.43	medium	0.65	TRUE	0.96
Q9BUE0_MED18	52.38	medium	0.58	TRUE	0.99
Q9BUF5_TUBB6	57.81	stable	0.69	TRUE	0.97
Q9BUH6_C9orf142		non-melter	0.8	TRUE	0.85
Q9BUI4_POLR3C	57.55	stable	0.67	TRUE	0.96
Q9BUJ2-2_HNRNPUL1	51.41	medium	0.57	TRUE	0.99
Q9BUK6-3_MSTO1	52.15	medium	0.54	TRUE	0.99
Q9BUL9_RPP25		non-melter	0.95	TRUE	0.13
Q9BUP3-3_HTATIP2	51.11	medium	0.53	TRUE	0.97
Q9BUR4_WRAP53	55.58	medium	0.63	TRUE	0.99
Q9BUT1_BDH2	52.93	medium	0.55	TRUE	0.99
Q9BUT9_FAM195A	52.33	medium	0.58	TRUE	0.98
Q9BUW7_C9orf16		non-melter	0.81	TRUE	0.64
Q9BV20_MRI1	54.67	medium	0.61	TRUE	1
Q9BV23_ABHD6	50.2	medium	0.49	TRUE	0.97
Q9BV38_WDR18	60.19	stable	0.75	TRUE	0.91
Q9BV40_VAMP8		non-melter	0.74	TRUE	0.92
Q9BV44_THUMPD3	58.39	stable	0.71	TRUE	0.97
Q9BV57_ADI1	52.17	medium	0.55	TRUE	1
Q9BV68-2_RNF126	54.4	medium	0.63	TRUE	0.96
Q9BV73-2_CEP250	50.82	medium	0.56	TRUE	0.94
Q9BV79_MECR	54.13	medium	0.59	TRUE	0.98
Q9BV86_NTMT1	51.89	medium	0.54	TRUE	0.93
Q9BVA0_KATNB1	51.94	medium	0.57	TRUE	0.98
Q9BVA1_TUBB2B	59.49	stable	0.73	TRUE	0.91
Q9BVC3_DSCC1	52.12	medium	0.56	TRUE	0.97
Q9BVC4_MLST8	51.19	medium	0.5	TRUE	0.99
Q9BVC6_TMEM109		non-melter	0.86	TRUE	0.55
Q9BVG4_PBDC1	53.3	medium	0.59	TRUE	0.99
Q9BVG9_PTDSS2	56.59	stable	0.65	TRUE	0.96
Q9BVJ6-3_UTP14A	61	stable	0.69	TRUE	0.84
Q9BVK6_TMED9	57.81	stable	0.69	TRUE	0.97
Q9BVL4_SELO	48.87	medium	0.49	TRUE	0.99
Q9BVM2_DPCD	50.47	medium	0.52	TRUE	0.98
Q9BVM4_GGACT	54.41	medium	0.61	TRUE	0.94
Q9BVN2-2_RUSC1	53.12	medium	0.6	TRUE	0.98
Q9BVP2-2_GNL3	46.51	medium	0.44	TRUE	0.98
Q9BVV7_TIMM21	53.89	medium	0.61	TRUE	1
Q9BVW5_TIPIN		non-melter	0.78	TRUE	0.87
Q9BW19_KIFC1	49.97	medium	0.5	TRUE	0.99
Q9BW27_NUP85	61.98	stable	0.83	TRUE	0.68
Q9BW30_TPPP3		non-melter	0.77	TRUE	0.89
Q9BW60_ELOVL1	52.25	medium	0.55	TRUE	0.96
Q9BW61_DDA1	61.55	stable	0.74	TRUE	0.98
Q9BW62_KATNAL1	52.1	medium	0.56	TRUE	0.99
Q9BW71_HIRIP3	53.98	medium	0.62	TRUE	1
Q9BW83_IFT27	55.01	medium	0.63	TRUE	1
Q9BW85_CCDC94	54.11	medium	0.62	TRUE	0.99
Q9BW91-2_NUDT9	52.66	medium	0.57	TRUE	0.98
Q9BW92_TARS2	54.82	medium	0.61	TRUE	1
Q9BWD1_ACAT2		non-melter	0.79	TRUE	0.49
Q9BWF3_RBM4	50.12	medium	0.51	TRUE	1
Q9BWG6-2_SCNM1	57.5	stable	0.7	TRUE	0.97
Q9BWH2_FUNDC2		non-melter	0.77	TRUE	0.81
Q9BWH6-2_RPAP1	56.78	stable	0.67	TRUE	0.9
Q9BWJ5_SF3B5		non-melter	1.07	TRUE	0.29
Q9BWM7_SFXN3	57.02	stable	0.67	TRUE	0.98
Q9BWT6_MND1	57.01	stable	0.69	TRUE	0.92
Q9BWT7_CARD10		non-melter	1.06	TRUE	0.35
Q9BWU0_SLC4A1AP	52.93	medium	0.59	TRUE	0.99
Q9BX40_LSM14B	51.82	medium	0.55	TRUE	1
Q9BX63_BRIP1	51.35	medium	0.58	TRUE	0.98
Q9BX66-9_SORBS1	53.52	medium	0.56	TRUE	0.97
Q9BX67_JAM3		non-melter	0.84	TRUE	0.6
Q9BX68_HINT2	56.92	stable	0.66	TRUE	0.98
Q9BX95_SGPP1	56.37	stable	0.65	TRUE	0.94
Q9BXF6_RAB11FIP5	49.37	medium	0.46	TRUE	0.9
Q9BXH1_BBC3		non-melter	0.73	TRUE	0.92
Q9BXJ9_NAA15	55.84	medium	0.64	TRUE	0.98
Q9BXK1_KLF16	56.75	stable	0.67	TRUE	0.93
Q9BXP2_SLC12A9	56.12	medium	0.65	TRUE	0.99
Q9BXP5-4_SRRT	50.78	medium	0.53	TRUE	0.98
Q9BXR0_QTRT1	58.59	stable	0.7	TRUE	0.94
Q9BXV9_C14orf142	57.56	stable	0.66	TRUE	0.94
Q9BXW6_OSBPL1A	52.77	medium	0.62	TRUE	0.99
Q9BXW7-2_CECR5	51.28	medium	0.51	TRUE	0.99
Q9BXW9-2_FANCD2	50.78	medium	0.53	TRUE	0.97
Q9BY27_DGCR6L	48.91	medium	0.5	TRUE	0.97
Q9BY32_ITPA		non-melter	0.85	TRUE	0.63
Q9BY77_POLDIP3	53.35	medium	0.6	TRUE	0.97
Q9BYB4_GNB1L	55.4	medium	0.6	TRUE	0.94
Q9BYG5_PARD6B		non-melter		FALSE	
Q9BYM8_RBCK1	54.72	medium	0.63	TRUE	0.93
Q9BYP7-3_WNK3	53.19	medium	0.56	TRUE	0.99
Q9BYT3_STK33	50.01	medium	0.46	TRUE	0.99
Q9BYT8_NLN	55.85	medium	0.63	TRUE	0.98
Q9BYV8_CEP41	51.95	medium	0.58	TRUE	0.99
Q9BYW2_SETD2	52.38	medium	0.55	TRUE	0.92
Q9BZ23-3_PANK2	54.68	medium	0.6	TRUE	0.98
Q9BZ67-2_FRMD8	55.94	medium	0.63	TRUE	0.94
Q9BZD4_NUF2	48.97	medium	0.45	TRUE	0.99
Q9BZE2_PUS3	57.85	stable	0.7	TRUE	0.87
Q9BZE9_ASPSCR1	53.24	medium	0.56	TRUE	0.98
Q9BZK7_TBL1XR1	60.3	stable	0.67	TRUE	0.87
Q9BZL1_UBL5	52.34	medium	0.57	TRUE	0.99
Q9BZM1_PLA2G12A		non-melter	0.76	TRUE	0.76
Q9BZM4_ULBP3	58.54	stable	0.69	TRUE	0.94
Q9BZM5_ULBP2		non-melter	0.81	TRUE	0.56
Q9BZX2_UCK2	53.68	medium	0.58	TRUE	0.99
Q9BZZ5_API5	57.68	stable	0.69	TRUE	0.91
Q9BZZ5-2_API5	57.11	stable	0.68	TRUE	0.97
Q9C005_DPY30		non-melter	1.05	TRUE	0.4
Q9C037-2_TRIM4	51.55	medium	0.61	TRUE	0.96
Q9C040_TRIM2	53.11	medium	0.6	TRUE	0.99
Q9C0B0_UNK	54.45	medium	0.63	TRUE	0.98
Q9C0B1_FTO		non-melter	0.74	TRUE	0.96
Q9C0B5-2_ZDHHC5		non-melter	0.76	TRUE	0.64
Q9C0B7_TANGO6	53.94	medium	0.58	TRUE	0.92
Q9C0C2_TNKS1BP1		non-melter	1.16	TRUE	0.79
Q9C0C4_SEMA4C	54.99	medium	0.6	TRUE	0.96
Q9C0C7-4_AMBRA1	56.47	medium	0.65	TRUE	0.9
Q9C0C9_UBE2O	54.54	medium	0.61	TRUE	0.97
Q9C0D3_ZYG11B	60.96	stable	0.75	TRUE	0.94
Q9C0D5-2_TANC1	53.11	medium	0.61	TRUE	0.99
Q9C0F1_CEP44	50.84	medium	0.5	TRUE	0.99
Q9C0H2-2_TTYH3		non-melter	0.72	TRUE	0.88
Q9C0I1-3_MTMR12		non-melter	0.68	TRUE	0.89
Q9GZL7_WDR12	60.45	stable	0.69	TRUE	0.95
Q9GZN1_ACTR6	51.68	medium	0.56	TRUE	0.97
Q9GZN8-2_C20orf27	55.15	medium	0.62	TRUE	0.97
Q9GZP4_PITHD1		non-melter	0.7	TRUE	0.9
Q9GZP9_DERL2	59.99	stable	0.73	TRUE	0.91
Q9GZS3_WDR61	62.32	stable	0.88	TRUE	0.89
Q9GZT3_SLIRP		non-melter	0.7	TRUE	0.93
Q9GZT4_SRR	51.81	medium	0.58	TRUE	0.99
Q9GZT6-2_CCDC90B	59.43	stable	0.71	TRUE	0.95
Q9GZT8-2_NIF3L1		non-melter	0.87	TRUE	0.26
Q9GZT9_EGLN1	51.67	medium	0.58	TRUE	1
Q9GZU8_FAM192A		non-melter	0.81	TRUE	0.56
Q9GZX9_TWSG1		non-melter	0.83	TRUE	0.36
Q9GZY8_MFF	54.42	medium	0.62	TRUE	0.95
Q9GZY8-2_MFF	52.47	medium	0.6	TRUE	0.99
Q9GZZ9_UBA5	57.14	stable	0.69	TRUE	0.98
Q9H019-3_MTFR1L	52	medium	0.56	TRUE	1
Q9H061_TMEM126A	61.16	stable	0.75	TRUE	0.92
Q9H074_PAIP1	59.84	stable	0.7	TRUE	0.98
Q9H078-2_CLPB	53.33	medium	0.58	TRUE	0.98
Q9H082_RAB33B	54.75	medium	0.6	TRUE	0.99
Q9H089_LSG1	50.76	medium	0.5	TRUE	0.98
Q9H098_FAM107B		non-melter	0.74	TRUE	0.79
Q9H0B6_KLC2	51.99	medium	0.53	TRUE	0.97
Q9H0C8_ILKAP	52.43	medium	0.57	TRUE	0.94
Q9H0D6_XRN2		non-melter	0.72	TRUE	0.97
Q9H0E2_TOLLIP	52.96	medium	0.56	TRUE	0.97
Q9H0E9-2_BRD8	55.71	medium	0.62	TRUE	0.98
Q9H0G5_NSRP1	56.1	stable	0.68	TRUE	0.98
Q9H0H5_RACGAP1	50.38	medium	0.54	TRUE	1
Q9H0K6_PUS7L	54.89	medium	0.62	TRUE	0.98
Q9H0L4_CSTF2T	55.48	medium	0.64	TRUE	0.98
Q9H0P0_NT5C3A	52.48	medium	0.56	TRUE	0.99
Q9H0R4_HDHD2		non-melter	0.8	TRUE	0.65
Q9H0R6_QRSL1	51.89	medium	0.57	TRUE	0.99
Q9H0U3_MAGT1		non-melter	0.9	TRUE	0.48
Q9H0U4_RAB1B	59.57	stable	0.72	TRUE	0.95
Q9H0V1_TMEM168	54.83	medium	0.61	TRUE	0.97
Q9H0V9_LMAN2L	55.26	medium	0.64	TRUE	0.92
Q9H0W9_C11orf54	52.65	medium	0.54	TRUE	0.86
Q9H0X4_ITFG3		non-melter	0.71	TRUE	0.89
Q9H173_SIL1	54.53	medium	0.62	TRUE	1
Q9H1B7_IRF2BPL	52.96	medium	0.63	TRUE	0.99
Q9H1E3_NUCKS1		non-melter	0.89	TRUE	0.15
Q9H1K0_ZFYVE20	52.82	medium	0.6	TRUE	0.98
Q9H1K1_ISCU		non-melter	0.75	TRUE	0.89
Q9H1P3-2_OSBPL2	50.33	medium	0.51	TRUE	0.96
Q9H1X3_DNAJC25	56.35	medium	0.63	TRUE	0.98
Q9H1Y0_ATG5	54.43	medium	0.6	TRUE	0.97
Q9H1Z4_WDR13	54.67	stable	0.66	TRUE	0.96
Q9H211_CDT1	63.58	stable	0.9	TRUE	0.68
Q9H223_EHD4	52.12	medium	0.55	TRUE	0.99
Q9H246_C1orf21		non-melter	0.8	TRUE	0.64
Q9H267_VPS33B	51.23	medium	0.53	TRUE	0.99
Q9H270_VPS11	52.63	medium	0.57	TRUE	1
Q9H2C0_GAN	53.35	medium	0.6	TRUE	0.97
Q9H2D6-5_TRIOBP	53.06	medium	0.58	TRUE	0.98
Q9H2G2-2_SLK	51.69	medium	0.53	TRUE	0.99
Q9H2H8_PPIL3	51.81	medium	0.59	TRUE	0.99
Q9H2J7_SLC6A15	63.63	stable	0.72	TRUE	0.74
Q9H2K0_MTIF3	54.36	medium	0.59	TRUE	0.96
Q9H2M9_RAB3GAP2	50.85	medium	0.53	TRUE	0.98
Q9H2P9-3_DPH5	54	medium	0.58	TRUE	0.99
Q9H2T7_RANBP17	51.45	medium	0.5	TRUE	0.98
Q9H2U2_PPA2	56.81	stable	0.66	TRUE	0.99
Q9H2W6_MRPL46	57.15	stable	0.74	TRUE	0.7
Q9H300_PARL		non-melter	0.8	TRUE	0.57
Q9H307_PNN		non-melter	0.78	TRUE	0.69
Q9H330-2_TMEM245		non-melter	0.78	TRUE	0.75
Q9H3C7_GGNBP2	56.26	medium	0.64	TRUE	0.95
Q9H3G5_CPVL		non-melter	0.89	TRUE	0.56
Q9H3H1-4_TRIT1	49.89	medium	0.5	TRUE	0.99
Q9H3H3_C11orf68	56.62	stable	0.66	TRUE	0.97
Q9H3K6_BOLA2	54.72	medium	0.65	TRUE	0.99
Q9H3N1_TMX1	58.22	stable	0.71	TRUE	0.99
Q9H3P7_ACBD3	52.64	medium	0.58	TRUE	0.99
Q9H3Q1_CDC42EP4	54.33	stable	0.72	TRUE	0.97
Q9H3S7_PTPN23	52.21	medium	0.59	TRUE	0.95
Q9H3U1_UNC45A	50.78	medium	0.51	TRUE	1
Q9H3U5-4_MFSD1		non-melter	0.82	TRUE	0.56
Q9H3Y8_PPDPF		non-melter	0.81	TRUE	0.26
Q9H410_DSN1	51.46	medium	0.55	TRUE	0.98
Q9H425_C1orf198	55.22	stable	0.69	TRUE	0.98
Q9H444_CHMP4B		non-melter	0.88	TRUE	0.34
Q9H461_FZD8	60.24	stable	0.65	TRUE	0.8
Q9H467_CUEDC2	54.78	stable	0.67	TRUE	0.97
Q9H469_FBXL15	50.32	medium	0.57	TRUE	0.98
Q9H488_POFUT1	57.56	stable	0.68	TRUE	0.99
Q9H496_IFRG15	54.61	medium	0.63	TRUE	0.98
Q9H4A5_GOLPH3L	49.88	medium	0.49	TRUE	1
Q9H4A6_GOLPH3	55.86	stable	0.68	TRUE	0.99
Q9H4B0_OSGEPL1	53.6	medium	0.59	TRUE	1
Q9H4H8_FAM83D	49.94	medium	0.47	TRUE	0.95
Q9H4K7_GTPBP5	49.3	medium	0.47	TRUE	1
Q9H4L5-2_OSBPL3	52.49	medium	0.6	TRUE	0.93
Q9H4L7_SMARCAD1	51.1	medium	0.52	TRUE	0.99
Q9H4M9_EHD1	52.76	medium	0.58	TRUE	1
Q9H4P4-2_RNF41	56.42	stable	0.74	TRUE	0.31
Q9H4Z3_PCIF1	54.62	medium	0.64	TRUE	0.94
Q9H553_ALG2	53.01	medium	0.56	TRUE	0.99
Q9H5J0_ZBTB3		non-melter	0.72	TRUE	0.72
Q9H5N1_RABEP2	52.97	medium	0.6	TRUE	0.98
Q9H5Q4_TFB2M	52.37	medium	0.57	TRUE	0.98
Q9H5V9-2_CXorf56	53.03	medium	0.58	TRUE	1
Q9H5X1_FAM96A	62.94	stable	0.76	TRUE	0.95
Q9H609_ZNF576	53.45	medium	0.58	TRUE	0.97
Q9H6E4_CCDC134	54.44	medium	0.64	TRUE	0.98
Q9H6F5_CCDC86	64.04	stable	0.74	TRUE	0.95
Q9H6H4_REEP4	51.24	stable	0.72	TRUE	0.63
Q9H6K1-2_C6orf106	51.02	medium	0.58	TRUE	0.97
Q9H6K4_OPA3	56.96	stable	0.76	TRUE	0.91
Q9H6Q4_NARFL	55	medium	0.61	TRUE	0.98
Q9H6S0_YTHDC2	58.01	stable	0.79	TRUE	0.54
Q9H6T3-2_RPAP3	51.66	medium	0.57	TRUE	0.98
Q9H6U6-7_BCAS3	54.48	medium	0.6	TRUE	0.99
Q9H6U8_ALG9	54.59	medium	0.6	TRUE	0.98
Q9H6X2_ANTXR1	57.7	stable	0.69	TRUE	0.95
Q9H6Y2_WDR55	55.85	stable	0.66	TRUE	0.98
Q9H773_DCTPP1		non-melter	0.87	TRUE	0.69
Q9H7B4_SMYD3	49.85	medium	0.46	TRUE	0.99
Q9H7F0_ATP13A3	59.1	stable	0.73	TRUE	0.85
Q9H7J1_PPP1R3E	59.15	stable	0.68	TRUE	0.9
Q9H7N4_SCAF1	56.4	medium	0.65	TRUE	0.9
Q9H7S9_ZNF703		non-melter	0.88	TRUE	0.37
Q9H7X3_ZNF696	54.11	stable	0.69	TRUE	0.89
Q9H7Z6_KAT8	52.66	medium	0.64	TRUE	1
Q9H7Z7_PTGES2	56.81	stable	0.67	TRUE	0.98
Q9H813_TMEM206	51.96	medium	0.62	TRUE	0.97
Q9H814_PHAX		non-melter	0.78	TRUE	0.96
Q9H832_UBE2Z	54.47	medium	0.6	TRUE	0.99
Q9H840_GEMIN7	58.98	stable	0.7	TRUE	0.93
Q9H845_ACAD9	62.83	stable	0.75	TRUE	0.86
Q9H857-2_NT5DC2	55.99	medium	0.62	TRUE	0.89
Q9H8G2_CAAP1		non-melter	0.91	TRUE	0.15
Q9H8H0_NOL11	55.8	medium	0.61	TRUE	0.77
Q9H8M7_FAM188A	55.67	stable	0.65	TRUE	0.98
Q9H8S9_MOB1A	58.03	stable	0.71	TRUE	0.86
Q9H8U3_ZFAND3	63.04	stable	0.73	TRUE	0.94
Q9H8W4_PLEKHF2	51.62	medium	0.54	TRUE	0.99
Q9H8Y5_ANKZF1	50.29	medium	0.59	TRUE	0.97
Q9H8Y8_GORASP2	52.4	medium	0.58	TRUE	0.98
Q9H910-2_HN1L		non-melter	0.82	TRUE	0.73
Q9H936_SLC25A22		non-melter	0.75	TRUE	0.86
Q9H939_PSTPIP2	49.43	medium	0.48	TRUE	0.99
Q9H944_MED20	54.47	medium	0.61	TRUE	0.97
Q9H974-4_QTRTD1	60.22	stable	0.74	TRUE	0.9
Q9H977_WDR54	54.28	medium	0.62	TRUE	1
Q9H981_ACTR8	46.61	medium	0.38	TRUE	0.91
Q9H993_C6orf211	55.57	medium	0.65	TRUE	0.61
Q9H9A6_LRRC40	51.72	medium	0.55	TRUE	1
Q9H9B1-3_EHMT1	55.69	stable	0.68	TRUE	0.97
Q9H9B4_SFXN1	56.28	medium	0.65	TRUE	0.99
Q9H9F9_ACTR5	50.43	medium	0.53	TRUE	0.97
Q9H9H4_VPS37B	52.39	medium	0.55	TRUE	0.98
Q9H9P8_L2HGDH	56.01	medium	0.65	TRUE	0.99
Q9H9S5_FKRP	55.31	medium	0.6	TRUE	0.97
Q9H9T3-2_ELP3	53.42	medium	0.56	TRUE	0.39
Q9H9V9-2_JMJD4	53.53	medium	0.6	TRUE	0.99
Q9HA47-3_UCK1	56.02	medium	0.62	TRUE	0.99
Q9HA64_FN3KRP		non-melter	0.89	TRUE	0.23
Q9HA77_CARS2	59.69	stable	0.72	TRUE	0.95
Q9HAB8_PPCS	54.85	medium	0.61	TRUE	0.98
Q9HAD4_WDR41	55.81	medium	0.63	TRUE	0.99
Q9HAF1-2_MEAF6		non-melter	0.84	TRUE	0.24
Q9HAT8_PELI2	51.16	medium	0.53	TRUE	0.98
Q9HAV0_GNB4	57.07	stable	0.67	TRUE	0.92
Q9HAV4_XPO5	51.94	medium	0.56	TRUE	0.99
Q9HAV5_EDA2R		non-melter	0.76	TRUE	0.94
Q9HAV7_GRPEL1	55.39	medium	0.65	TRUE	0.93
Q9HB07_C12orf10	56.85	stable	0.67	TRUE	0.99
Q9HB09_BCL2L12	53.18	medium	0.61	TRUE	0.96
Q9HB20_PLEKHA3	49.94	medium	0.53	TRUE	0.99
Q9HB40_SCPEP1	63.91	stable	0.73	TRUE	0.71
Q9HB71_CACYBP	53.61	medium	0.57	TRUE	0.99
Q9HB90_RRAGC		non-melter	0.87	TRUE	0.36
Q9HBD4_SMARCA4	52.69	medium	0.6	TRUE	0.98
Q9HBH1_PDF	55.48	stable	0.66	TRUE	0.92
Q9HBH5_RDH14	52.97	medium	0.59	TRUE	1
